origId,d,T,d_nm,Points:0,Points:1,Points:2,iceLabel
3849,2e-08,695.23,20.0,-2.2030000000000003,0.27565,5.8488e-10,0
3850,2e-08,695.26,20.0,-2.211,0.3678,-2.0888e-09,0
3851,2e-08,695.44,20.0,-2.2557,0.8565299999999999,-8.9935e-10,0
3852,2e-08,695.53,20.0,-2.2771,1.0107,5.9899e-10,0
3853,2e-08,695.28,20.0,-2.2287,0.4705,-6.9829e-10,0
3854,2e-08,695.42,20.0,-2.2618,0.8198700000000001,3.4299000000000003e-09,0
3855,2e-08,695.42,20.0,-2.2699,0.8375799999999999,4.4883e-09,0
3856,2e-08,695.29,20.0,-2.2436,0.50873,2.6539e-09,0
3857,2e-08,695.42,20.0,-2.2695,0.8107300000000001,-2.4933e-09,0
3858,2e-08,695.34,20.0,-2.2546,0.5899,-1.3072999999999998e-09,0
3859,2e-08,695.48,20.0,-2.2891,0.92466,-9.2204e-10,0
3860,2e-08,695.37,20.0,-2.2737,0.69972,-3.7292999999999997e-10,0
3861,2e-08,695.32,20.0,-2.2622,0.52961,-3.0716000000000005e-10,0
3862,2e-08,695.42,20.0,-2.2828,0.80194,7.7998e-09,0
3863,2e-08,695.5,20.0,-2.3023,0.9771200000000001,4.5161e-09,0
3864,2e-08,695.45,20.0,-2.2971,0.8423200000000001,-3.8461000000000003e-10,0
3865,2e-08,695.49,20.0,-2.3055,0.95139,-2.8793e-09,0
3866,2e-08,695.47,20.0,-2.3056,0.90914,-6.560600000000001e-09,0
3867,2e-08,695.33,20.0,-2.2840000000000003,0.54994,6.224299999999999e-10,0
3868,2e-08,695.47,20.0,-2.3138,0.9026200000000001,1.7507e-09,0
3869,2e-08,695.56,20.0,-2.3399,1.0332,4.1526e-09,0
3870,2e-08,695.31,20.0,-2.2879,0.43733,-6.834800000000001e-10,0
3871,2e-08,695.32,20.0,-2.2924,0.47838,-2.7708e-09,0
3872,2e-08,695.47,20.0,-2.3261,0.89925,-7.0983e-10,0
3873,2e-08,695.3,20.0,-2.2936,0.34339000000000003,1.1143e-09,0
3874,2e-08,695.5,20.0,-2.3363,0.97303,4.4999000000000007e-10,0
3875,2e-08,695.45,20.0,-2.3293,0.8474700000000001,4.955699999999999e-09,0
3876,2e-08,695.44,20.0,-2.3282,0.82845,-2.5580000000000005e-09,0
3877,2e-08,695.28,20.0,-2.3092,0.21971999999999997,1.2659000000000001e-11,0
3878,2e-08,695.36,20.0,-2.325,0.56038,-3.8675e-09,0
3879,2e-08,695.44,20.0,-2.3431,0.84209,-4.3864e-09,0
3880,2e-08,695.31,20.0,-2.3195,0.42596999999999996,-4.1510000000000005e-10,0
3881,2e-08,695.51,20.0,-2.3622,0.9931,3.2641e-09,0
3882,2e-08,695.32,20.0,-2.3301,0.37704,6.961200000000001e-10,0
3883,2e-08,695.34,20.0,-2.3372,0.48863999999999996,-3.2506999999999995e-09,0
3884,2e-08,695.37,20.0,-2.3480000000000003,0.61214,1.6246e-09,0
3885,2e-08,695.59,20.0,-2.4495,1.0455,3.0269e-09,0
3886,2e-08,695.48,20.0,-2.3705,0.91085,-5.8187e-09,0
3887,2e-08,695.3,20.0,-2.3452,0.26058000000000003,-1.3522000000000001e-09,0
3888,2e-08,695.44,20.0,-2.3723,0.79961,-1.0088e-09,0
3889,2e-08,695.43,20.0,-2.3749,0.7632399999999999,-1.6395000000000002e-09,0
3890,2e-08,695.51,20.0,-2.3883,0.97498,2.0102e-09,0
3891,2e-08,695.53,20.0,-2.3948,1.0190000000000001,1.1168000000000001e-09,0
3892,2e-08,695.34,20.0,-2.3687,0.40697,2.0173e-09,0
3893,2e-08,695.38,20.0,-2.3804,0.5990800000000001,-1.2822999999999998e-09,0
3894,2e-08,695.47,20.0,-2.3934,0.9126299999999999,-1.9876e-09,0
3895,2e-08,695.47,20.0,-2.403,0.9106200000000001,2.4765000000000003e-09,0
3896,2e-08,695.37,20.0,-2.3841,0.5614,8.0302e-10,0
3897,2e-08,695.45,20.0,-2.4041,0.84626,3.1182e-09,0
3898,2e-08,695.34,20.0,-2.3926,0.45016000000000006,2.3914000000000002e-09,0
3899,2e-08,695.44,20.0,-2.4111,0.80406,2.7576999999999997e-09,0
3900,2e-08,695.55,20.0,-2.4267,1.0394,1.2469000000000001e-09,0
3901,2e-08,695.5,20.0,-2.426,0.9855299999999999,-6.4866e-09,0
3902,2e-08,695.34,20.0,-2.4011,0.35931,1.5908e-09,0
3903,2e-08,695.4,20.0,-2.4172,0.6461399999999999,-2.3678e-09,0
3904,2e-08,695.5,20.0,-2.4355,0.9853200000000001,-2.3426e-09,0
3905,2e-08,695.33,20.0,-2.4138,0.23254,-3.8813e-10,0
3906,2e-08,695.48,20.0,-2.4366,0.9216,3.1256999999999997e-09,0
3907,2e-08,695.36,20.0,-2.4233,0.47901000000000005,-4.6373000000000006e-10,0
3908,2e-08,695.45,20.0,-2.4401,0.8215600000000001,-2.736e-10,0
3909,2e-08,695.42,20.0,-2.4394,0.72646,-3.9832e-09,0
3910,2e-08,695.38,20.0,-2.4384,0.55347,-1.2994e-09,0
3911,2e-08,695.43,20.0,-2.445,0.75638,-1.5075999999999998e-10,0
3912,2e-08,695.54,20.0,-2.4584,1.035,-1.8598000000000001e-09,0
3913,2e-08,695.34,20.0,-2.4431,0.24441999999999997,1.4691999999999998e-09,0
3914,2e-08,695.45,20.0,-2.4568,0.83526,1.4815000000000001e-09,0
3915,2e-08,695.45,20.0,-2.4646,0.8209299999999999,-3.421e-09,0
3916,2e-08,695.39,20.0,-2.4581,0.58373,-2.3835e-09,0
3917,2e-08,695.51,20.0,-2.478,1.0265,8.7105e-10,0
3918,2e-08,695.45,20.0,-2.4728,0.8208,8.9328e-09,0
3919,2e-08,695.38,20.0,-2.4662,0.52482,2.9746e-09,0
3920,2e-08,695.39,20.0,-2.4758,0.51953,-5.220099999999999e-10,0
3921,2e-08,695.43,20.0,-2.4834,0.74856,-1.293e-09,0
3922,2e-08,695.47,20.0,-2.4863,0.89651,-4.5551999999999994e-10,0
3923,2e-08,695.46,20.0,-2.4896,0.8799100000000001,5.2018e-09,0
3924,2e-08,695.36,20.0,-2.4855,0.28819,3.9647000000000003e-10,0
3925,2e-08,695.36,20.0,-2.4873,0.34786999999999996,1.529e-10,0
3926,2e-08,695.36,20.0,-2.4921,0.2838,7.2777e-10,0
3927,2e-08,695.45,20.0,-2.5059,0.82421,2.9965999999999998e-09,0
3928,2e-08,695.41,20.0,-2.5033,0.6706300000000001,6.9549e-10,0
3929,2e-08,695.36,20.0,-2.5014,0.30687,2.2766e-09,0
3930,2e-08,695.46,20.0,-2.5165,0.84891,3.8293e-09,0
3931,2e-08,695.36,20.0,-2.5085,0.36976,4.3556e-10,0
3932,2e-08,695.44,20.0,-2.5231,0.79156,1.1754e-09,0
3933,2e-08,695.42,20.0,-2.5203,0.68879,-1.6731e-09,0
3934,2e-08,695.48,20.0,-2.531,0.94115,4.035e-09,0
3935,2e-08,695.48,20.0,-2.5355,0.94257,9.443899999999999e-10,0
3936,2e-08,695.39,20.0,-2.53,0.48626,1.6523e-10,0
3937,2e-08,695.42,20.0,-2.537,0.65976,1.8064000000000003e-09,0
3938,2e-08,695.46,20.0,-2.539,0.86535,2.3811e-09,0
3939,2e-08,695.42,20.0,-2.543,0.6906100000000001,1.6467000000000001e-09,0
3940,2e-08,695.42,20.0,-2.5435,0.68471,-2.7279999999999997e-09,0
3941,2e-08,695.47,20.0,-2.5502,0.9404299999999999,2.2844e-09,0
3942,2e-08,695.39,20.0,-2.5475,0.44287,-1.5627000000000002e-10,0
3943,2e-08,695.39,20.0,-2.5509,0.45196000000000003,-6.7332e-10,0
3944,2e-08,695.45,20.0,-2.5589,0.8429,-9.438099999999999e-10,0
3945,2e-08,695.46,20.0,-2.562,0.88776,-4.8275e-10,0
3946,2e-08,695.46,20.0,-2.5657,0.9263299999999999,-7.7825e-09,0
3947,2e-08,695.47,20.0,-2.5728,0.98311,6.0263e-10,0
3948,2e-08,695.44,20.0,-2.5713,0.77323,-1.7312e-09,0
3949,2e-08,695.43,20.0,-2.5755,0.72642,5.501399999999999e-09,0
3950,2e-08,695.46,20.0,-2.5844,0.9303299999999999,-3.6480000000000002e-09,0
3951,2e-08,695.45,20.0,-2.5849,0.86461,-4.6055e-09,0
3952,2e-08,695.38,20.0,-2.5869999999999997,0.16233,1.2620000000000001e-10,0
3953,2e-08,695.42,20.0,-2.5878,0.6409,2.7860999999999997e-09,0
3954,2e-08,695.47,20.0,-2.5938,0.9862200000000001,4.968899999999999e-09,0
3955,2e-08,695.45,20.0,-2.5998,0.8487899999999999,2.9242e-10,0
3956,2e-08,695.44,20.0,-2.5995,0.7741100000000001,5.696e-09,0
3957,2e-08,695.44,20.0,-2.6058,0.77249,1.0501e-09,0
3958,2e-08,695.39,20.0,-2.6032,0.31751,-3.5033000000000005e-09,0
3959,2e-08,695.45,20.0,-2.6162,0.92606,-2.3623000000000004e-09,0
3960,2e-08,695.4,20.0,-2.6141,0.48141000000000006,-1.0251e-09,0
3961,2e-08,695.46,20.0,-2.6217,1.0248,-8.673500000000001e-10,0
3962,2e-08,695.46,20.0,-2.6217,1.0034,-5.7735e-09,0
3963,2e-08,695.44,20.0,-2.6281,0.78387,6.776000000000001e-11,0
3964,2e-08,695.41,20.0,-2.6265,0.41338,-1.4478e-09,0
3965,2e-08,695.46,20.0,-2.6327,1.0131,7.8265e-10,0
3966,2e-08,695.46,20.0,-2.6398,0.99019,2.6791e-09,0
3967,2e-08,695.43,20.0,-2.6369,0.75147,6.6462e-10,0
3968,2e-08,695.44,20.0,-2.6454,0.80897,6.2572e-10,0
3969,2e-08,695.43,20.0,-2.6447,0.75384,-6.180700000000001e-10,0
3970,2e-08,695.44,20.0,-2.6495,0.8361299999999999,6.3083e-09,0
3971,2e-08,695.43,20.0,-2.6521,0.7611100000000001,5.6228e-09,0
3972,2e-08,695.42,20.0,-2.6571,0.38449,3.0258e-09,0
3973,2e-08,695.41,20.0,-2.6618,0.26191,-1.7794e-10,0
3974,2e-08,695.44,20.0,-2.6637,0.84024,-4.4474e-10,0
3975,2e-08,695.42,20.0,-2.6699,0.42428999999999994,2.3594e-10,0
3976,2e-08,695.42,20.0,-2.6739,0.38644,5.8158e-10,0
3977,2e-08,695.41,20.0,-2.6675,0.16207,-8.158e-11,0
3978,2e-08,695.45,20.0,-2.6732,0.9747399999999999,7.2772000000000005e-09,0
3979,2e-08,695.45,20.0,-2.6812,0.9807899999999999,-5.2556e-09,0
3980,2e-08,695.42,20.0,-2.6812,0.5257,3.9695999999999994e-10,0
3981,2e-08,695.43,20.0,-2.6877,0.6218899999999999,6.1867e-11,0
3982,2e-08,695.43,20.0,-2.6875,0.77935,-3.7298e-09,0
3983,2e-08,695.43,20.0,-2.6908,0.64791,2.28e-09,0
3984,2e-08,695.42,20.0,-2.696,0.23276999999999998,7.8032e-10,0
3985,2e-08,695.44,20.0,-2.7013,1.022,3.8502e-09,0
3986,2e-08,695.43,20.0,-2.7012,0.44006999999999996,3.7058999999999996e-10,0
3987,2e-08,695.44,20.0,-2.7077,0.98954,-6.6177e-09,0
3988,2e-08,695.43,20.0,-2.7077,0.58805,1.7385e-10,0
3989,2e-08,695.43,20.0,-2.7127,0.4555,-5.9292e-10,0
971,2e-08,244.31,20.0,-1.5882,1.3535,5.1235e-10,0
3334,2e-08,694.26,20.0,-1.3418,0.72463,1.0242999999999999e-09,0
3511,2e-08,690.66,20.0,-1.0146,0.57744,3.7197e-10,0
3573,2e-08,690.36,20.0,-1.0244,0.56038,-3.5449000000000003e-10,0
3574,2e-08,688.37,20.0,-0.9222600000000001,0.50479,6.8397e-10,0
3580,2e-08,687.56,20.0,-0.90628,0.4794,-2.2622e-09,0
3585,2e-08,687.4,20.0,-0.9147700000000001,0.46434,-2.8859e-09,0
3589,2e-08,688.99,20.0,-0.96021,0.48086,-6.063600000000001e-10,0
3583,2e-08,690.44,20.0,-1.0106,0.5321899999999999,1.3028e-09,0
3592,2e-08,688.96,20.0,-0.97101,0.47843,3.0091000000000003e-09,0
3596,2e-08,688.86,20.0,-0.94476,0.44609,1.6587999999999999e-09,0
2588,2e-08,247.82,20.0,-1.1556,1.1172,-1.8287e-10,0
3600,2e-08,689.61,20.0,-0.9866299999999999,0.45803999999999995,-2.2630999999999998e-09,0
3590,2e-08,692.67,20.0,-1.1872,0.63165,-1.5405e-09,0
3621,2e-08,686.79,20.0,-0.8892899999999999,0.30286,3.1726e-10,0
3597,2e-08,690.78,20.0,-1.0642,0.52352,-2.2823000000000003e-09,0
3622,2e-08,688.43,20.0,-0.9484,0.33499,1.4303e-09,0
3608,2e-08,690.65,20.0,-1.0552,0.47984,-5.217e-10,0
1716,2e-08,247.41,20.0,-1.3704,1.217,2.0604e-09,0
3628,2e-08,687.49,20.0,-0.9244399999999999,0.28584,1.4340999999999998e-09,0
3630,2e-08,687.5,20.0,-0.93185,0.27834000000000003,-7.3032e-10,0
2724,2e-08,247.77,20.0,-1.2643,1.1582,1.3005e-09,0
3636,2e-08,686.36,20.0,-0.89471,0.20385,-6.8922e-11,0
3599,2e-08,691.7,20.0,-1.1271,0.56709,-1.4454e-09,0
3602,2e-08,691.67,20.0,-1.1215,0.55356,-2.9662e-10,0
2999,2e-08,243.59,20.0,-1.0431,1.2186,-4.6585e-09,0
3605,2e-08,692.14,20.0,-1.1506,0.56906,-5.367999999999999e-10,0
3644,2e-08,688.73,20.0,-0.9734200000000001,0.2021,5.5652e-10,0
3612,2e-08,693.42,20.0,-1.272,0.65157,2.997e-10,0
3629,2e-08,690.78,20.0,-1.0836,0.4064,-6.5153e-11,0
3607,2e-08,692.45,20.0,-1.1932,0.59644,-2.9408999999999996e-10,0
3637,2e-08,690.61,20.0,-1.071,0.34026999999999996,1.2711e-09,0
3611,2e-08,692.8,20.0,-1.2075,0.59387,-2.6921e-10,0
3639,2e-08,690.66,20.0,-1.091,0.3543,4.2273000000000005e-10,0
3609,2e-08,692.86,20.0,-1.2271,0.61964,-1.9961999999999998e-09,0
3626,2e-08,692.23,20.0,-1.1731,0.49906000000000006,-2.6661999999999997e-09,0
3616,2e-08,692.74,20.0,-1.2069,0.5663,-4.044e-09,0
3652,2e-08,689.16,20.0,-1.0216,0.13296,-1.7494e-10,0
3617,2e-08,692.74,20.0,-1.2145,0.56938,7.056900000000001e-10,0
3635,2e-08,691.66,20.0,-1.1445,0.41358999999999996,1.0522000000000002e-09,0
3653,2e-08,690.33,20.0,-1.0763,0.21191999999999997,3.4214e-10,0
3614,2e-08,693.02,20.0,-1.2522,0.6159399999999999,-7.5476e-10,0
3618,2e-08,693.02,20.0,-1.2637,0.61838,-4.2699e-09,0
3615,2e-08,694.06,20.0,-1.3866,0.71021,-5.1953e-10,0
3640,2e-08,692.39,20.0,-1.2202,0.46478,1.593e-09,0
3620,2e-08,693.39,20.0,-1.2957,0.6450199999999999,2.7078e-09,0
3658,2e-08,691.25,20.0,-1.1448,0.23584000000000002,-1.482e-09,0
3663,2e-08,690.7,20.0,-1.1231,0.09916900000000001,-2.7512000000000003e-10,0
3623,2e-08,693.35,20.0,-1.2983,0.62837,-1.9002e-09,0
3634,2e-08,692.83,20.0,-1.2692,0.54897,-1.1185999999999998e-09,0
3662,2e-08,691.18,20.0,-1.138,0.14239000000000002,6.535199999999999e-10,0
3648,2e-08,692.73,20.0,-1.2579,0.4612,3.6762e-09,0
3627,2e-08,693.51,20.0,-1.3229,0.6382,-2.9684e-10,0
3664,2e-08,691.64,20.0,-1.1939,0.22246,8.9906e-10,0
2948,2e-08,247.96,20.0,-1.1872,1.1295,6.9609e-09,0
3561,2e-08,695.09,20.0,-1.6428,0.8544299999999999,-5.875600000000001e-09,0
3651,2e-08,693.31,20.0,-1.3259999999999998,0.5192899999999999,-1.2989000000000001e-09,0
3638,2e-08,693.73,20.0,-1.3637,0.63085,-4.6544e-09,0
3633,2e-08,693.93,20.0,-1.3789,0.67376,-5.5553e-09,0
3659,2e-08,693.21,20.0,-1.3212,0.45506,1.9618e-09,0
3656,2e-08,693.45,20.0,-1.3413,0.5022300000000001,1.9143e-09,0
3646,2e-08,693.64,20.0,-1.3719999999999999,0.5947899999999999,-6.634800000000001e-10,0
3649,2e-08,693.81,20.0,-1.3773,0.59011,-4.4783e-11,0
3642,2e-08,694.36,20.0,-1.4712,0.74373,-3.9701e-09,0
3666,2e-08,693.11,20.0,-1.3369,0.41184,-4.8966e-10,0
3660,2e-08,693.43,20.0,-1.3593,0.49448000000000003,-8.4968e-10,0
3668,2e-08,693.33,20.0,-1.3414,0.39297,1.5402000000000001e-09,0
3675,2e-08,692.96,20.0,-1.3184,0.28336999999999996,-2.9318e-09,0
3643,2e-08,694.11,20.0,-1.4153,0.6633899999999999,3.3306999999999997e-09,0
3679,2e-08,692.94,20.0,-1.3198,0.24266999999999997,7.298500000000001e-11,0
3661,2e-08,693.69,20.0,-1.3918,0.52489,-4.1883e-11,0
3676,2e-08,693.23,20.0,-1.3528,0.32554,1.8160000000000001e-09,0
3680,2e-08,693.13,20.0,-1.3461,0.26425,-1.3974e-10,0
3670,2e-08,693.53,20.0,-1.3888,0.4475,5.4698000000000005e-11,0
3650,2e-08,694.45,20.0,-1.5089,0.75736,4.2761e-09,0
3641,2e-08,694.71,20.0,-1.5190000000000001,0.78701,-3.0133e-10,0
3678,2e-08,693.45,20.0,-1.3838,0.36499000000000004,-1.5779000000000001e-09,0
3665,2e-08,693.9,20.0,-1.4332,0.55682,-2.9714000000000003e-09,0
3686,2e-08,693.16,20.0,-1.3753,0.23654,-1.0008e-09,0
3654,2e-08,694.57,20.0,-1.5261,0.75966,9.624e-10,0
3647,2e-08,694.32,20.0,-1.4803,0.73447,-1.935e-09,0
3688,2e-08,693.36,20.0,-1.3962,0.26041,-4.8075e-10,0
3673,2e-08,693.81,20.0,-1.4382,0.49608,5.0896e-10,0
3672,2e-08,693.84,20.0,-1.4436,0.5170399999999999,-2.1432e-09,0
3655,2e-08,694.61,20.0,-1.5407,0.76877,4.8605e-09,0
3598,2e-08,694.85,20.0,-1.6018,0.81362,-5.742199999999999e-11,0
3677,2e-08,693.99,20.0,-1.4607,0.49437,2.7778999999999998e-11,0
3657,2e-08,694.7,20.0,-1.571,0.7982899999999999,-3.6917e-09,0
3684,2e-08,693.92,20.0,-1.4714,0.45235,-1.8212e-10,0
3696,2e-08,693.56,20.0,-1.4461,0.25205,8.142599999999999e-10,0
3701,2e-08,693.49,20.0,-1.4336,0.053882000000000006,1.2038e-10,0
3682,2e-08,694.2,20.0,-1.515,0.5544899999999999,-3.6041999999999996e-09,0
3667,2e-08,694.49,20.0,-1.5385,0.69616,-4.0993e-10,0
3687,2e-08,694.1,20.0,-1.5159,0.4926,-2.3634e-10,0
3683,2e-08,694.33,20.0,-1.53,0.5696899999999999,2.0662e-10,0
3671,2e-08,694.49,20.0,-1.5562,0.70111,-3.3600000000000004e-09,0
3669,2e-08,694.82,20.0,-1.6213,0.8165600000000001,1.2402000000000001e-09,0
3706,2e-08,693.9,20.0,-1.5146,0.23665,4.0202e-10,0
3709,2e-08,693.87,20.0,-1.5119999999999998,0.17926,-8.352000000000001e-10,0
3690,2e-08,694.28,20.0,-1.5472,0.5352600000000001,2.4219e-09,0
3703,2e-08,694.12,20.0,-1.5290000000000001,0.36432,1.0794e-09,0
