"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
907,1284,0,3.4802,0.0022873,1.8872e-07
987,1295,0,3.2973,0.0066151,1.8061e-06
1220,1116,0,3.5011,0.021893,6.6081e-07
987,1272,0,3.2815,0.0059401,5.3419e-07
1140,1286,0,3.4234,0.016621,5.0005e-07
908,1239,0,3.4421,0.00082121,1.4758e-08
949,1288,0,3.28,0.0033396,1.6795e-07
907,1280,0,3.4868,0.0020497,-3.6415e-07
1064,1292,0,3.2836,0.011684,-1.5582e-06
1710,1285,0,3.3633,0.049448,-2.5212e-07
1139,1276,0,3.4761,0.015482,2.0083e-07
1145,1297,0,3.1584,0.016963,3.5062e-06
1524,1304,0,3.1876,0.03929,2.0285e-06
1710,1275,0,3.3826,0.048241,-1.7179e-06
1063,1293,0,3.3276,0.011143,-2.3245e-06
1347,1219,0,3.3413,0.029612,-8.1363e-08
1864,1296,0,3.2128,0.058044,-3.4205e-06
911,1301,0,3.2538,0.00069649,-7.2799e-07
1437,1283,0,3.1126,0.034398,2.0472e-06
1568,1291,0,3.3055,0.04268,-3.5126e-06
1222,1289,0,3.3669,0.020173,-9.4675e-07
911,1299,0,3.272,0.00046955,-8.3598e-08
910,1253,0,3.3602,0.0011667,6.5893e-07
1350,1306,0,3.1757,0.029074,-2.9703e-06
1311,1311,0,3.0232,0.026917,1.6989e-06
1572,1308,0,3.136,0.042163,-1.0497e-07
1481,1313,0,3.1321,0.035135,1.3701e-07
1622,1300,0,2.9889,0.043324,-6.8934e-07
1766,1314,0,3.0687,0.051672,-5.3204e-07
1870,1303,0,2.9131,0.057476,1.8227e-07
1394,1256,0,3.091,0.031048,-1.4228e-07
1269,1316,0,3.0886,0.024727,6.9497e-08
1769,1323,0,2.9156,0.052088,-3.4904e-07
2022,1307,1,2.9108,0.064597,1.7104e-06
989,1315,0,3.1973,0.0051442,9.2355e-07
988,1279,0,3.2191,0.0055865,1.1773e-06
1182,1282,0,3.319,0.019352,-1.4044e-06
990,1310,0,3.1291,0.0048848,2.2312e-07
1268,1312,0,3.0982,0.02454,-1.9672e-07
1578,1237,0,2.8559,0.042259,-3.7316e-06
1527,1325,0,3.0092,0.038035,-1.1772e-06
1621,1318,0,3.0393,0.043778,-6.2929e-07
1768,1319,0,2.9639,0.050527,1.231e-06
1066,1290,0,3.1485,0.010604,4.8139e-07
1149,1336,0,2.9587,0.015784,1.1822e-07
1627,1322,0,2.7656,0.043658,1.1632e-06
1579,1335,0,2.7768,0.042042,-1.3666e-06
1316,1330,0,2.7994,0.026171,-3.6644e-06
1675,1287,0,2.7562,0.046809,-2.7259e-07
1356,1328,0,2.8943,0.029764,-2.8503e-07
1358,1338,0,2.7843,0.028655,5.454e-07
1311,1327,0,3.0214,0.025715,-6.7304e-08
2181,1321,1,2.5294,0.072554,-1.9091e-06
1193,1271,0,2.8108,0.017251,-1.3278e-06
1628,1320,0,2.7137,0.043149,-1.691e-06
1355,1331,0,2.9338,0.027527,5.6079e-07
1359,1305,0,2.7315,0.02885,-1.4053e-06
1398,1334,0,2.8986,0.031703,-1.8301e-07
1313,1333,0,2.908,0.02645,-1.0629e-07
1445,1350,0,2.7362,0.033516,-3.947e-06
1151,1339,0,2.8986,0.016223,1.5199e-06
1273,1343,0,2.8865,0.024618,3.1399e-07
1232,1340,0,2.869,0.020283,-9.118e-07
1356,1337,0,2.864,0.02909,-1.5744e-07
2077,1342,1,2.7149,0.068202,4.8095e-07
1069,1324,0,3.0249,0.011486,-5.9187e-07
1071,1317,0,2.9381,0.011832,6.3587e-07
1358,1298,0,2.7894,0.028113,7.9135e-07
1490,1356,0,2.6854,0.037558,-6.7556e-07
1776,1347,0,2.6123,0.05207,-1.5605e-06
1628,1352,0,2.7105,0.044051,2.2148e-07
1680,1358,0,2.5418,0.047499,-1.369e-06
1110,1309,0,2.933,0.012445,-6.6319e-08
1318,1273,0,2.7129,0.026639,2.2852e-07
1584,1353,0,2.5805,0.041364,1.8055e-07
1152,1345,0,2.8233,0.016294,-5.7007e-07
1403,1355,0,2.6691,0.031684,1.0042e-06
1234,1329,0,2.7886,0.021273,-4.4714e-07
1403,1351,0,2.6576,0.030264,4.983e-06
1495,1369,0,2.5143,0.03511,2.3992e-07
1360,1354,0,2.6922,0.028213,-4.6047e-07
1194,1348,0,2.761,0.018802,8.6022e-08
1278,1349,0,2.6798,0.024057,-1.0501e-06
1194,1344,0,2.7484,0.01752,1.4431e-07
1404,1364,0,2.6004,0.030438,-1.3435e-07
1831,1363,0,2.4404,0.054287,1.6098e-07
1632,1366,0,2.5377,0.043131,2.5519e-07
1238,1365,0,2.6099,0.02118,1.2903e-06
1538,1375,0,2.5223,0.040174,-8.2749e-07
1637,1379,0,2.3606,0.044448,-7.477e-07
1539,1373,0,2.4967,0.039788,-2.0371e-07
1197,1359,0,2.6392,0.018093,-8.4448e-07
1685,1378,0,2.356,0.045748,-1.7602e-06
1281,1222,0,2.5427,0.024279,-4.4664e-07
1281,1371,0,2.5346,0.023277,9.9442e-08
1365,1361,0,2.5135,0.027863,-1.0684e-07
1500,1380,0,2.3262,0.036022,7.9972e-07
1365,1376,0,2.4864,0.028636,2.5807e-07
1158,1294,0,2.581,0.015383,1.3217e-07
1834,1391,0,2.3082,0.05297,7.3295e-07
1410,1385,0,2.3809,0.031176,2.8228e-07
1736,1382,0,2.235,0.04919,-2.8235e-06
1593,1374,0,2.2571,0.042105,4.3133e-07
1546,1370,0,2.2504,0.039902,-1.9076e-06
1411,1360,0,2.3528,0.032189,-4.2636e-07
1369,1389,0,2.3372,0.028345,-1.8766e-06
1594,1396,0,2.2315,0.040903,-1.6547e-06
1120,1372,0,2.4872,0.012756,6.9378e-07
1456,1346,0,2.317,0.032607,-5.7067e-08
1326,1388,0,2.3743,0.027283,7.2374e-08
1243,1362,0,2.4369,0.021664,-5.9713e-08
1642,1383,0,2.194,0.044196,5.7832e-07
1413,1395,0,2.2858,0.030638,2.9228e-07
1691,1393,0,2.1639,0.045745,-2.7542e-09
1285,1386,0,2.3945,0.023827,2.3091e-07
1122,1381,0,2.4167,0.014273,9.4712e-08
1459,1397,0,2.2225,0.032654,9.3724e-07
1743,1160,0,4.5201,0.052862,-9.2744e-07
1551,1401,0,2.0971,0.039448,2.023e-07
1416,1278,0,2.1833,0.032069,4.0133e-07
1504,1400,0,2.1748,0.035186,-2.744e-07
761,1377,0,2.2554,0.0051269,4.9826e-07
1141,1392,0,2.2723,0.021166,-8.0112e-07
1325,1399,0,2.2064,0.02948,6.304e-07
1267,1403,0,2.1566,0.027189,-2.2359e-08
1326,1406,0,2.1705,0.029041,-4.0551e-08
1146,1408,0,2.107,0.021956,-1.2301e-07
1503,1405,0,2.1039,0.036934,4.5923e-07
1725,1332,0,2.0037,0.045295,-1.6062e-06
1504,1413,0,2.0507,0.036125,-7.6768e-07
1446,1411,0,2.0657,0.032832,1.7757e-07
1211,1415,0,2.0205,0.02284,1.1283e-06
1447,1368,0,2.0366,0.034597,2.5557e-06
1211,1416,0,2.0232,0.024732,6.0628e-07
1616,1410,0,2.0146,0.040354,-5.0352e-07
1272,1407,0,1.998,0.025835,-7.9596e-07
1089,1398,0,1.9677,0.019242,1.8511e-07
1884,1394,0,1.9578,0.053268,1.238e-07
1779,1421,0,1.9749,0.048624,-8.1932e-07
1390,1414,0,2.0029,0.031399,-2.5517e-07
1390,1263,0,2.0035,0.030447,1.3621e-06
1779,1423,0,1.9744,0.049258,4.0265e-07
1617,1419,0,1.9685,0.040559,4.7392e-07
968,1420,0,1.868,0.014286,-8.7954e-08
