origId,d,T,d_nm,Points:0,Points:1,Points:2,iceLabel,cluster
1933,3.8164e-08,500.0,38.164,0.65036,1.3533,4.9901999999999996e-09,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.3327403312848822,0.23499808375104445,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.2716860220028208,0.4628558646518816,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.171992176446381,0.6766500043216398,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.036687941665274,0.8698844760115085,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.8698844683660787,1.0366879480805518,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.6766499956783601,1.1719921814365806,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.4628558552733735,1.2716860254163187,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.2349980739222693,1.33274033301796,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-4.990199917134275e-09,1.3533,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.2349980837510444,1.3327403312848822,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.4628558646518816,1.2716860220028208,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.6766500043216396,1.171992176446381,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.8698844760115088,1.036687941665274,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.0366879480805515,0.8698844683660788,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.1719921814365808,0.6766499956783599,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.2716860254163187,0.4628558552733736,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.33274033301796,0.2349980739222691,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.3533,-4.990199834268549e-09,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.3327403312848822,-0.23499808375104464,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.2716860220028208,-0.4628558646518815,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.1719921764463808,-0.67665000432164,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-1.036687941665274,-0.8698844760115085,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.8698844683660788,-1.0366879480805515,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.6766499956783606,-1.1719921814365806,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.4628558552733731,-1.2716860254163187,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,-0.23499807392226915,-1.33274033301796,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,4.9901997514028225e-09,-1.3533,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.234998083751044,-1.3327403312848822,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.4628558646518819,-1.2716860220028208,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.67665000432164,-1.1719921764463808,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,0.8698844760115085,-1.0366879416652743,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.0366879480805515,-0.8698844683660789,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.1719921814365803,-0.6766499956783606,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.2716860254163187,-0.4628558552733732,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.33274033301796,-0.23499807392226926,1,-1
1933,3.8164e-08,500.0,38.164,0.65036,1.3533,4.990199668537098e-09,1,-1
3309,3.9983e-08,500.0,39.983000000000004,4.3492,2.2421,-1.0804e-08,1,0
3309,3.9983e-08,500.0,39.983000000000004,4.3492,2.2080374649047667,0.3893365685071615,1,0
3309,3.9983e-08,500.0,39.983000000000004,4.3492,2.106884828759271,0.7668433531980428,1,0
3309,3.9983e-08,500.0,39.983000000000004,4.3492,1.9417155632270904,1.1210499906434614,1,0
