origId,d,T,d_nm,Points:0,Points:1,Points:2,iceLabel,cluster
2734,2.5593e-08,228.77,25.593000000000004,0.95157,1.147,-4.016e-09,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,1.1295744934023737,0.19917445582898116,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,1.07782743741499,0.3922971006207365,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,0.9933311401487512,0.5734999965220419,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,0.8786529788389028,0.7372773852340261,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,0.7372773913868951,0.8786529736760327,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,0.5735000034779582,0.9933311361327511,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,0.3922971081683477,1.077827434667884,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,0.19917446373895714,1.1295744920076316,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,4.016000070233494e-09,1.147,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-0.1991744558289811,1.1295744934023737,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-0.3922971006207365,1.07782743741499,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-0.5734999965220418,0.9933311401487512,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-0.7372773852340262,0.8786529788389028,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-0.8786529736760326,0.7372773913868952,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-0.9933311361327511,0.5735000034779579,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-1.077827434667884,0.3922971081683477,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-1.1295744920076316,0.19917446373895695,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-1.147,4.016000140466988e-09,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-1.1295744934023737,-0.1991744558289813,1,0
2734,2.5593e-08,228.77,25.593000000000004,0.95157,-1.07782743741499,-0.3922971006207364,1,0
