,origId,iceLabel,d,T,Points:0,Points:1,Points:2
0,189,0,1e-05,578.59,1.0094,0.048628,-2.8105e-07
1,189,0,1e-05,578.59,1.0094,0.047889280217297985,0.008443886803368505
2,189,0,1e-05,578.59,1.0094,0.045695468888338434,0.016631491429029546
3,189,0,1e-05,578.59,1.0094,0.042113223860229684,0.024313756603560263
4,189,0,1e-05,578.59,1.0094,0.03725138983544737,0.031257260587046296
5,189,0,1e-05,578.59,1.0094,0.03125769118062777,0.03725102852453196
6,189,0,1e-05,578.59,1.0094,0.024314243396439738,0.04211294281022968
7,189,0,1e-05,578.59,1.0094,0.016632019630251692,0.04569527663881586
8,189,0,1e-05,578.59,1.0094,0.008444440363806476,0.04788918260965732
9,189,0,1e-05,578.59,1.0094,2.810500000029776e-07,0.048628
10,189,0,1e-05,578.59,1.0094,-0.008443886803368503,0.047889280217297985
11,189,0,1e-05,578.59,1.0094,-0.016631491429029546,0.045695468888338434
12,189,0,1e-05,578.59,1.0094,-0.024313756603560256,0.042113223860229684
13,189,0,1e-05,578.59,1.0094,-0.031257260587046296,0.03725138983544737
14,189,0,1e-05,578.59,1.0094,-0.03725102852453195,0.031257691180627774
15,189,0,1e-05,578.59,1.0094,-0.04211294281022969,0.024314243396439728
16,189,0,1e-05,578.59,1.0094,-0.04569527663881586,0.016632019630251696
17,189,0,1e-05,578.59,1.0094,-0.04788918260965732,0.008444440363806469
18,189,0,1e-05,578.59,1.0094,-0.048628,2.810500000059552e-07
19,189,0,1e-05,578.59,1.0094,-0.047889280217297985,-0.00844388680336851
20,189,0,1e-05,578.59,1.0094,-0.045695468888338434,-0.016631491429029543
21,189,0,1e-05,578.59,1.0094,-0.04211322386022968,-0.024313756603560274
22,189,0,1e-05,578.59,1.0094,-0.03725138983544737,-0.031257260587046296
23,189,0,1e-05,578.59,1.0094,-0.031257691180627774,-0.03725102852453195
24,189,0,1e-05,578.59,1.0094,-0.024314243396439752,-0.042112942810229675
25,189,0,1e-05,578.59,1.0094,-0.016632019630251682,-0.04569527663881587
26,189,0,1e-05,578.59,1.0094,-0.008444440363806472,-0.04788918260965732
27,189,0,1e-05,578.59,1.0094,-2.810500000089328e-07,-0.048628
28,189,0,1e-05,578.59,1.0094,0.008443886803368486,-0.047889280217297985
29,189,0,1e-05,578.59,1.0094,0.01663149142902956,-0.04569546888833843
30,189,0,1e-05,578.59,1.0094,0.024313756603560274,-0.04211322386022968
31,189,0,1e-05,578.59,1.0094,0.031257260587046296,-0.037251389835447374
32,189,0,1e-05,578.59,1.0094,0.037251028524531944,-0.03125769118062778
33,189,0,1e-05,578.59,1.0094,0.04211294281022967,-0.024314243396439752
34,189,0,1e-05,578.59,1.0094,0.04569527663881587,-0.016632019630251682
35,189,0,1e-05,578.59,1.0094,0.04788918260965732,-0.008444440363806474
36,189,0,1e-05,578.59,1.0094,0.048628,-2.8105000001191044e-07
37,222,0,1e-05,591.63,1.0393,0.043472000000000004,3.9988e-08
38,222,0,1e-05,591.63,1.0393,0.042811555695103386,0.0075488729600292235
39,222,0,1e-05,591.63,1.0393,0.04085030393410352,0.014868337247081993
40,222,0,1e-05,591.63,1.0393,0.03764783635931713,0.021736034630623846
41,222,0,1e-05,591.63,1.0393,0.03330145832747728,0.027943293600878428
42,222,0,1e-05,591.63,1.0393,0.02794323233570805,0.03330150973505915
43,222,0,1e-05,591.63,1.0393,0.021735965369376158,0.037647876347317116
44,222,0,1e-05,591.63,1.0393,0.014868262094224956,0.0408503312875065
45,222,0,1e-05,591.63,1.0393,0.007548794199044371,0.04281156958279004
46,222,0,1e-05,591.63,1.0393,-3.998799999733811e-08,0.043472000000000004
47,222,0,1e-05,591.63,1.0393,-0.007548872960029223,0.042811555695103386
48,222,0,1e-05,591.63,1.0393,-0.014868337247081993,0.04085030393410352
49,222,0,1e-05,591.63,1.0393,-0.02173603463062384,0.03764783635931713
50,222,0,1e-05,591.63,1.0393,-0.02794329360087843,0.03330145832747728
51,222,0,1e-05,591.63,1.0393,-0.033301509735059145,0.027943232335708057
52,222,0,1e-05,591.63,1.0393,-0.03764787634731712,0.02173596536937615
53,222,0,1e-05,591.63,1.0393,-0.0408503312875065,0.014868262094224958
54,222,0,1e-05,591.63,1.0393,-0.04281156958279004,0.007548794199044366
55,222,0,1e-05,591.63,1.0393,-0.043472000000000004,-3.998799999467621e-08
56,222,0,1e-05,591.63,1.0393,-0.042811555695103386,-0.00754887296002923
57,222,0,1e-05,591.63,1.0393,-0.04085030393410352,-0.014868337247081989
58,222,0,1e-05,591.63,1.0393,-0.03764783635931712,-0.021736034630623853
59,222,0,1e-05,591.63,1.0393,-0.03330145832747728,-0.027943293600878428
60,222,0,1e-05,591.63,1.0393,-0.027943232335708057,-0.033301509735059145
61,222,0,1e-05,591.63,1.0393,-0.021735965369376175,-0.03764787634731711
62,222,0,1e-05,591.63,1.0393,-0.014868262094224944,-0.04085033128750651
63,222,0,1e-05,591.63,1.0393,-0.007548794199044368,-0.04281156958279004
64,222,0,1e-05,591.63,1.0393,3.9987999992014326e-08,-0.043472000000000004
65,222,0,1e-05,591.63,1.0393,0.007548872960029208,-0.042811555695103386
66,222,0,1e-05,591.63,1.0393,0.014868337247082005,-0.040850303934103514
67,222,0,1e-05,591.63,1.0393,0.021736034630623853,-0.03764783635931712
68,222,0,1e-05,591.63,1.0393,0.027943293600878428,-0.03330145832747728
69,222,0,1e-05,591.63,1.0393,0.03330150973505914,-0.02794323233570806
70,222,0,1e-05,591.63,1.0393,0.0376478763473171,-0.021735965369376175
71,222,0,1e-05,591.63,1.0393,0.04085033128750651,-0.014868262094224946
