"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
3957,0,2e-08,591.01,-1.0585,0.23263,8.8577e-10
3958,0,2e-08,590.85,-1.0712,0.26898,-1.1251e-09
3959,0,2e-08,590.41,-1.0851,0.28681,-1.3611e-09
3960,0,2e-08,590.39,-1.1062,0.15101,-9.8933e-10
3961,0,2e-08,590.31,-1.1237,0.017718,-9.0774e-12
3962,0,2e-08,589.42,-1.1248,0.34572,-1.0203e-09
3963,0,2e-08,589.11,-1.1375,0.35328,-2.173e-09
3964,0,2e-08,589.9,-1.1647,0.11858,7.8124e-10
3965,0,2e-08,588.99,-1.1725,0.30463,-9.4874e-10
3966,0,2e-08,588.25,-1.1832,0.37493,0
3967,0,2e-08,589.49,-1.2128,0.097294,3.4073e-10
3968,0,2e-08,588.42,-1.2191,0.30579,1.7396e-09
3969,0,2e-08,589.05,-1.2398,0.19671,1.1222e-10
3970,0,2e-08,588.76,-1.2564,0.24165,7.6227e-10
3971,0,2e-08,588.06,-1.2696,0.33063,-1.4392e-09
3972,0,2e-08,588.38,-1.2872,0.2863,1.114e-09
3973,0,2e-08,589.99,-1.3449,0.3818,-3.8763e-10
3974,0,2e-08,588.32,-1.3183,0.2922,-4.4727e-10
3975,0,2e-08,588.17,-1.3328,0.32536,1.2523e-09
3976,0,2e-08,588.14,-1.3508,0.3508,4.7708e-10
3977,0,2e-08,588.23,-1.3679,0.32542,-2.8327e-10
3978,0,2e-08,588.57,-1.3848,0.20446,-1.7891e-10
3979,0,2e-08,588.32,-1.3993,0.30844,1.6101e-09
3980,0,2e-08,588.49,-1.4156,0.23238,2.0375e-10
3981,0,2e-08,588.34,-1.4296,0.35956,-3.1308e-09
3982,0,2e-08,588.64,-1.4498,0.073026,-5.421e-20
3983,0,2e-08,588.56,-1.4647,0.15928,3.2526e-19
3984,0,2e-08,588.38,-1.4797,0.33125,-1.6504e-09
3985,0,2e-08,588.42,-1.4967,0.3628,1.4909e-09
3986,0,2e-08,588.69,-1.514,0.37621,-5.4665e-10
3987,0,2e-08,588.44,-1.5284,0.29898,2.8227e-10
3988,0,2e-08,588.43,-1.5273,0.32345,1.9381e-09
3989,0,2e-08,588.44,-1.5436,0.32299,-1.0842e-19
3990,0,2e-08,588.54,-1.5602,0.082703,3.4787e-10
3991,0,2e-08,588.52,-1.576,0.14403,-6.3611e-10
3992,0,2e-08,588.48,-1.5921,0.2843,-2.4848e-10
3993,0,2e-08,588.51,-1.6075,0.13954,-6.4605e-10
3994,0,2e-08,588.52,-1.6267,0.026445,1.4909e-10
3995,0,2e-08,588.49,-1.6405,0.31344,-5.421e-19
3996,0,2e-08,588.53,-1.6567,0.37987,3.3296e-10
3997,0,2e-08,588.5,-1.6742,0.26696,-1.2319e-11
2114,0,2e-08,597.43,-0.71052,0.4537,4.8236e-09
3282,0,2e-08,597.88,-0.96847,0.44845,1.1419e-09
