"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
3931,0,2e-08,592.79,-1.0995,0.40873,-1.812e-09
3945,0,2e-08,591.01,-1.1514,0.39999,-1.115e-09
3949,0,2e-08,590.79,-1.062,0.17116,5.9412e-10
3950,0,2e-08,590.8,-1.0705,0.25482,-5.0364e-10
3951,0,2e-08,590.5,-1.0912,0.13354,-3.3123e-11
3952,0,2e-08,590.37,-1.1058,0.12096,-4.3438e-10
3953,0,2e-08,589.98,-1.1145,0.26836,2.5576e-10
3954,0,2e-08,589.56,-1.1238,0.31568,1.2078e-09
3955,0,2e-08,589.48,-1.1435,0.2841,-1.0152e-09
3956,0,2e-08,589.79,-1.1655,0.15434,4.6041e-10
3957,0,2e-08,589.23,-1.1723,0.38586,-1.3993e-09
3958,0,2e-08,588.88,-1.1884,0.29614,8.2406e-10
3959,0,2e-08,589.11,-1.2062,0.23801,7.0646e-10
3960,0,2e-08,588.9,-1.2235,0.2368,-7.6077e-10
3961,0,2e-08,588.93,-1.2399,0.21367,1.7004e-09
3962,0,2e-08,588.77,-1.254,0.23304,-6.2825e-10
3963,0,2e-08,588.99,-1.2711,0.14872,9.586e-10
3964,0,2e-08,588.51,-1.2857,0.26051,1.5915e-09
3965,0,2e-08,588.55,-1.301,0.24404,5.413e-10
3966,0,2e-08,588.73,-1.3178,0.18022,-8.9453e-10
3967,0,2e-08,588.1,-1.3345,0.36844,5.6653e-10
3968,0,2e-08,588.78,-1.3527,0.068982,1.64e-10
3969,0,2e-08,588.6,-1.3664,0.17465,1.5721e-18
3970,0,2e-08,588.59,-1.3849,0.1643,-1.4412e-10
3971,0,2e-08,588.66,-1.399,0.081614,-2.7333e-10
3972,0,2e-08,588.42,-1.4156,0.24349,6.4108e-10
3973,0,2e-08,588.34,-1.4316,0.28899,5.069e-10
3974,0,2e-08,589.66,-1.4829,0.38534,6.4605e-10
3975,0,2e-08,588.3,-1.4478,0.32675,4.9696e-10
3976,0,2e-08,588.34,-1.4636,0.30815,-2.6836e-09
