"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
4433,0,1e-05,488.57,0.90681,0.063701,8.5694e-08
4468,0,1e-05,591.67,1.0119,0.045178,-1.0737e-08
4456,0,1e-05,559.06,0.93444,0.055857,2.106e-08
4467,0,1e-05,562.68,0.9229,0.056315,-8.5753e-07
4461,0,1e-05,576.77,0.90249,0.057471,-6.4391e-07
4463,0,1e-05,597.45,1.0703,0.03136,2.6587e-07
4465,0,1e-05,600.99,1.038,0.033599,-1.2908e-07
4469,0,1e-05,598.24,1.0568,0.033657,3.1637e-07
4474,0,1e-05,558.96,0.92851,0.056491,-2.1361e-07
4472,0,1e-05,561.07,0.90164,0.059413,-4.2653e-07
4477,0,1e-05,557.35,0.89715,0.060525,5.5835e-08
4470,0,1e-05,594.24,0.94983,0.04906,3.7671e-07
4481,0,1e-05,605.37,0.98628,0.039602,-5.0419e-07
4471,0,1e-05,607.08,1.0122,0.030445,4.5022e-07
4476,0,1e-05,575.2,0.77979,0.087976,5.8259e-08
4473,0,1e-05,615.89,0.7465,0.097262,7.7562e-08
4466,0,1e-05,668.32,0.7128,0.10809,-3.6158e-07
4478,0,1e-05,575.07,0.80336,0.080837,1.027e-07
4484,0,1e-05,577.62,0.88012,0.06167,2.5877e-07
4479,0,1e-05,613.39,0.951,0.033854,-6.9658e-07
4483,0,1e-05,600.32,0.89055,0.055394,-2.1975e-08
4486,0,1e-05,567.02,0.81567,0.078145,4.374e-09
4485,0,1e-05,650.18,0.73129,0.098731,-1.3202e-07
4488,0,1e-05,617.23,0.76101,0.089064,7.4562e-08
4475,0,1e-05,691.72,0.64308,0.12699,3.4062e-09
4480,0,1e-05,679.7,0.68849,0.11522,1.2677e-07
4487,0,1e-05,603.06,0.84474,0.062962,-8.2321e-08
4482,0,1e-05,688.47,0.6581,0.12004,8.1114e-09
4494,0,1e-05,624.26,0.75007,0.094256,-1.2384e-07
4495,0,1e-05,658.99,0.72129,0.099095,4.0614e-08
4497,0,1e-05,646.19,0.73356,0.093789,-7.2759e-08
4492,0,1e-05,605.88,0.81711,0.065406,-4.3245e-07
4490,0,1e-05,610.02,0.78259,0.071271,9.5661e-08
4498,0,1e-05,616.59,0.76359,0.083187,2.8592e-08
4500,0,1e-05,612.27,0.77253,0.079648,-2.098e-08
4499,0,1e-05,670.42,0.70348,0.10392,5.6208e-08
4501,0,1e-05,660.26,0.71932,0.099008,-2.4435e-07
4504,0,1e-05,668.39,0.70741,0.10315,1.0046e-07
4491,0,1e-05,621.39,0.75557,0.083067,-3.1502e-07
4502,0,1e-05,612.47,0.77251,0.081567,-1.9863e-07
4503,0,1e-05,678.31,0.68729,0.10934,-9.6156e-08
4426,0,1e-05,697.16,0.57981,0.14822,1.344e-07
4505,0,1e-05,693.36,0.62902,0.12987,4.5844e-07
4507,0,1e-05,687.22,0.66011,0.11448,-2.3252e-07
4509,0,1e-05,689.63,0.65038,0.11824,3.4429e-07
4511,0,1e-05,693.35,0.62966,0.12977,5.5933e-07
4513,0,1e-05,684.03,0.66687,0.10749,-1.5272e-07
4489,0,1e-05,681.93,0.67148,0.094078,1.7422e-08
4496,0,1e-05,696,0.59344,0.13587,-6.7923e-07
4506,0,1e-05,695.58,0.60539,0.13626,1.0692e-08
4514,0,1e-05,683.18,0.66634,0.10101,1.0776e-06
4508,0,1e-05,694.2,0.61361,0.12755,-3.5227e-07
4518,0,1e-05,687.9,0.65284,0.10621,-8.934e-07
4519,0,1e-05,694.03,0.61966,0.12802,3.4303e-07
4517,0,1e-05,689.32,0.64588,0.10705,-9.6668e-08
4516,0,1e-05,696.04,0.59925,0.13964,-1.6446e-07
4520,0,1e-05,692.63,0.62526,0.11987,-1.236e-07
4512,0,1e-05,696.24,0.59206,0.13758,4.9719e-09
4521,0,1e-05,694.48,0.61056,0.12786,-1.8973e-07
4522,0,1e-05,691.55,0.6284,0.10882,2.2451e-07
4445,0,1e-05,697,0.57502,0.14447,3.2563e-08
4524,0,1e-05,690.84,0.63662,0.10016,2.8813e-07
4527,0,1e-05,693.76,0.61365,0.12389,2.8154e-08
4515,0,1e-05,696.64,0.58581,0.14043,-3.1777e-07
4525,0,1e-05,693.05,0.61731,0.11853,-6.1685e-09
4528,0,1e-05,692.71,0.61666,0.11542,-5.696e-07
4493,0,1e-05,693.71,0.60534,0.088458,-2.3612e-07
4529,0,1e-05,692.69,0.61584,0.11264,-4.3425e-07
4523,0,1e-05,694.58,0.60167,0.12707,-4.4091e-08
4530,0,1e-05,692.29,0.6208,0.10444,4.1861e-07
4532,0,1e-05,695.53,0.58821,0.1309,-5.028e-07
4531,0,1e-05,696.28,0.58291,0.13655,-6.1137e-08
4534,0,1e-05,694.24,0.59779,0.12259,-1.7602e-07
4536,0,1e-05,694.34,0.59263,0.12232,-1.8956e-07
4537,0,1e-05,694,0.59639,0.11908,1.5763e-07
4533,0,1e-05,693.51,0.60491,0.10186,1.2276e-06
4543,0,1e-05,695.84,0.57443,0.13305,1.7384e-07
4544,0,1e-05,695.62,0.57228,0.13143,-9.6134e-07
4545,0,1e-05,695.8,0.56613,0.13295,9.441e-07
4541,0,1e-05,694.31,0.5876,0.10052,-3.1357e-08
4542,0,1e-05,694.34,0.58208,0.10488,-6.2197e-07
4549,0,1e-05,696.47,0.55833,0.13827,-1.8033e-07
4540,0,1e-05,696.24,0.55757,0.13609,-3.7621e-07
4539,0,1e-05,694.56,0.57908,0.10132,3.8131e-07
4510,0,1e-05,697.46,0.54537,0.14458,2.7962e-07
4546,0,1e-05,696.69,0.5472,0.13858,-7.2049e-07
4550,0,1e-05,694.91,0.55787,0.12088,-5.0228e-07
4551,0,1e-05,694.72,0.5654,0.10573,4.203e-07
4548,0,1e-05,694.72,0.56926,0.10298,-2.8471e-07
4553,0,1e-05,694.87,0.55658,0.11806,-1.5326e-08
4448,0,1e-05,695.41,0.56078,0.090703,-1.9861e-07
4526,0,1e-05,698.03,0.52443,0.15486,-4.154e-07
4535,0,1e-05,697.47,0.53009,0.1458,-3.4554e-08
4538,0,1e-05,695.36,0.54217,0.099662,2.8021e-07
4547,0,1e-05,697.16,0.53568,0.14356,9.6921e-08
4552,0,1e-05,697.14,0.53302,0.14339,9.1378e-08
4554,0,1e-05,695.33,0.54134,0.12857,9.8392e-09
4555,0,1e-05,695.13,0.54125,0.10235,-3.965e-07
4556,0,1e-05,694.86,0.5504,0.11724,-3.4313e-07
4557,0,1e-05,695.02,0.54581,0.12288,-1.1543e-07
4558,0,1e-05,695.17,0.54487,0.10111,3.9799e-07
4559,0,1e-05,696.33,0.51832,0.1392,2.2224e-08
4560,0,1e-05,694.93,0.53632,0.10698,1.368e-07
4561,0,1e-05,696.57,0.52986,0.14114,-1.1567e-06
4562,0,1e-05,694.87,0.53938,0.11117,3.7422e-07
4563,0,1e-05,696.02,0.50839,0.13793,3.7575e-07
4564,0,1e-05,694.96,0.52906,0.12229,1.3089e-07
4565,0,1e-05,696.63,0.47315,0.14384,1.4969e-06
4566,0,1e-05,696.67,0.46207,0.14381,4.8629e-07
4567,0,1e-05,695.16,0.51325,0.12899,-6.7815e-07
4568,0,1e-05,694.82,0.52436,0.113,3.3674e-07
4569,0,1e-05,694.96,0.51696,0.10414,3.0659e-07
4570,0,1e-05,696.96,0.48183,0.14612,1.6518e-07
4571,0,1e-05,695.02,0.51253,0.12735,1.0397e-07
4572,0,1e-05,695.3,0.50733,0.13305,-2.2826e-09
4573,0,1e-05,694.51,0.49218,0.11456,-4.5885e-07
4574,0,1e-05,695.12,0.5055,0.10016,-1.3834e-08
4575,0,1e-05,694.72,0.50496,0.12181,3.879e-07
4576,0,1e-05,696.68,0.48517,0.14377,1.354e-07
4577,0,1e-05,694.56,0.49774,0.116,-8.1577e-08
4578,0,1e-05,695.28,0.48369,0.13611,8.661e-07
4579,0,1e-05,694.6,0.49449,0.10756,-3.6094e-07
4580,0,1e-05,694.71,0.49019,0.12805,3.4781e-07
4581,0,1e-05,694.82,0.48834,0.13028,-1.5236e-07
4582,0,1e-05,694.54,0.48415,0.10584,-1.4592e-07
4583,0,1e-05,694.4,0.48476,0.11236,-5.9615e-08
4584,0,1e-05,695.65,0.46323,0.13908,3.8121e-08
4585,0,1e-05,695.74,0.46447,0.13982,-6.0123e-09
4586,0,1e-05,694.33,0.46919,0.12343,3.1507e-08
4587,0,1e-05,694.99,0.46572,0.13431,-4.126e-08
4588,0,1e-05,694.16,0.46644,0.11871,-2.0022e-06
4589,0,1e-05,694.5,0.47631,0.10259,-2.7311e-08
4590,0,1e-05,694.11,0.46459,0.11524,6.25e-07
4591,0,1e-05,694.42,0.46614,0.12774,-1.1838e-06
4592,0,1e-05,694.04,0.46057,0.11524,-1.0524e-07
4593,0,1e-05,694.26,0.45884,0.10226,-1.1113e-07
