"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
4018,0,1e-05,583.59,1.0608,0.046063,-3.4601e-08
4027,0,1e-05,584.86,1.0511,0.04652,-3.9953e-08
4033,0,1e-05,587.88,1.0635,0.044457,-1.845e-07
4013,0,1e-05,579.09,1.0255,0.048189,1.4307e-07
3990,0,1e-05,582.26,1.0214,0.047322,-1.6891e-07
4032,0,1e-05,589.77,1.0254,0.045866,-6.8086e-07
4037,0,1e-05,576.19,0.97653,0.050433,1.4906e-07
4040,0,1e-05,592.18,1.0084,0.045082,-2.4203e-07
4030,0,1e-05,572.92,0.96799,0.051121,1.7414e-08
3993,0,1e-05,659.54,0.72866,0.10405,-7.5194e-08
4043,0,1e-05,601.11,1.0109,0.039816,2.2449e-08
4044,0,1e-05,604.18,1.0152,0.034459,-1.2015e-07
4045,0,1e-05,603.56,1.0067,0.037839,-2.3281e-08
3994,0,1e-05,674.92,0.6998,0.1116,-5.0968e-08
4046,0,1e-05,605.56,0.98674,0.039485,2.2706e-08
4024,0,1e-05,663.73,0.72718,0.10412,8.6768e-08
4041,0,1e-05,604.58,1.0055,0.036762,1.5241e-07
4010,0,1e-05,605.19,0.85772,0.057843,1.7367e-07
4050,0,1e-05,605.97,0.95034,0.043743,6.783e-08
4051,0,1e-05,589.68,0.89129,0.058332,1.4723e-08
4049,0,1e-05,612.15,0.96722,0.033959,-5.4813e-07
4052,0,1e-05,579.77,0.76589,0.092234,-1.3983e-07
4053,0,1e-05,572.4,0.81698,0.077194,-4.5477e-07
4019,0,1e-05,665.22,0.71585,0.10645,1.1868e-07
4055,0,1e-05,586.5,0.75741,0.09482,-1.534e-07
4048,0,1e-05,617.11,0.93991,0.029446,-5.4944e-07
4042,0,1e-05,681.64,0.68111,0.11599,1.2093e-07
4039,0,1e-05,613.49,0.90958,0.037794,-5.98e-08
4058,0,1e-05,567.07,0.80275,0.081946,-3.4127e-08
4054,0,1e-05,669.96,0.70544,0.10567,-5.9945e-08
4061,0,1e-05,598.64,0.80885,0.07572,2.5405e-07
4060,0,1e-05,563.64,0.79579,0.084083,1.7547e-09
4047,0,1e-05,663.64,0.71649,0.10338,-2.412e-07
4059,0,1e-05,667.34,0.71075,0.10595,-3.1475e-07
4056,0,1e-05,602.89,0.84412,0.063134,-9.9305e-07
4063,0,1e-05,602.08,0.81688,0.07165,-3.6538e-07
4062,0,1e-05,639.57,0.73957,0.094804,5.3297e-08
4068,0,1e-05,674.81,0.69552,0.10764,1.2729e-07
4066,0,1e-05,604.48,0.81479,0.069868,-5.1801e-07
4065,0,1e-05,606.02,0.80144,0.072094,2.4876e-07
4073,0,1e-05,621.62,0.75581,0.086009,1.0351e-08
4067,0,1e-05,629.27,0.74667,0.087193,5.2837e-08
4064,0,1e-05,615.18,0.76596,0.077125,-1.7098e-08
4071,0,1e-05,625.8,0.75059,0.085972,-4.3563e-08
4057,0,1e-05,686.93,0.66309,0.11719,-9.4451e-08
4075,0,1e-05,685.81,0.66785,0.11786,3.8117e-07
4079,0,1e-05,674.91,0.69497,0.10753,-2.5975e-07
4070,0,1e-05,641.23,0.73604,0.088281,-1.213e-07
4077,0,1e-05,681.19,0.67836,0.11031,1.2336e-07
4069,0,1e-05,632.78,0.74244,0.084586,3.0125e-07
4083,0,1e-05,665.21,0.7103,0.096472,-2.3638e-07
4074,0,1e-05,669.82,0.7016,0.094987,2.5023e-08
4082,0,1e-05,673.85,0.69252,0.095323,3.2184e-08
4081,0,1e-05,693.27,0.6268,0.1257,1.679e-07
4076,0,1e-05,694.79,0.61296,0.13195,1.3824e-07
4080,0,1e-05,682.54,0.66885,0.10222,2.8616e-07
4087,0,1e-05,693.07,0.62827,0.12542,5.2416e-09
4085,0,1e-05,695.15,0.60821,0.13264,1.7228e-07
