"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
3168,0,1e-05,578.46,1.0428,0.048098,5.1275e-08
3182,0,1e-05,590.78,1.047,0.044148,-7.0106e-07
3162,0,1e-05,536.52,0.96516,0.055651,-2.1992e-07
3092,0,1e-05,600.26,1.0632,0.028895,-1.842e-07
3152,0,1e-05,685,0.67348,0.12092,5.528e-08
3129,0,1e-05,607.95,0.9973,0.033773,-1.27e-07
2992,0,1e-05,610.23,0.97934,0.034544,4.4686e-07
3136,0,1e-05,601.08,0.97279,0.043008,5.6896e-08
3151,0,1e-05,604.46,1.0126,0.035226,-1.096e-07
3178,0,1e-05,596.92,1.0518,0.03719,4.3718e-07
3184,0,1e-05,598.23,1.0639,0.031966,-2.9374e-08
3187,0,1e-05,599.04,0.97555,0.04466,8.3813e-08
3190,0,1e-05,596.65,1.0362,0.040043,-3.3332e-07
3188,0,1e-05,525.65,0.80764,0.082432,-2.8401e-07
3172,0,1e-05,665.12,0.71762,0.10643,8.1462e-09
3191,0,1e-05,606.71,1.0159,0.029847,-4.7374e-07
3197,0,1e-05,549.72,0.80673,0.08142,5.0836e-07
3195,0,1e-05,602.55,0.96817,0.043667,1.3352e-07
3194,0,1e-05,552.34,0.89637,0.060789,1.7744e-07
3185,0,1e-05,658.9,0.73275,0.10233,9.8365e-08
3196,0,1e-05,599.71,0.92267,0.050719,-1.1973e-07
3199,0,1e-05,609.24,1.0117,0.027209,-8.9623e-08
3183,0,1e-05,616.65,0.93632,0.030504,1.0733e-07
3192,0,1e-05,605.46,0.92147,0.047676,7.9797e-08
3200,0,1e-05,608.92,0.95946,0.039688,1.9095e-08
3193,0,1e-05,616.85,0.9493,0.029533,-2.2657e-07
3198,0,1e-05,604.37,0.89399,0.052956,-6.7742e-08
3201,0,1e-05,606.82,0.8922,0.050412,-4.2033e-07
3205,0,1e-05,588.16,0.86432,0.06344,-2.4597e-08
3176,0,1e-05,693.08,0.63634,0.13181,-2.8472e-08
3202,0,1e-05,590.89,0.85274,0.065747,3.1634e-07
3204,0,1e-05,605.07,0.85627,0.058341,4.4722e-07
3206,0,1e-05,572.65,0.82001,0.076703,7.5618e-08
