"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
634,0,1e-05,576.89,1.0153,0.04926,-2.5672e-07
586,0,1e-05,466.86,0.82331,0.080393,1.8574e-07
630,0,1e-05,576.9,0.92778,0.054641,5.5588e-08
559,0,1e-05,611.84,0.97119,0.033432,4.2121e-07
645,0,1e-05,572.82,0.79301,0.083915,-1.3843e-07
618,0,1e-05,683.92,0.67757,0.11958,-1.0434e-07
651,0,1e-05,603.36,1.0264,0.033049,2.4097e-07
654,0,1e-05,582.12,0.93734,0.052264,-4.5624e-07
652,0,1e-05,605.53,1.0187,0.031652,-3.7654e-07
649,0,1e-05,606.93,1.0251,0.026984,-4.3017e-07
646,0,1e-05,573.9,0.79076,0.084791,-1.2657e-08
655,0,1e-05,606.69,0.96711,0.040634,-2.7002e-07
653,0,1e-05,495.71,0.7843,0.089726,-2.0656e-07
656,0,1e-05,604.92,0.94324,0.045171,-3.811e-08
648,0,1e-05,614.55,0.97117,0.029599,9.2464e-08
647,0,1e-05,577.66,0.85807,0.066386,-3.9639e-07
657,0,1e-05,588.85,0.84726,0.067299,-3.1665e-07
666,0,1e-05,587.35,0.80488,0.079092,-3.2346e-07
659,0,1e-05,621.03,0.75027,0.094726,4.0937e-07
661,0,1e-05,598.73,0.84018,0.066501,-4.9377e-07
664,0,1e-05,554.19,0.81775,0.078305,1.6786e-07
658,0,1e-05,610.89,0.91196,0.041943,3.4457e-07
662,0,1e-05,603.51,0.88286,0.0553,6.4597e-08
667,0,1e-05,596.4,0.82766,0.070674,-1.2439e-06
670,0,1e-05,607.44,0.87945,0.05143,2.724e-07
663,0,1e-05,606.99,0.86383,0.05416,3.6957e-07
636,0,1e-05,674.33,0.69763,0.10935,8.1219e-08
642,0,1e-05,682.61,0.67778,0.11577,6.164e-07
665,0,1e-05,617.53,0.75966,0.09012,6.3663e-09
669,0,1e-05,661.2,0.71967,0.10303,2.4277e-07
671,0,1e-05,652.7,0.72967,0.10097,8.1392e-08
672,0,1e-05,618.97,0.76022,0.087408,1.5125e-07
673,0,1e-05,660.96,0.71994,0.1027,-7.1444e-07
675,0,1e-05,651.66,0.72913,0.096492,-2.6007e-07
677,0,1e-05,680.97,0.68083,0.11251,5.6867e-07
682,0,1e-05,665.38,0.71211,0.10101,-1.6674e-07
679,0,1e-05,678.81,0.68688,0.1106,5.1443e-07
683,0,1e-05,682.95,0.67548,0.11349,-1.1421e-07
668,0,1e-05,694.43,0.61921,0.13238,2.4588e-08
678,0,1e-05,655.05,0.72328,0.087711,-9.6845e-09
650,0,1e-05,679.26,0.67848,0.10248,-1.3601e-07
688,0,1e-05,687.06,0.65927,0.1125,4.799e-08
660,0,1e-05,691.38,0.6415,0.12135,-7.5986e-09
691,0,1e-05,689.87,0.6487,0.11808,1.8728e-07
633,0,1e-05,690.55,0.65263,0.09192,8.1516e-09
695,0,1e-05,690.57,0.63942,0.11347,-5.7115e-08
696,0,1e-05,690.8,0.64052,0.11671,6.2547e-07
692,0,1e-05,695.04,0.60844,0.13176,-9.7544e-08
687,0,1e-05,685.22,0.66099,0.10153,1.1209e-07
698,0,1e-05,689.9,0.64247,0.11013,-3.5914e-07
680,0,1e-05,696.32,0.58788,0.13731,3.686e-07
684,0,1e-05,695.86,0.59251,0.13367,-1.1823e-06
690,0,1e-05,691.6,0.6282,0.10464,6.0082e-08
694,0,1e-05,691.36,0.6311,0.1035,1.5423e-06
699,0,1e-05,691.28,0.63169,0.10318,-5.6145e-08
697,0,1e-05,690.5,0.64072,0.098478,6.6801e-09
686,0,1e-05,691.66,0.63407,0.091422,2.4514e-07
700,0,1e-05,692.88,0.61428,0.11412,-1.7088e-07
705,0,1e-05,692.82,0.61641,0.11506,5.8548e-07
703,0,1e-05,692.03,0.6241,0.10362,-7.4425e-08
676,0,1e-05,692.5,0.62239,0.097183,2.4978e-07
709,0,1e-05,693.83,0.60116,0.11859,-1.1895e-06
685,0,1e-05,693.37,0.61341,0.089571,3.1795e-07
639,0,1e-05,694.69,0.58292,0.08862,7.9813e-08
710,0,1e-05,694.8,0.59182,0.12672,-1.1479e-07
713,0,1e-05,694.93,0.58985,0.12739,3.4935e-07
714,0,1e-05,695.08,0.5869,0.12831,4.7068e-07
693,0,1e-05,697.06,0.56517,0.14212,2.3419e-07
681,0,1e-05,697.31,0.5624,0.14697,5.6418e-07
702,0,1e-05,693.71,0.60017,0.10197,-4.8573e-08
706,0,1e-05,694.24,0.59804,0.094092,3.0816e-07
717,0,1e-05,694.69,0.58244,0.12339,2.0582e-07
711,0,1e-05,694.62,0.57965,0.12193,-6.1151e-07
