"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
1471,0,1e-05,573.88,1.0807,0.048648,-4.4445e-08
1482,0,1e-05,589.61,1.062,0.043115,2.1655e-07
1480,0,1e-05,568.65,0.98473,0.051024,3.8563e-07
1491,0,1e-05,574.12,0.97353,0.050743,-1.3987e-07
1465,0,1e-05,551.37,0.97063,0.053885,2.4343e-09
1496,0,1e-05,596.72,0.99604,0.044076,1.9285e-09
1464,0,1e-05,501.42,0.84449,0.074232,-1.3387e-07
1488,0,1e-05,552.51,0.89154,0.061648,-1.1012e-06
1489,0,1e-05,600.79,0.96078,0.044763,3.1849e-07
1485,0,1e-05,530.96,0.79989,0.084175,-3.8018e-08
1486,0,1e-05,515.3,0.81456,0.081131,-5.31e-07
1498,0,1e-05,596.37,0.97308,0.04604,3.4986e-07
1492,0,1e-05,600.96,0.92537,0.049584,2.9856e-07
1493,0,1e-05,602.84,1.0442,0.029056,1.1227e-07
1494,0,1e-05,600.21,1.0541,0.030661,9.7214e-08
1499,0,1e-05,606.12,0.97862,0.039458,-2.6404e-07
1497,0,1e-05,607.47,1.0193,0.027423,2.4667e-07
1459,0,1e-05,614.05,1.0013,0.024298,1.2064e-07
1502,0,1e-05,606.49,0.88854,0.051312,2.3276e-07
1495,0,1e-05,578.23,0.78458,0.086255,1.2551e-07
1444,0,1e-05,615.19,0.97493,0.027951,1.8046e-07
1503,0,1e-05,606.59,0.93048,0.044823,-1.8563e-07
1500,0,1e-05,610.05,0.9525,0.038432,5.5928e-08
1501,0,1e-05,675.99,0.69541,0.11223,-1.1708e-07
1504,0,1e-05,574.44,0.81616,0.077374,3.3255e-07
1511,0,1e-05,612.57,0.9156,0.038911,5.2433e-07
1510,0,1e-05,606.18,0.88097,0.052368,3.2009e-07
1512,0,1e-05,578.68,0.82141,0.075459,-9.0505e-08
1509,0,1e-05,617.26,0.7563,0.092305,1.8797e-07
1515,0,1e-05,604.29,0.79451,0.078335,-4.384e-08
1508,0,1e-05,655.85,0.726,0.10158,-1.0645e-07
1514,0,1e-05,615.1,0.76689,0.084567,1.8003e-07
1513,0,1e-05,689,0.66144,0.12412,5.5733e-08
1505,0,1e-05,609.9,0.87358,0.047411,2.055e-07
1507,0,1e-05,679.54,0.68463,0.1111,9.6529e-09
1518,0,1e-05,606.27,0.79222,0.077386,-2.2133e-07
1519,0,1e-05,598.89,0.79519,0.080277,-1.8461e-07
1520,0,1e-05,676.35,0.69345,0.11049,2.812e-07
1522,0,1e-05,609.25,0.78139,0.079588,4.3461e-09
1517,0,1e-05,605.55,0.81664,0.066229,-6.4922e-08
1506,0,1e-05,693.92,0.62638,0.13316,-1.0818e-07
1523,0,1e-05,614.08,0.76888,0.082908,-2.9926e-08
1524,0,1e-05,643.83,0.73559,0.093182,1.9893e-07
1527,0,1e-05,679.89,0.68468,0.11349,-2.9456e-07
1529,0,1e-05,670.22,0.70307,0.10259,1.4053e-07
1528,0,1e-05,662.28,0.71518,0.096993,1.6969e-07
1521,0,1e-05,638.8,0.73728,0.084908,2.5185e-08
1532,0,1e-05,654.08,0.72526,0.093994,-3.8299e-08
1531,0,1e-05,668.65,0.7052,0.099585,3.6181e-07
1530,0,1e-05,677.33,0.68801,0.10673,1.2038e-07
1533,0,1e-05,672.07,0.69701,0.095344,-3.0098e-07
1538,0,1e-05,686.66,0.66129,0.11336,-3.1278e-08
1541,0,1e-05,687.49,0.6572,0.11284,4.675e-07
1535,0,1e-05,673.66,0.69323,0.095008,1.3735e-09
1542,0,1e-05,689.56,0.64931,0.11643,1.0658e-06
1546,0,1e-05,692.55,0.63309,0.12443,-2.0594e-07
1539,0,1e-05,688.92,0.65021,0.1131,-9.1687e-09
1537,0,1e-05,677.52,0.6832,0.094989,8.6826e-07
1545,0,1e-05,692.48,0.63061,0.12189,5.8738e-08
1536,0,1e-05,695.34,0.60563,0.13305,-1.6945e-07
1548,0,1e-05,690.62,0.63675,0.10865,1.5411e-07
1481,0,1e-05,691.72,0.6327,0.091477,1.2374e-08
