"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
73,0,1e-05,552.89,1.0837,0.05248,-3.8128e-07
194,0,1e-05,576.21,1.0777,0.04843,1.5832e-07
191,0,1e-05,579.28,1.0369,0.047655,7.0071e-07
220,0,1e-05,590.71,1.0511,0.044133,-8.5765e-08
219,0,1e-05,590.82,1.0367,0.044253,7.4932e-09
182,0,1e-05,660.34,0.72933,0.10391,4.8314e-08
221,0,1e-05,596.11,1.0369,0.040497,3.4914e-08
223,0,1e-05,598.1,1.0513,0.035042,-1.0455e-07
222,0,1e-05,551.37,0.89126,0.062354,-5.1594e-07
227,0,1e-05,599.09,1.0324,0.038287,4.4515e-07
198,0,1e-05,653.16,0.73197,0.10201,-8.749e-08
225,0,1e-05,607.74,1.0086,0.030351,2.0021e-07
210,0,1e-05,606.66,0.97463,0.039781,-1.5017e-07
229,0,1e-05,584.81,0.89767,0.057911,-1.3788e-07
228,0,1e-05,609.77,0.97916,0.035191,-9.3278e-08
231,0,1e-05,605.52,0.92383,0.047209,7.0835e-07
232,0,1e-05,601.91,0.94282,0.046849,2.929e-07
230,0,1e-05,605.81,1.0118,0.032616,-6.9665e-08
224,0,1e-05,624.65,0.74756,0.095589,-4.8232e-07
237,0,1e-05,607.88,0.91131,0.046444,-1.9525e-07
238,0,1e-05,555.38,0.85076,0.070264,3.3639e-07
165,0,1e-05,646.56,0.73127,0.08947,-2.3886e-07
235,0,1e-05,612.08,0.93174,0.037986,2.7682e-07
233,0,1e-05,610.26,0.92187,0.041448,-4.7616e-07
234,0,1e-05,584.37,0.80093,0.080727,-8.3006e-08
240,0,1e-05,603.27,0.83444,0.065161,-6.1677e-07
239,0,1e-05,608.18,0.88939,0.049067,-7.0101e-07
236,0,1e-05,675.31,0.6962,0.1112,-1.3108e-08
226,0,1e-05,606.41,0.80967,0.065974,-1.632e-07
244,0,1e-05,610.98,0.77628,0.080873,2.1183e-08
248,0,1e-05,593.37,0.79016,0.08298,2.5846e-07
241,0,1e-05,604.57,0.85416,0.05993,5.0275e-07
250,0,1e-05,646.59,0.73389,0.0958,4.3433e-08
246,0,1e-05,616.63,0.76413,0.085111,-2.2562e-07
242,0,1e-05,616.41,0.76337,0.077339,-1.7863e-07
252,0,1e-05,650.14,0.73045,0.097115,1.9106e-07
254,0,1e-05,610,0.77952,0.077417,1.1197e-07
256,0,1e-05,659.41,0.72012,0.098131,-1.0108e-07
255,0,1e-05,678.11,0.68763,0.10949,6.9941e-08
257,0,1e-05,656.65,0.7219,0.092185,6.0551e-08
249,0,1e-05,679.38,0.67368,0.098287,3.4124e-08
265,0,1e-05,678.63,0.68515,0.10825,8.2301e-08
259,0,1e-05,690.06,0.64901,0.12,3.3253e-07
264,0,1e-05,688.55,0.65668,0.1184,9.0445e-08
253,0,1e-05,670.29,0.70188,0.091583,-1.9791e-07
186,0,1e-05,691.49,0.63889,0.089534,-6.169e-08
263,0,1e-05,675.77,0.68717,0.097181,-5.2362e-07
266,0,1e-05,684.99,0.66283,0.10568,2.3347e-07
251,0,1e-05,695.25,0.60873,0.13464,-2.5457e-08
268,0,1e-05,684.9,0.66445,0.10838,-6.7064e-08
262,0,1e-05,697.02,0.58543,0.14738,7.5766e-08
270,0,1e-05,694.03,0.61846,0.12684,-4.383e-08
272,0,1e-05,691.88,0.63226,0.11846,4.731e-07
269,0,1e-05,687.12,0.65596,0.10122,8.794e-08
273,0,1e-05,692.37,0.62767,0.1202,3.5382e-07
261,0,1e-05,690.34,0.64961,0.092652,2.3239e-08
276,0,1e-05,691.09,0.63298,0.11012,-2.2472e-07
260,0,1e-05,696.07,0.59654,0.13734,-4.7447e-07
258,0,1e-05,692.8,0.62123,0.089135,8.0984e-08
190,0,1e-05,692.62,0.62347,0.089639,-9.9222e-09
274,0,1e-05,694.1,0.6088,0.12462,-1.1171e-06
271,0,1e-05,693.52,0.60785,0.11859,-2.6219e-07
278,0,1e-05,691.78,0.62628,0.10671,5.3438e-08
279,0,1e-05,693.3,0.61265,0.11976,-3.0596e-07
277,0,1e-05,691.38,0.63272,0.099788,6.6659e-08
247,0,1e-05,696.1,0.58941,0.13524,7.3889e-08
283,0,1e-05,693.22,0.60881,0.11405,-6.6845e-07
267,0,1e-05,697.33,0.56652,0.14932,8.9765e-07
281,0,1e-05,696.51,0.58133,0.13808,3.1382e-07
286,0,1e-05,693.23,0.60707,0.11042,1.5506e-07
282,0,1e-05,696.61,0.58258,0.13932,-2.7119e-07
284,0,1e-05,692.85,0.61365,0.10534,4.4946e-07
287,0,1e-05,693.16,0.60846,0.10573,-5.4093e-08
275,0,1e-05,693.9,0.60383,0.09038,6.0675e-07
288,0,1e-05,693.72,0.5976,0.11067,-1.6863e-07
289,0,1e-05,694,0.59041,0.10926,-4.8895e-07
295,0,1e-05,695.07,0.57924,0.12789,-7.9861e-08
297,0,1e-05,694.14,0.58796,0.11287,-1.4313e-07
280,0,1e-05,694.09,0.59334,0.10089,8.7131e-08
291,0,1e-05,694.1,0.5885,0.10776,1.8599e-07
290,0,1e-05,694.34,0.58153,0.10641,-7.321e-07
298,0,1e-05,694.61,0.57296,0.1182,1.0596e-08
292,0,1e-05,696.27,0.55529,0.13669,-1.1891e-06
301,0,1e-05,694.54,0.57279,0.10953,3.93e-08
304,0,1e-05,694.64,0.56841,0.11476,2.0196e-06
294,0,1e-05,694.52,0.57388,0.10718,-1.2257e-07
296,0,1e-05,697.09,0.55114,0.14187,1.4159e-06
302,0,1e-05,694.68,0.56441,0.10916,1.2629e-07
300,0,1e-05,695.94,0.54978,0.13415,-4.6667e-07
307,0,1e-05,695.21,0.55181,0.12779,3.2722e-07
285,0,1e-05,694.72,0.56804,0.105,5.9194e-07
309,0,1e-05,695.92,0.54467,0.1348,-1.5396e-07
305,0,1e-05,694.88,0.55384,0.11877,-1.4717e-07
299,0,1e-05,694.9,0.56562,0.10061,7.0848e-08
243,0,1e-05,695.7,0.47199,0.088933,1.2534e-07
245,0,1e-05,695.7,0.52073,0.089485,-2.0168e-07
293,0,1e-05,695.86,0.51208,0.092084,-3.7983e-08
303,0,1e-05,695.02,0.55369,0.1034,3.0899e-07
306,0,1e-05,694.87,0.53762,0.11031,-3.4665e-07
308,0,1e-05,695.34,0.53912,0.099282,-8.4847e-07
310,0,1e-05,696.67,0.52885,0.14155,-9.558e-08
311,0,1e-05,694.87,0.54368,0.10981,-2.4919e-07
312,0,1e-05,695.34,0.53121,0.10025,1.2187e-09
313,0,1e-05,696.27,0.52847,0.13853,-1.6367e-07
314,0,1e-05,694.97,0.53614,0.12201,-3.0362e-07
315,0,1e-05,695.07,0.52578,0.12573,-3.9171e-07
316,0,1e-05,695.44,0.437,0.090573,-7.4787e-08
317,0,1e-05,694.97,0.53021,0.12247,6.8976e-07
318,0,1e-05,695.02,0.53415,0.12347,1.3187e-07
319,0,1e-05,695.01,0.51061,0.12797,-3.661e-08
320,0,1e-05,695.49,0.51657,0.13267,1.9536e-07
321,0,1e-05,694.85,0.52038,0.10736,2.9991e-08
322,0,1e-05,695.2,0.5064,0.099499,7.3032e-08
323,0,1e-05,694.77,0.51729,0.11202,-9.4828e-09
324,0,1e-05,694.85,0.50572,0.12604,7.9482e-07
325,0,1e-05,695.76,0.49416,0.094673,5.0218e-07
326,0,1e-05,694.67,0.50338,0.12023,-1.002e-07
327,0,1e-05,694.86,0.498,0.12785,9.2653e-07
328,0,1e-05,694.58,0.49891,0.11485,9.8986e-07
329,0,1e-05,695.18,0.49103,0.098951,3.0374e-08
330,0,1e-05,694.68,0.48195,0.12992,-1.5622e-07
331,0,1e-05,694.8,0.48724,0.12897,1.0865e-07
332,0,1e-05,695.55,0.48347,0.13829,4.0651e-07
333,0,1e-05,694.66,0.48105,0.12893,-6.2805e-09
334,0,1e-05,694.38,0.48092,0.11939,-2.4349e-07
335,0,1e-05,694.32,0.47951,0.11659,1.6319e-07
336,0,1e-05,695.73,0.4621,0.13931,-4.0931e-08
337,0,1e-05,694.96,0.47419,0.13406,-3.6827e-07
338,0,1e-05,694.24,0.47379,0.1127,-4.1883e-08
339,0,1e-05,695.05,0.46983,0.13488,2.0145e-07
340,0,1e-05,694.53,0.463,0.13031,-7.6447e-07
341,0,1e-05,694.72,0.46471,0.13164,-1.41e-07
342,0,1e-05,694.29,0.46034,0.10174,1.5372e-07
343,0,1e-05,694.06,0.46227,0.11141,-7.3227e-07
344,0,1e-05,694.21,0.45865,0.12458,-3.1938e-07
345,0,1e-05,693.94,0.45388,0.1153,-4.4705e-08
346,0,1e-05,693.96,0.44821,0.10319,1.2444e-07
347,0,1e-05,695.07,0.44167,0.13633,3.36e-07
348,0,1e-05,695.02,0.43317,0.092844,-4.2834e-07
349,0,1e-05,693.81,0.44494,0.10616,2.1992e-07
350,0,1e-05,694.78,0.43291,0.13501,3.6262e-07
351,0,1e-05,693.68,0.4406,0.11471,-2.4287e-07
352,0,1e-05,693.59,0.43728,0.10942,2.1086e-07
353,0,1e-05,694.37,0.42599,0.094388,9.6199e-08
354,0,1e-05,693.67,0.43546,0.12071,-4.3847e-07
355,0,1e-05,693.76,0.43534,0.12264,3.4334e-07
356,0,1e-05,693.34,0.42808,0.11154,-1.17e-07
357,0,1e-05,693.88,0.42452,0.097348,2.8617e-07
358,0,1e-05,694.56,0.40117,0.13708,2.6557e-09
359,0,1e-05,693.28,0.41807,0.12211,-1.0384e-06
360,0,1e-05,693.16,0.41715,0.12079,-6.2959e-08
361,0,1e-05,692.79,0.41325,0.10806,-5.7561e-08
362,0,1e-05,692.71,0.41131,0.11102,3.7211e-07
363,0,1e-05,693.64,0.3855,0.091023,1.1495e-07
364,0,1e-05,692.58,0.40485,0.11985,5.2682e-08
365,0,1e-05,692.79,0.39674,0.13022,-4.8011e-07
366,0,1e-05,692.15,0.39183,0.12673,-1.585e-07
367,0,1e-05,692.02,0.39544,0.12016,1.8359e-07
368,0,1e-05,691.77,0.3887,0.12549,4.1095e-07
369,0,1e-05,691.59,0.38855,0.099413,8.8204e-08
370,0,1e-05,691.55,0.38906,0.11847,-1.1284e-07
371,0,1e-05,691.19,0.38534,0.1107,-1.8055e-09
372,0,1e-05,690.96,0.38201,0.11397,4.6993e-10
373,0,1e-05,690.77,0.37881,0.10563,2.6915e-08
374,0,1e-05,690.68,0.37613,0.12318,4.6349e-09
375,0,1e-05,690.26,0.372,0.11592,8.7007e-10
376,0,1e-05,689.94,0.36661,0.12141,1.6906e-07
377,0,1e-05,690.64,0.36303,0.13015,-2.3334e-08
378,0,1e-05,689.54,0.36086,0.1099,-5.346e-10
379,0,1e-05,689.55,0.35745,0.099937,-1.9346e-07
380,0,1e-05,689.19,0.35392,0.10546,2.5054e-10
381,0,1e-05,689.21,0.34847,0.098355,-3.5421e-07
382,0,1e-05,688.81,0.35016,0.11766,-3.2169e-11
383,0,1e-05,689.71,0.34392,0.092771,-2.9794e-07
384,0,1e-05,688.78,0.341,0.099412,6.7239e-08
385,0,1e-05,688.57,0.3364,0.12623,2.0422e-07
386,0,1e-05,688.55,0.33299,0.097544,2.1061e-07
387,0,1e-05,691.48,0.31155,0.0893,3.4323e-08
388,0,1e-05,688.04,0.32755,0.11389,9.1116e-12
389,0,1e-05,688.15,0.32287,0.10292,1.9354e-10
390,0,1e-05,689.45,0.31213,0.12808,-4.9392e-07
391,0,1e-05,688.24,0.31607,0.095991,6.3666e-07
392,0,1e-05,687.98,0.31205,0.10701,1.1314e-11
393,0,1e-05,687.96,0.30818,0.10662,2.3806e-11
394,0,1e-05,689.53,0.29842,0.1272,-9.379e-08
395,0,1e-05,687.91,0.30034,0.11954,-4.8721e-10
396,0,1e-05,688.03,0.29219,0.12281,-6.807e-07
397,0,1e-05,688.06,0.29496,0.12366,-2.6238e-07
398,0,1e-05,689.5,0.28757,0.12692,-7.3606e-08
399,0,1e-05,688.03,0.28716,0.12143,-7.9919e-07
400,0,1e-05,688.64,0.28464,0.1262,3.4479e-07
401,0,1e-05,688.65,0.27921,0.091273,1.6366e-07
402,0,1e-05,688.06,0.27651,0.10018,0
403,0,1e-05,688.07,0.2718,0.10568,-2.7105e-20
404,0,1e-05,688.09,0.26779,0.11389,-5.9685e-10
405,0,1e-05,688.1,0.26763,0.11431,2.6801e-10
406,0,1e-05,688.13,0.26417,0.10866,-7.6154e-10
407,0,1e-05,688.16,0.26006,0.10784,-6.9987e-10
