"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
2656,0,1e-05,491.15,0.92423,0.061887,7.8913e-07
2672,0,1e-05,605.71,1.0261,0.029231,-6.2614e-08
2691,0,1e-05,606.86,1.0142,0.030273,1.5989e-07
2752,0,1e-05,558.44,0.90565,0.059231,4.9129e-07
2765,0,1e-05,595.93,1.0595,0.03719,-5.1705e-07
2724,0,1e-05,695.32,0.61169,0.13949,5.7167e-08
2774,0,1e-05,597.8,0.99014,0.04412,-1.866e-08
2772,0,1e-05,587.99,0.95979,0.049405,-4.1252e-08
2771,0,1e-05,603.08,1.0267,0.032937,3.4856e-07
2766,0,1e-05,601.47,0.95817,0.045027,1.6661e-07
2769,0,1e-05,605.37,1.0039,0.036054,1.7657e-07
2767,0,1e-05,605.56,1.0602,0.023186,-3.0915e-07
2773,0,1e-05,604.5,1.0113,0.035942,-2.6958e-07
2768,0,1e-05,603.77,1.055,0.025068,5.4242e-08
2775,0,1e-05,602.04,1.0314,0.034126,-1.6997e-07
2777,0,1e-05,601.53,0.95204,0.045575,6.9165e-08
2779,0,1e-05,607.44,0.96617,0.039955,-7.0401e-08
2780,0,1e-05,602.96,0.88411,0.054773,-3.8217e-07
2781,0,1e-05,591.51,0.92721,0.052099,-2.9046e-07
2784,0,1e-05,554.7,0.85494,0.069291,-3.4327e-07
2786,0,1e-05,555.5,0.81554,0.079365,-1.1435e-07
2770,0,1e-05,614.72,0.92183,0.033873,-2.5767e-07
2785,0,1e-05,591.72,0.85721,0.063933,3.8634e-07
2763,0,1e-05,673.91,0.70036,0.11056,3.6719e-07
2787,0,1e-05,591.48,0.80822,0.077603,3.7735e-07
2783,0,1e-05,609.87,0.91742,0.042857,-1.0005e-08
2776,0,1e-05,609.16,0.88656,0.047778,-7.1925e-08
2789,0,1e-05,612.17,0.76266,0.090365,-1.2861e-07
2790,0,1e-05,580.54,0.7656,0.092247,-1.9632e-07
2788,0,1e-05,608.17,0.87419,0.050147,-9.1833e-08
2791,0,1e-05,604.76,0.84642,0.060685,-9.6169e-09
2793,0,1e-05,626.97,0.74963,0.093281,2.8033e-07
2798,0,1e-05,677.19,0.69907,0.11291,2.1853e-07
2799,0,1e-05,606.99,0.78636,0.079772,-6.3575e-08
2782,0,1e-05,687.94,0.66075,0.12128,-8.2519e-08
2778,0,1e-05,608.24,0.78923,0.071571,3.36e-08
2792,0,1e-05,606.85,0.79993,0.069405,-2.9075e-07
2804,0,1e-05,660.24,0.72016,0.10031,1.6651e-07
2796,0,1e-05,610.15,0.77988,0.074486,6.9576e-08
2800,0,1e-05,650.95,0.72932,0.095497,-6.5463e-09
2744,0,1e-05,660.05,0.71748,0.089793,-8.6963e-08
2794,0,1e-05,693.76,0.62607,0.13092,-1.1354e-07
2805,0,1e-05,681.53,0.67428,0.10663,-5.9939e-08
2801,0,1e-05,662.25,0.71482,0.089254,3.7092e-07
2757,0,1e-05,696.77,0.58995,0.14626,1.6682e-07
2803,0,1e-05,666.25,0.70873,0.091433,-3.3326e-08
2809,0,1e-05,669.34,0.70283,0.096732,1.4223e-07
2806,0,1e-05,664.3,0.71155,0.091176,-1.6307e-07
