"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
6156,0,1e-05,587.8,1.0792,0.043515,-1.6828e-07
6158,0,1e-05,594.45,1.021,0.043015,-6.2412e-08
6147,0,1e-05,475.88,0.80497,0.084922,-2.7755e-07
6055,0,1e-05,517.07,0.82607,0.077943,-2.5307e-07
6139,0,1e-05,570.58,0.77954,0.088419,2.678e-07
6037,0,1e-05,606.73,0.8528,0.05647,-6.9031e-08
6140,0,1e-05,599.58,0.98915,0.043114,3.6129e-07
6168,0,1e-05,590.86,0.96917,0.047728,-2.3167e-07
6170,0,1e-05,595.97,0.98037,0.045781,1.0631e-06
6167,0,1e-05,522.56,0.83405,0.075992,3.4739e-08
6173,0,1e-05,598.52,0.96497,0.045754,-1.706e-07
6169,0,1e-05,608.02,1.0607,0.021504,2.9055e-08
6166,0,1e-05,516.31,0.8354,0.075254,3.8699e-07
6176,0,1e-05,607.03,0.97491,0.039244,-4.6261e-07
6163,0,1e-05,623.11,0.96891,0.021498,-4.761e-08
6172,0,1e-05,550.56,0.86626,0.067259,-1.3249e-07
6175,0,1e-05,611.36,1.026,0.02229,-9.9832e-08
6177,0,1e-05,531.26,0.83353,0.075807,2.017e-08
6171,0,1e-05,592.93,0.9175,0.052534,5.126e-07
6174,0,1e-05,579.66,0.75572,0.095645,1.1276e-07
6180,0,1e-05,551.5,0.79252,0.085599,4.9146e-08
6179,0,1e-05,613.75,0.96956,0.030732,9.6862e-08
6185,0,1e-05,603.96,0.89085,0.053969,3.2191e-07
6182,0,1e-05,607.14,0.90128,0.049078,-1.7454e-07
6184,0,1e-05,609.75,0.91476,0.043821,-1.4238e-07
6178,0,1e-05,678.31,0.69016,0.114,-4.1418e-07
6191,0,1e-05,572.58,0.79691,0.082918,-9.659e-08
6189,0,1e-05,601.93,0.77239,0.088047,-3.3471e-07
6183,0,1e-05,608.73,0.86987,0.049697,-3.2453e-07
6198,0,1e-05,670.88,0.7051,0.10828,6.7075e-08
6192,0,1e-05,598.99,0.81933,0.072372,-1.7641e-07
6188,0,1e-05,605.85,0.81586,0.0658,5.698e-07
6193,0,1e-05,607.15,0.79156,0.075772,7.5827e-09
6186,0,1e-05,666.86,0.70891,0.099973,-1.5755e-07
6194,0,1e-05,685.84,0.66721,0.11549,1.8206e-07
6187,0,1e-05,616.08,0.7644,0.076798,1.1865e-07
6201,0,1e-05,608.89,0.78527,0.073005,-1.1912e-08
6195,0,1e-05,610.18,0.77943,0.076087,1.1928e-07
6199,0,1e-05,674.03,0.69545,0.10511,6.514e-07
6200,0,1e-05,673.41,0.69939,0.10805,2.4458e-07
6190,0,1e-05,648.89,0.73134,0.095261,-6.0686e-08
6205,0,1e-05,679.3,0.68515,0.11112,5.0463e-08
6203,0,1e-05,684.28,0.66798,0.11063,-1.0376e-07
6207,0,1e-05,679.39,0.68282,0.1087,-2.0126e-07
6209,0,1e-05,677.53,0.68324,0.1017,3.1988e-08
6213,0,1e-05,683.97,0.66812,0.10912,3.2732e-07
6211,0,1e-05,675.98,0.68713,0.10013,4.9612e-07
6216,0,1e-05,681.16,0.67463,0.10576,5.7639e-07
6129,0,1e-05,697.08,0.57777,0.1475,1.3902e-07
6208,0,1e-05,673.92,0.69329,0.093482,8.7214e-08
6210,0,1e-05,689.65,0.64627,0.11402,1.2153e-07
6214,0,1e-05,694.68,0.61476,0.1318,2.2403e-07
6212,0,1e-05,694.42,0.61378,0.12878,7.976e-07
6206,0,1e-05,695.66,0.60387,0.13692,-1.6199e-06
6181,0,1e-05,696.22,0.5949,0.13901,-1.2384e-06
6224,0,1e-05,694.21,0.61545,0.12741,8.3931e-08
6217,0,1e-05,689.69,0.65012,0.095134,-1.0214e-07
