Area,Length,Points_0,Points_1,Points_2,Points_Magnitude,VertexCount,Volume,Block Number,vtkOriginalCellIds,Point ID,vtkOriginalPointIds
0,0,0.771471,0.0833311,0.0345169,0.776726,0,1.15464e-07,1,190643,296,233046
0,0,0.752332,0.0823089,0.0340935,0.757589,0,1.14011e-07,1,190674,297,233045
0,0,0.771471,0.080366,0.0409485,0.776726,0,1.15464e-07,1,190643,298,260870
0,0,0.752332,0.0793802,0.0404462,0.757589,0,1.14011e-07,1,190674,299,260869
0,0,0.752332,0.0830969,0.0344199,0.75769,0,1.14035e-07,1,190832,300,233233
0,0,0.733575,0.0820869,0.0340015,0.738936,0,1.11594e-07,1,190831,301,233232
0,0,0.733575,0.081307,0.0336785,0.738835,0,1.11107e-07,1,190737,302,233044
0,0,0.752332,0.0801402,0.0408335,0.75769,0,1.14035e-07,1,190832,303,261057
0,0,0.733575,0.0791661,0.0403372,0.738936,0,1.11594e-07,1,190831,304,261056
0,0,0.733575,0.078414,0.0399539,0.738835,0,1.11107e-07,1,190737,305,260868
0,0,0.771471,0.0841274,0.0348467,0.776826,0,1.16476e-07,1,190832,306,233234
0,0,0.771471,0.081134,0.0413398,0.776826,0,1.16476e-07,1,190832,307,261058
0,0,0.752332,0.0838843,0.034746,0.757791,0,1.15032e-07,1,191021,308,233421
0,0,0.733575,0.0828662,0.0343243,0.739038,0,1.12572e-07,1,191020,309,233420
0,0,0.752332,0.0808996,0.0412204,0.757791,0,1.15032e-07,1,191021,310,261245
0,0,0.733575,0.0799177,0.0407201,0.739038,0,1.12572e-07,1,191020,311,261244
0,0,0.771471,0.0849231,0.0351763,0.776928,0,1.17493e-07,1,191021,312,233422
0,0,0.771471,0.0819014,0.0417308,0.776928,0,1.17493e-07,1,191021,313,261246
0,0,0.752332,0.0846711,0.0350719,0.757894,0,1.15037e-07,1,191178,314,233609
0,0,0.733575,0.083645,0.0346469,0.739141,0,1.13554e-07,1,191209,315,233608
0,0,0.752332,0.0816584,0.041607,0.757894,0,1.15037e-07,1,191178,316,261433
0,0,0.733575,0.0806687,0.0411028,0.739141,0,1.13554e-07,1,191209,317,261432
0,0,0.771471,0.0857182,0.0355056,0.77703,0,1.18003e-07,1,191116,318,233610
0,0,0.771471,0.0826682,0.0421216,0.77703,0,1.18003e-07,1,191116,319,261434
0,0,0.752332,0.0854575,0.0353977,0.757997,0,1.14541e-07,1,191398,320,233797
0,0,0.733575,0.0844232,0.0349692,0.739244,0,1.14541e-07,1,191398,321,233796
0,0,0.752332,0.0824168,0.0419935,0.757997,0,1.14541e-07,1,191398,322,261621
0,0,0.733575,0.0814193,0.0414852,0.739244,0,1.14541e-07,1,191398,323,261620
0,0,0.752332,0.0862434,0.0357232,0.758102,0,1.15533e-07,1,191587,324,233985
0,0,0.733575,0.0852011,0.0352914,0.739349,0,1.15533e-07,1,191587,325,233984
0,0,0.752332,0.0831747,0.0423796,0.758102,0,1.15533e-07,1,191587,326,261809
0,0,0.733575,0.0821695,0.0418674,0.739349,0,1.15533e-07,1,191587,327,261808
0,0,0.752332,0.0870289,0.0360486,0.758207,0,1.16531e-07,1,191776,328,234173
0,0,0.733575,0.0859785,0.0356135,0.739454,0,1.15079e-07,1,191807,329,234172
0,0,0.752332,0.0839323,0.0427656,0.758207,0,1.16531e-07,1,191776,330,261997
0,0,0.733575,0.0829193,0.0422495,0.739454,0,1.15079e-07,1,191807,331,261996
0,0,0.733575,0.0867556,0.0359353,0.739561,0,1.15097e-07,1,191965,332,234360
0,0,0.715189,0.0857181,0.0355056,0.721182,0,1.12659e-07,1,191964,333,234359
0,0,0.715189,0.0849489,0.035187,0.721076,0,1.12176e-07,1,191870,334,234171
0,0,0.733575,0.0836687,0.0426313,0.739561,0,1.15097e-07,1,191965,335,262184
0,0,0.715189,0.0826681,0.0421215,0.721182,0,1.12659e-07,1,191964,336,262183
0,0,0.715189,0.0819263,0.0417435,0.721076,0,1.12176e-07,1,191870,337,261995
0,0,0.752332,0.0878141,0.0363738,0.758313,0,1.17534e-07,1,191965,338,234361
0,0,0.752332,0.0846895,0.0431515,0.758313,0,1.17534e-07,1,191965,339,262185
0,0,0.733575,0.0875324,0.0362571,0.739668,0,1.15098e-07,1,192122,340,234548
0,0,0.715189,0.086487,0.0358241,0.72129,0,1.13629e-07,1,192153,341,234547
0,0,0.733575,0.0844179,0.0430131,0.739668,0,1.15098e-07,1,192122,342,262372
0,0,0.715189,0.0834097,0.0424993,0.72129,0,1.13629e-07,1,192153,343,262371
0,0,0.752332,0.0885989,0.0366989,0.75842,0,1.18037e-07,1,192060,344,234549
0,0,0.752332,0.0854464,0.0435371,0.75842,0,1.18037e-07,1,192060,345,262373
0,0,0.733575,0.0883089,0.0365788,0.739776,0,1.14604e-07,1,192342,346,234736
0,0,0.715189,0.0872557,0.0361425,0.721398,0,1.14604e-07,1,192342,347,234735
0,0,0.733575,0.0851668,0.0433946,0.739776,0,1.14604e-07,1,192342,348,262560
0,0,0.715189,0.084151,0.0428771,0.721398,0,1.14604e-07,1,192342,349,262559
0,0,0.733575,0.0890853,0.0369003,0.739885,0,1.15585e-07,1,192531,350,234924
0,0,0.715189,0.0880241,0.0364608,0.721508,0,1.15585e-07,1,192531,351,234923
0,0,0.733575,0.0859155,0.0437761,0.739885,0,1.15585e-07,1,192531,352,262748
0,0,0.715189,0.0848921,0.0432547,0.721508,0,1.15585e-07,1,192531,353,262747
0,0,0.733575,0.0898615,0.0372218,0.739995,0,1.16573e-07,1,192720,354,235112
0,0,0.715189,0.0887924,0.036779,0.721618,0,1.15134e-07,1,192751,355,235111
0,0,0.733575,0.0866641,0.0441575,0.739995,0,1.16573e-07,1,192720,356,262936
0,0,0.715189,0.0856331,0.0436322,0.721618,0,1.15134e-07,1,192751,357,262935
0,0,0.715189,0.0895606,0.0370972,0.721729,0,1.15151e-07,1,192909,358,235299
0,0,0.697166,0.0885049,0.0366599,0.703717,0,1.12735e-07,1,192908,359,235298
0,0,0.697166,0.0877445,0.0363449,0.703606,0,1.12257e-07,1,192814,360,235110
0,0,0.715189,0.0863739,0.0440097,0.721729,0,1.15151e-07,1,192909,361,263123
0,0,0.697166,0.0853558,0.043491,0.703717,0,1.12735e-07,1,192908,362,263122
0,0,0.697166,0.0846224,0.0431173,0.703606,0,1.12257e-07,1,192814,363,262934
0,0,0.733575,0.0906375,0.0375433,0.740106,0,1.17567e-07,1,192909,364,235300
0,0,0.733575,0.0874125,0.0445389,0.740106,0,1.17567e-07,1,192909,365,263124
0,0,0.715189,0.0903287,0.0374154,0.721841,0,1.15153e-07,1,193066,366,235487
0,0,0.697166,0.0892653,0.0369749,0.70383,0,1.13696e-07,1,193097,367,235486
0,0,0.715189,0.0871147,0.0443872,0.721841,0,1.15153e-07,1,193066,368,263311
0,0,0.697166,0.0860891,0.0438646,0.70383,0,1.13696e-07,1,193097,369,263310
0,0,0.733575,0.0914135,0.0378647,0.740218,0,1.18066e-07,1,193004,370,235488
0,0,0.733575,0.0881609,0.0449202,0.740218,0,1.18066e-07,1,193004,371,263312
0,0,0.715189,0.0910968,0.0377335,0.721954,0,1.14664e-07,1,193286,372,235675
0,0,0.697166,0.0900257,0.0372899,0.703943,0,1.14664e-07,1,193286,373,235674
0,0,0.715189,0.0878555,0.0447646,0.721954,0,1.14664e-07,1,193286,374,263499
0,0,0.697166,0.0868225,0.0442383,0.703943,0,1.14664e-07,1,193286,375,263498
0,0,0.715189,0.091865,0.0380517,0.722068,0,1.15639e-07,1,193475,376,235863
0,0,0.697166,0.0907861,0.0376048,0.704058,0,1.15639e-07,1,193475,377,235862
0,0,0.715189,0.0885963,0.0451421,0.722068,0,1.15639e-07,1,193475,378,263687
0,0,0.697166,0.0875558,0.0446119,0.704058,0,1.15639e-07,1,193475,379,263686
0,0,0.715189,0.0926332,0.0383699,0.722183,0,1.1662e-07,1,193664,380,236051
0,0,0.697166,0.0915466,0.0379198,0.704173,0,1.1662e-07,1,193664,381,236050
0,0,0.715189,0.0893371,0.0455195,0.722183,0,1.1662e-07,1,193664,382,263875
0,0,0.697166,0.0882893,0.0449856,0.704173,0,1.1662e-07,1,193664,383,263874
0,0,0.715189,0.0934015,0.0386882,0.722299,0,1.17609e-07,1,193853,384,236239
0,0,0.697166,0.0923072,0.0382349,0.704289,0,1.1617e-07,1,193884,385,236238
0,0,0.715189,0.0900781,0.0458971,0.722299,0,1.17609e-07,1,193853,386,264063
0,0,0.697166,0.0890228,0.0453594,0.704289,0,1.1617e-07,1,193884,387,264062
0,0,0.697166,0.0930679,0.03855,0.704406,0,1.16189e-07,1,194042,388,236426
0,0,0.679497,0.0919876,0.0381025,0.686753,0,1.13773e-07,1,194041,389,236425
0,0,0.679497,0.0912344,0.0377905,0.686635,0,1.13293e-07,1,193947,390,236237
0,0,0.697166,0.0897564,0.0457332,0.704406,0,1.16189e-07,1,194042,391,264250
0,0,0.679497,0.0887145,0.0452023,0.686753,0,1.13773e-07,1,194041,392,264249
0,0,0.679497,0.0879881,0.0448322,0.686635,0,1.13293e-07,1,193947,393,264061
0,0,0.715189,0.0941699,0.0390065,0.722416,0,1.18605e-07,1,194042,394,236427
0,0,0.715189,0.0908192,0.0462747,0.722416,0,1.18605e-07,1,194042,395,264251
0,0,0.697166,0.0938289,0.0388652,0.704525,0,1.16192e-07,1,194199,396,236614
0,0,0.679497,0.0927409,0.0384145,0.686871,0,1.14736e-07,1,194230,397,236613
0,0,0.697166,0.0904903,0.0461071,0.704525,0,1.16192e-07,1,194199,398,264438
0,0,0.679497,0.0894411,0.0455725,0.686871,0,1.14736e-07,1,194230,399,264437
0,0,0.715189,0.0949386,0.0393249,0.722534,0,1.19105e-07,1,194137,400,236615
0,0,0.715189,0.0915605,0.0466524,0.722534,0,1.19105e-07,1,194137,401,264439
0,0,0.697166,0.0945901,0.0391805,0.704644,0,1.15707e-07,1,194419,402,236802
0,0,0.679497,0.0934945,0.0387267,0.686991,0,1.15707e-07,1,194419,403,236801
0,0,0.697166,0.0912244,0.0464812,0.704644,0,1.15707e-07,1,194419,404,264626
0,0,0.679497,0.0901678,0.0459428,0.686991,0,1.15707e-07,1,194419,405,264625
0,0,0.697166,0.0953515,0.0394959,0.704764,0,1.16686e-07,1,194608,406,236990
0,0,0.679497,0.0942484,0.039039,0.687112,0,1.16686e-07,1,194608,407,236989
0,0,0.697166,0.0919588,0.0468553,0.704764,0,1.16686e-07,1,194608,408,264814
0,0,0.679497,0.0908949,0.0463133,0.687112,0,1.16686e-07,1,194608,409,264813
0,0,0.697166,0.0961133,0.0398114,0.704885,0,1.17673e-07,1,194797,410,237178
0,0,0.679497,0.0950026,0.0393514,0.687233,0,1.16246e-07,1,194828,411,237177
0,0,0.697166,0.0926934,0.0472297,0.704885,0,1.17673e-07,1,194797,412,265002
0,0,0.679497,0.0916222,0.0466839,0.687233,0,1.16246e-07,1,194828,413,265001
0,0,0.679497,0.0957571,0.0396639,0.687356,0,1.16269e-07,1,194986,414,237365
0,0,0.662172,0.0946606,0.0392097,0.670052,0,1.1387e-07,1,194985,415,237364
0,0,0.662172,0.0939135,0.0389003,0.669929,0,1.1339e-07,1,194891,416,237176
0,0,0.679497,0.0923499,0.0470546,0.687356,0,1.16269e-07,1,194986,417,265189
0,0,0.662172,0.0912925,0.0465158,0.670052,0,1.1387e-07,1,194985,418,265188
0,0,0.662172,0.090572,0.0461487,0.669929,0,1.1339e-07,1,194891,419,265000
0,0,0.697166,0.0968755,0.0401271,0.705008,0,1.18668e-07,1,194986,420,237366
0,0,0.697166,0.0934285,0.0476042,0.705008,0,1.18668e-07,1,194986,421,265190
0,0,0.679497,0.0965121,0.0399766,0.68748,0,1.16278e-07,1,195143,422,237553
0,0,0.662172,0.0954081,0.0395193,0.670177,0,1.14833e-07,1,195174,423,237552
0,0,0.679497,0.093078,0.0474256,0.68748,0,1.16278e-07,1,195143,424,265377
0,0,0.662172,0.0920134,0.0468831,0.670177,0,1.14833e-07,1,195174,425,265376
0,0,0.697166,0.097638,0.040443,0.705131,0,1.19168e-07,1,195081,426,237554
0,0,0.697166,0.0941639,0.0479789,0.705131,0,1.19168e-07,1,195081,427,265378
0,0,0.679497,0.0972675,0.0402895,0.687604,0,1.15804e-07,1,195363,428,237741
0,0,0.662172,0.0961561,0.0398291,0.670302,0,1.15804e-07,1,195363,429,237740
0,0,0.679497,0.0938066,0.0477968,0.687604,0,1.15804e-07,1,195363,430,265565
0,0,0.662172,0.0927347,0.0472507,0.670302,0,1.15804e-07,1,195363,431,265564
0,0,0.679497,0.0980234,0.0406026,0.68773,0,1.16784e-07,1,195552,432,237929
0,0,0.662172,0.0969045,0.0401391,0.670428,0,1.16784e-07,1,195552,433,237928
0,0,0.679497,0.0945356,0.0481683,0.68773,0,1.16784e-07,1,195552,434,265753
0,0,0.662172,0.0934565,0.0476184,0.670428,0,1.16784e-07,1,195552,435,265752
0,0,0.679497,0.0987798,0.040916,0.687857,0,1.17772e-07,1,195741,436,238117
0,0,0.662172,0.0976534,0.0404494,0.670555,0,1.17772e-07,1,195741,437,238116
0,0,0.679497,0.0952651,0.04854,0.687857,0,1.17772e-07,1,195741,438,265941
0,0,0.662172,0.0941787,0.0479865,0.670555,0,1.17772e-07,1,195741,439,265940
0,0,0.679497,0.0995369,0.0412295,0.687985,0,1.18769e-07,1,195930,440,238305
0,0,0.662172,0.0984029,0.0407598,0.670684,0,1.17339e-07,1,195961,441,238304
0,0,0.679497,0.0959952,0.048912,0.687985,0,1.18769e-07,1,195930,442,266129
0,0,0.662172,0.0949016,0.0483548,0.670684,0,1.17339e-07,1,195961,443,266128
0,0,0.662172,0.099153,0.0410705,0.670813,0,1.1737e-07,1,196119,444,238492
0,0,0.645185,0.0980337,0.0406069,0.653852,0,1.14965e-07,1,196118,445,238491
0,0,0.645185,0.097291,0.0402992,0.653722,0,1.14479e-07,1,196024,446,238303
0,0,0.662172,0.095625,0.0487234,0.670813,0,1.1737e-07,1,196119,447,266316
0,0,0.645185,0.0945455,0.0481733,0.653852,0,1.14965e-07,1,196118,448,266315
0,0,0.645185,0.0938292,0.0478084,0.653722,0,1.14479e-07,1,196024,449,266127
0,0,0.679497,0.100295,0.0415433,0.688114,0,1.19776e-07,1,196119,450,238493
0,0,0.679497,0.0967259,0.0492843,0.688114,0,1.19776e-07,1,196119,451,266317
0,0,0.662172,0.0999038,0.0413815,0.670943,0,1.17386e-07,1,196276,452,238680
0,0,0.645185,0.098777,0.0409148,0.653983,0,1.15939e-07,1,196307,453,238679
0,0,0.662172,0.096349,0.0490923,0.670943,0,1.17386e-07,1,196276,454,266504
0,0,0.645185,0.0952624,0.0485386,0.653983,0,1.15939e-07,1,196307,455,266503
0,0,0.679497,0.101053,0.0418575,0.688244,0,1.20281e-07,1,196214,456,238681
0,0,0.679497,0.0974572,0.0496569,0.688244,0,1.20281e-07,1,196214,457,266505
0,0,0.662172,0.100655,0.0416928,0.671075,0,1.16922e-07,1,196496,458,238868
0,0,0.645185,0.099521,0.041223,0.654115,0,1.16922e-07,1,196496,459,238867
0,0,0.662172,0.0970738,0.0494615,0.671075,0,1.16922e-07,1,196496,460,266692
0,0,0.645185,0.0959799,0.0489042,0.654115,0,1.16922e-07,1,196496,461,266691
0,0,0.662172,0.101407,0.0420043,0.671208,0,1.17916e-07,1,196685,462,239056
0,0,0.645185,0.100266,0.0415315,0.654249,0,1.17916e-07,1,196685,463,239055
0,0,0.662172,0.0977992,0.0498312,0.671208,0,1.17916e-07,1,196685,464,266880
0,0,0.645185,0.0966982,0.0492702,0.654249,0,1.17916e-07,1,196685,465,266879
0,0,0.662172,0.10216,0.0423162,0.671341,0,1.18918e-07,1,196874,466,239244
0,0,0.645184,0.101011,0.0418403,0.654383,0,1.17497e-07,1,196905,467,239243
0,0,0.662172,0.0985254,0.0502012,0.671341,0,1.18918e-07,1,196874,468,267068
0,0,0.645184,0.0974172,0.0496365,0.654383,0,1.17497e-07,1,196905,469,267067
0,0,0.645184,0.101758,0.0421494,0.654518,0,1.17536e-07,1,197063,470,239431
0,0,0.628526,0.100623,0.0416796,0.637892,0,1.15141e-07,1,197062,471,239430
0,0,0.628526,0.0998845,0.0413735,0.637756,0,1.14654e-07,1,196968,472,239242
0,0,0.645184,0.0981369,0.0500033,0.654518,0,1.17536e-07,1,197063,473,267255
0,0,0.628526,0.0970431,0.0494459,0.637892,0,1.15141e-07,1,197062,474,267254
0,0,0.628526,0.0963304,0.0490828,0.637756,0,1.14654e-07,1,196968,475,267066
0,0,0.662172,0.102914,0.0426285,0.671476,0,1.1993e-07,1,197063,476,239432
0,0,0.662172,0.0992524,0.0505716,0.671476,0,1.1993e-07,1,197063,477,267256
0,0,0.645184,0.102505,0.0424589,0.654655,0,1.17561e-07,1,197220,478,239619
0,0,0.628526,0.101363,0.041986,0.63803,0,1.16122e-07,1,197251,479,239618
0,0,0.645184,0.0988575,0.0503704,0.654655,0,1.17561e-07,1,197220,480,267443
0,0,0.628526,0.0977566,0.0498095,0.63803,0,1.16122e-07,1,197251,481,267442
0,0,0.662172,0.103669,0.0429411,0.671612,0,1.20439e-07,1,197158,482,239620
0,0,0.662172,0.0999802,0.0509425,0.671612,0,1.20439e-07,1,197158,483,267444
0,0,0.645184,0.103253,0.0427687,0.654793,0,1.17112e-07,1,197440,484,239807
0,0,0.628526,0.102104,0.0422928,0.638168,0,1.17112e-07,1,197440,485,239806
0,0,0.645184,0.099579,0.050738,0.654793,0,1.17112e-07,1,197440,486,267631
0,0,0.628526,0.0984709,0.0501734,0.638168,0,1.17112e-07,1,197440,487,267630
0,0,0.645184,0.104002,0.043079,0.654931,0,1.18112e-07,1,197629,488,239995
0,0,0.628526,0.102846,0.0426,0.638308,0,1.18112e-07,1,197629,489,239994
0,0,0.645184,0.100301,0.0511061,0.654931,0,1.18112e-07,1,197629,490,267819
0,0,0.628526,0.0991861,0.0505379,0.638308,0,1.18112e-07,1,197629,491,267818
0,0,0.645184,0.104752,0.0433896,0.655071,0,1.19123e-07,1,197818,492,240183
0,0,0.628526,0.103588,0.0429076,0.638448,0,1.17708e-07,1,197849,493,240182
0,0,0.645184,0.101025,0.0514746,0.655071,0,1.19123e-07,1,197818,494,268007
0,0,0.628526,0.0999023,0.0509027,0.638448,0,1.17708e-07,1,197849,495,268006
0,0,0.628526,0.104332,0.0432156,0.63859,0,1.17758e-07,1,198007,496,240370
0,0,0.612188,0.103183,0.0427398,0.622292,0,1.15371e-07,1,198006,497,240369
0,0,0.612188,0.102447,0.0424348,0.62215,0,1.14879e-07,1,197912,498,240181
0,0,0.628526,0.100619,0.0512681,0.63859,0,1.17758e-07,1,198007,499,268194
0,0,0.612188,0.0995116,0.0507037,0.622292,0,1.15371e-07,1,198006,500,268193
0,0,0.612188,0.0988015,0.0503419,0.62215,0,1.14879e-07,1,197912,501,268005
0,0,0.645184,0.105503,0.0437007,0.655213,0,1.20144e-07,1,198007,502,240371
0,0,0.645184,0.101749,0.0518437,0.655213,0,1.20144e-07,1,198007,503,268195
0,0,0.628526,0.105076,0.043524,0.638733,0,1.17793e-07,1,198164,504,240558
0,0,0.612188,0.10392,0.0430452,0.622436,0,1.16361e-07,1,198195,505,240557
0,0,0.628526,0.101337,0.051634,0.638733,0,1.17793e-07,1,198164,506,268382
0,0,0.612188,0.100223,0.051066,0.622436,0,1.16361e-07,1,198195,507,268381
0,0,0.645184,0.106255,0.0440123,0.655355,0,1.20657e-07,1,198102,508,240559
0,0,0.645184,0.102474,0.0522132,0.655355,0,1.20657e-07,1,198102,509,268383
0,0,0.628526,0.105822,0.0438329,0.638877,0,1.17361e-07,1,198384,510,240746
0,0,0.612188,0.104659,0.043351,0.622581,0,1.17361e-07,1,198384,511,240745
0,0,0.628526,0.102057,0.0520004,0.638877,0,1.17361e-07,1,198384,512,268570
0,0,0.612188,0.100935,0.0514288,0.622581,0,1.17361e-07,1,198384,513,268569
0,0,0.628526,0.106569,0.0441422,0.639023,0,1.18371e-07,1,198573,514,240934
0,0,0.612188,0.105398,0.0436573,0.622727,0,1.18371e-07,1,198573,515,240933
0,0,0.628526,0.102777,0.0523674,0.639023,0,1.18371e-07,1,198573,516,268758
0,0,0.612188,0.101648,0.0517921,0.622727,0,1.18371e-07,1,198573,517,268757
0,0,0.628526,0.107317,0.0444521,0.639169,0,1.19393e-07,1,198762,518,241122
0,0,0.612188,0.106139,0.043964,0.622874,0,1.19393e-07,1,198762,519,241121
0,0,0.628526,0.103498,0.052735,0.639169,0,1.19393e-07,1,198762,520,268946
0,0,0.612188,0.102362,0.052156,0.622874,0,1.19393e-07,1,198762,521,268945
0,0,0.628526,0.108066,0.0447624,0.639317,0,1.20427e-07,1,198951,522,241310
0,0,0.612188,0.10688,0.0442713,0.623023,0,1.19004e-07,1,198982,523,241309
0,0,0.628526,0.104221,0.0531032,0.639317,0,1.20427e-07,1,198951,524,269134
0,0,0.612188,0.103077,0.0525205,0.623023,0,1.19004e-07,1,198982,525,269133
0,0,0.612188,0.107623,0.044579,0.623173,0,1.19067e-07,1,199140,526,241497
0,0,0.596164,0.106453,0.0440943,0.607197,0,1.16663e-07,1,199139,527,241496
0,0,0.596164,0.105717,0.0437896,0.607047,0,1.1616e-07,1,199045,528,241308
0,0,0.612188,0.103794,0.0528856,0.623173,0,1.19067e-07,1,199140,529,269321
0,0,0.596164,0.102665,0.0523106,0.607197,0,1.16663e-07,1,199139,530,269320
0,0,0.596164,0.101956,0.0519491,0.607047,0,1.1616e-07,1,199045,531,269132
0,0,0.628526,0.108816,0.0450733,0.639466,0,1.21471e-07,1,199140,532,241498
0,0,0.628526,0.104945,0.053472,0.639466,0,1.21471e-07,1,199140,533,269322
0,0,0.612188,0.108368,0.0448873,0.623324,0,1.19116e-07,1,199297,534,241685
0,0,0.596164,0.10719,0.0443995,0.607349,0,1.17675e-07,1,199328,535,241684
0,0,0.612188,0.104512,0.0532514,0.623324,0,1.19116e-07,1,199297,536,269509
0,0,0.596164,0.103376,0.0526727,0.607349,0,1.17675e-07,1,199328,537,269508
0,0,0.628526,0.109568,0.0453847,0.639617,0,1.21997e-07,1,199235,538,241686
0,0,0.628526,0.10567,0.0538414,0.639617,0,1.21997e-07,1,199235,539,269510
0,0,0.612188,0.109113,0.0451962,0.623476,0,1.18699e-07,1,199517,540,241873
0,0,0.596164,0.107928,0.0447053,0.607502,0,1.18699e-07,1,199517,541,241872
0,0,0.612188,0.105231,0.0536178,0.623476,0,1.18699e-07,1,199517,542,269697
0,0,0.596164,0.104088,0.0530354,0.607502,0,1.18699e-07,1,199517,543,269696
0,0,0.612188,0.10986,0.0455056,0.62363,0,1.19736e-07,1,199706,544,242061
0,0,0.596164,0.108668,0.0450116,0.607656,0,1.19736e-07,1,199706,545,242060
0,0,0.612188,0.105951,0.0539848,0.62363,0,1.19736e-07,1,199706,546,269885
0,0,0.596164,0.104801,0.0533988,0.607656,0,1.19736e-07,1,199706,547,269884
0,0,0.612188,0.110609,0.0458156,0.623785,0,1.20784e-07,1,199895,548,242249
0,0,0.596164,0.109409,0.0453185,0.607812,0,1.19364e-07,1,199926,549,242248
0,0,0.612188,0.106673,0.0543526,0.623785,0,1.20784e-07,1,199895,550,270073
0,0,0.596164,0.105516,0.0537629,0.607812,0,1.19364e-07,1,199926,551,270072
0,0,0.596164,0.110151,0.045626,0.607969,0,1.1944e-07,1,200084,552,242436
0,0,0.580447,0.108966,0.0451354,0.592309,0,1.17037e-07,1,200083,553,242435
0,0,0.580447,0.108231,0.044831,0.592151,0,1.16526e-07,1,199989,554,242247
0,0,0.596164,0.106232,0.0541277,0.607969,0,1.1944e-07,1,200084,555,270260
0,0,0.580447,0.105089,0.0535457,0.592309,0,1.17037e-07,1,200083,556,270259
0,0,0.580447,0.10438,0.0531845,0.592151,0,1.16526e-07,1,199989,557,270071
0,0,0.612188,0.111359,0.0461262,0.623941,0,1.21844e-07,1,200084,558,242437
0,0,0.612188,0.107396,0.0547211,0.623941,0,1.21844e-07,1,200084,559,270261
0,0,0.596164,0.110895,0.0459341,0.608128,0,1.19502e-07,1,200241,560,242624
0,0,0.580447,0.109703,0.0454404,0.592468,0,1.18064e-07,1,200272,561,242623
0,0,0.596164,0.106949,0.0544932,0.608128,0,1.19502e-07,1,200241,562,270448
0,0,0.580447,0.105799,0.0539075,0.592468,0,1.18064e-07,1,200272,563,270447
0,0,0.612188,0.11211,0.0464375,0.624099,0,1.22378e-07,1,200179,564,242625
0,0,0.612188,0.108121,0.0550904,0.624099,0,1.22378e-07,1,200179,565,270449
0,0,0.596164,0.11164,0.0462429,0.608287,0,1.19105e-07,1,200461,566,242812
0,0,0.580447,0.110441,0.0457461,0.592629,0,1.19105e-07,1,200461,567,242811
0,0,0.596164,0.107668,0.0548595,0.608287,0,1.19105e-07,1,200461,568,270636
0,0,0.580447,0.106511,0.0542701,0.592629,0,1.19105e-07,1,200461,569,270635
0,0,0.596164,0.112387,0.0465523,0.608449,0,1.20158e-07,1,200650,570,243000
0,0,0.580447,0.11118,0.0460524,0.592791,0,1.20158e-07,1,200650,571,242999
0,0,0.596164,0.108388,0.0552266,0.608449,0,1.20158e-07,1,200650,572,270824
0,0,0.580447,0.107224,0.0546335,0.592791,0,1.20158e-07,1,200650,573,270823
0,0,0.596164,0.113136,0.0468624,0.608611,0,1.21224e-07,1,200839,574,243188
0,0,0.580447,0.111921,0.0463593,0.592954,0,1.19806e-07,1,200870,575,243187
0,0,0.596164,0.10911,0.0555944,0.608611,0,1.21224e-07,1,200839,576,271012
0,0,0.580447,0.107939,0.0549977,0.592954,0,1.19806e-07,1,200870,577,271011
0,0,0.580447,0.112664,0.0466669,0.593119,0,1.19897e-07,1,201028,578,243375
0,0,0.56503,0.111465,0.0461704,0.577767,0,1.17489e-07,1,201027,579,243374
0,0,0.56503,0.11073,0.0458659,0.577601,0,1.16969e-07,1,200933,580,243186
0,0,0.580447,0.108655,0.0553626,0.593119,0,1.19897e-07,1,201028,581,271199
0,0,0.56503,0.107499,0.0547735,0.577767,0,1.17489e-07,1,201027,582,271198
0,0,0.56503,0.10679,0.0544123,0.577601,0,1.16969e-07,1,200933,583,271010
0,0,0.596164,0.113886,0.0471731,0.608775,0,1.22304e-07,1,201028,584,243376
0,0,0.596164,0.109834,0.0559631,0.608775,0,1.22304e-07,1,201028,585,271200
0,0,0.580447,0.113408,0.0469753,0.593285,0,1.19973e-07,1,201185,586,243563
0,0,0.56503,0.112202,0.0464756,0.577934,0,1.18536e-07,1,201216,587,243562
0,0,0.580447,0.109373,0.0557284,0.593285,0,1.19973e-07,1,201185,588,271387
0,0,0.56503,0.10821,0.0551356,0.577934,0,1.18536e-07,1,201216,589,271386
0,0,0.596164,0.114638,0.0474846,0.60894,0,1.22848e-07,1,201123,590,243564
0,0,0.596164,0.110559,0.0563327,0.60894,0,1.22848e-07,1,201123,591,271388
0,0,0.580447,0.114154,0.0472843,0.593452,0,1.19595e-07,1,201405,592,243751
0,0,0.56503,0.112941,0.0467815,0.578103,0,1.19595e-07,1,201405,593,243750
0,0,0.580447,0.110093,0.056095,0.593452,0,1.19595e-07,1,201405,594,271575
0,0,0.56503,0.108922,0.0554985,0.578103,0,1.19595e-07,1,201405,595,271574
0,0,0.580447,0.114902,0.0475941,0.593621,0,1.20669e-07,1,201594,596,243939
0,0,0.56503,0.113681,0.0470882,0.578273,0,1.20669e-07,1,201594,597,243938
0,0,0.580447,0.110814,0.0564625,0.593621,0,1.20669e-07,1,201594,598,271763
0,0,0.56503,0.109636,0.0558623,0.578273,0,1.20669e-07,1,201594,599,271762
0,0,0.580447,0.115652,0.0479046,0.593792,0,1.21756e-07,1,201783,600,244127
0,0,0.56503,0.114423,0.0473956,0.578444,0,1.20337e-07,1,201814,601,244126
