"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
4890,0,1e-05,585.77,1.0409,0.046397,-4.8866e-07
4878,0,1e-05,554.05,1.0138,0.052269,1.7207e-06
4881,0,1e-05,593,1.0414,0.042854,4.5877e-07
4892,0,1e-05,572.11,0.99717,0.05027,7.9327e-08
4835,0,1e-05,482.17,0.89499,0.06567,-1.4028e-07
4775,0,1e-05,505.27,0.89361,0.065025,-2.1974e-08
4755,0,1e-05,471.47,0.8362,0.077502,4.8665e-07
4821,0,1e-05,454.28,0.83198,0.078874,3.8119e-07
4848,0,1e-05,665.04,0.72345,0.10556,-1.6752e-07
4851,0,1e-05,596.8,0.96669,0.046452,2.1896e-07
4876,0,1e-05,575.18,0.94385,0.052255,-1.3953e-07
4871,0,1e-05,527.65,0.85787,0.0703,-8.1188e-08
4891,0,1e-05,595.01,1.0618,0.037928,-1.3937e-07
4874,0,1e-05,614.71,1.0495,0.017327,-3.134e-08
4889,0,1e-05,599.46,1.0303,0.038083,4.3687e-07
4868,0,1e-05,610.03,1.0374,0.022037,-2.7615e-07
4894,0,1e-05,599.8,1.0565,0.030614,7.4935e-08
4872,0,1e-05,534.46,0.81366,0.080528,-4.6801e-08
4896,0,1e-05,591.34,0.95072,0.0489,-7.8992e-08
4893,0,1e-05,579.17,0.87657,0.062499,4.4421e-07
4901,0,1e-05,554.28,0.90467,0.060011,7.7177e-07
4764,0,1e-05,606.75,0.86847,0.054449,4.4948e-07
4898,0,1e-05,601.98,0.93292,0.047773,-6.9518e-08
4885,0,1e-05,550.43,0.84373,0.071686,2.3352e-07
4899,0,1e-05,588.31,0.89505,0.057803,1.8491e-08
4834,0,1e-05,621.78,0.75523,0.084354,2.7039e-08
4903,0,1e-05,610.21,0.959,0.037565,-4.6581e-08
4900,0,1e-05,606.52,0.94705,0.042992,-3.9658e-07
4880,0,1e-05,591.86,0.891,0.05735,1.1036e-07
4911,0,1e-05,574.18,0.8636,0.065433,1.0732e-07
4904,0,1e-05,610.2,0.93252,0.040315,3.2548e-07
4910,0,1e-05,599.31,0.88102,0.057438,2.858e-07
4905,0,1e-05,612.78,0.75507,0.093605,-2.7811e-07
4897,0,1e-05,612.53,0.91482,0.03865,-2.0759e-08
4908,0,1e-05,580.55,0.82652,0.074137,-1.1359e-08
4912,0,1e-05,606.41,0.88848,0.051423,9.4784e-07
4909,0,1e-05,603.11,0.87349,0.056618,-3.532e-07
4902,0,1e-05,609.89,0.87258,0.046404,9.7405e-07
4914,0,1e-05,630.59,0.74698,0.092085,-1.3824e-10
