"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
1862,0,1e-05,561.78,1.0198,0.050976,1.2847e-07
1915,0,1e-05,614.14,1.0251,0.021136,9.1694e-08
1923,0,1e-05,596.46,1.0654,0.036346,6.3212e-08
1929,0,1e-05,604.01,1.0235,0.033984,-5.0853e-07
1914,0,1e-05,587.29,1.1122,0.041867,-1.6992e-07
1930,0,1e-05,607.29,1.0178,0.029357,2.2769e-07
1920,0,1e-05,612.5,1.01,0.024506,-1.4057e-07
1893,0,1e-05,616.28,0.99077,0.024432,9.7862e-08
1925,0,1e-05,601.69,1.0472,0.030238,-4.2617e-07
1853,0,1e-05,605.62,0.83831,0.062117,-1.5297e-07
1844,0,1e-05,568.95,0.99539,0.050429,1.438e-07
1913,0,1e-05,589.23,1.0659,0.043089,2.2498e-07
1926,0,1e-05,612.65,0.97738,0.031982,1.1411e-07
1931,0,1e-05,612.29,0.97973,0.031944,2.5041e-07
1911,0,1e-05,587.4,1.0454,0.045819,-2.4505e-07
1933,0,1e-05,609.33,0.89944,0.046536,3.1888e-07
1904,0,1e-05,504.44,0.94785,0.057892,-5.7346e-07
1918,0,1e-05,591.53,1.0568,0.042612,-8.9682e-08
1899,0,1e-05,520.61,0.96343,0.056556,6.0043e-07
1869,0,1e-05,649.46,0.73697,0.10159,-2.875e-07
1909,0,1e-05,592.35,1.0077,0.045003,3.852e-07
1935,0,1e-05,606.56,0.93734,0.044833,-1.7155e-07
1937,0,1e-05,609.57,0.93914,0.041222,-5.6842e-07
1922,0,1e-05,593.05,0.99731,0.045214,-4.1948e-08
1938,0,1e-05,610.94,0.92605,0.040664,-1.0502e-07
1897,0,1e-05,602.31,0.82398,0.069236,-1.9012e-07
1936,0,1e-05,606.9,0.91339,0.047809,-5.3509e-07
1901,0,1e-05,553.79,0.93245,0.056272,-4.8792e-07
1932,0,1e-05,607.86,0.95319,0.04137,3.1607e-07
1940,0,1e-05,609.73,0.88028,0.047987,-3.1517e-07
1924,0,1e-05,590.32,0.95762,0.04854,-1.7265e-07
1868,0,1e-05,686.25,0.65907,0.095175,-1.2342e-07
1950,0,1e-05,605.61,0.86628,0.056308,-4.3235e-08
1709,0,1e-05,673.46,0.70673,0.11072,-1.6313e-07
1945,0,1e-05,604.85,0.84193,0.062428,6.7163e-08
1934,0,1e-05,599.58,0.90759,0.052489,9.444e-08
1825,0,1e-05,675.37,0.70291,0.11186,-6.1111e-08
1916,0,1e-05,638.05,0.73915,0.089466,-2.0107e-07
1949,0,1e-05,608.78,0.78267,0.080883,3.1045e-07
1952,0,1e-05,611.7,0.77579,0.076326,2.2556e-07
1955,0,1e-05,608.52,0.78841,0.07417,4.0125e-07
1953,0,1e-05,617.49,0.76235,0.082133,-1.5469e-09
1956,0,1e-05,618.95,0.75932,0.080016,-8.5668e-08
1944,0,1e-05,581.64,0.83481,0.071259,4.4587e-07
1942,0,1e-05,572.22,0.82572,0.074947,2.7013e-07
1954,0,1e-05,643.06,0.73584,0.091968,-6.7862e-08
1943,0,1e-05,595.22,0.79016,0.082757,-5.9224e-08
1939,0,1e-05,570.85,0.78831,0.085747,-1.5781e-07
1951,0,1e-05,597.73,0.78383,0.084534,-2.4495e-07
1946,0,1e-05,661.91,0.71529,0.090045,6.439e-08
1957,0,1e-05,635.42,0.74258,0.091192,4.4468e-08
1928,0,1e-05,676.52,0.68288,0.1003,-6.3638e-08
1948,0,1e-05,591.82,0.77038,0.08998,-8.3942e-08
1960,0,1e-05,651.44,0.72847,0.094312,2.0463e-07
1967,0,1e-05,673.11,0.69443,0.095996,1.9894e-08
1968,0,1e-05,672.26,0.69679,0.098642,1.9899e-07
1962,0,1e-05,672.02,0.69812,0.10068,-4.9324e-08
1969,0,1e-05,681.54,0.67072,0.095799,-9.7638e-08
