,origId,iceLabel,d,T,Points:0,Points:1,Points:2
0,1068,0,1e-05,604.42,1.0705,0.023403,1.0458e-08
1,1068,0,1e-05,604.42,1.0705,0.02304745402773206,0.0040638986010586515
2,1068,0,1e-05,604.42,1.0705,0.021991622827405955,0.008004307241556053
3,1068,0,1e-05,604.42,1.0705,0.02026758729576722,0.011701509056893671
4,1068,0,1e-05,604.42,1.0705,0.01792773138004062,0.015043166440786864
5,1068,0,1e-05,604.42,1.0705,0.015043150418201295,0.017927744824586263
6,1068,0,1e-05,604.42,1.0705,0.01170149094310633,0.020267597753767217
7,1068,0,1e-05,604.42,1.0705,0.0080042875869452,0.021991629981099273
8,1068,0,1e-05,604.42,1.0705,0.0040638780028196915,0.023047457659757346
9,1068,0,1e-05,604.42,1.0705,-1.0457999998566979e-08,0.023403
10,1068,0,1e-05,604.42,1.0705,-0.004063898601058651,0.02304745402773206
11,1068,0,1e-05,604.42,1.0705,-0.008004307241556053,0.021991622827405955
12,1068,0,1e-05,604.42,1.0705,-0.011701509056893667,0.02026758729576722
13,1068,0,1e-05,604.42,1.0705,-0.015043166440786866,0.01792773138004062
14,1068,0,1e-05,604.42,1.0705,-0.017927744824586263,0.015043150418201298
15,1068,0,1e-05,604.42,1.0705,-0.02026759775376722,0.011701490943106326
16,1068,0,1e-05,604.42,1.0705,-0.021991629981099273,0.008004287586945201
17,1068,0,1e-05,604.42,1.0705,-0.023047457659757346,0.004063878002819688
18,1068,0,1e-05,604.42,1.0705,-0.023403,-1.045799999713396e-08
19,1068,0,1e-05,604.42,1.0705,-0.02304745402773206,-0.004063898601058655
20,1068,0,1e-05,604.42,1.0705,-0.021991622827405955,-0.008004307241556052
21,1068,0,1e-05,604.42,1.0705,-0.020267587295767216,-0.011701509056893674
22,1068,0,1e-05,604.42,1.0705,-0.01792773138004062,-0.015043166440786864
23,1068,0,1e-05,604.42,1.0705,-0.015043150418201298,-0.017927744824586263
24,1068,0,1e-05,604.42,1.0705,-0.011701490943106338,-0.020267597753767214
25,1068,0,1e-05,604.42,1.0705,-0.008004287586945193,-0.021991629981099273
26,1068,0,1e-05,604.42,1.0705,-0.00406387800281969,-0.023047457659757346
27,1068,0,1e-05,604.42,1.0705,1.0457999995700939e-08,-0.023403
28,1068,0,1e-05,604.42,1.0705,0.004063898601058643,-0.023047454027732065
29,1068,0,1e-05,604.42,1.0705,0.008004307241556059,-0.021991622827405955
30,1068,0,1e-05,604.42,1.0705,0.011701509056893674,-0.020267587295767216
31,1068,0,1e-05,604.42,1.0705,0.015043166440786864,-0.017927731380040623
32,1068,0,1e-05,604.42,1.0705,0.01792774482458626,-0.0150431504182013
33,1068,0,1e-05,604.42,1.0705,0.02026759775376721,-0.011701490943106338
34,1068,0,1e-05,604.42,1.0705,0.021991629981099273,-0.008004287586945194
35,1068,0,1e-05,604.42,1.0705,0.023047457659757346,-0.004063878002819691
36,1068,0,1e-05,604.42,1.0705,0.023403,1.0457999994267918e-08
37,1072,0,1e-05,601.53,1.0688,0.026813999999999998,3.1486999999999996e-07
38,1072,0,1e-05,601.53,1.0688,0.026406580412667642,0.00465651232237826
39,1072,0,1e-05,601.53,1.0688,0.025196810241870815,0.009171224004149986
40,1072,0,1e-05,601.53,1.0688,0.023221447742075938,0.013407272685418886
41,1072,0,1e-05,601.53,1.0688,0.02054051330325761,0.017235948170548666
42,1072,0,1e-05,601.53,1.0688,0.017235465761721063,0.020540918092326936
43,1072,0,1e-05,601.53,1.0688,0.013406727314581113,0.02322176261207593
44,1072,0,1e-05,601.53,1.0688,0.009170632242118977,0.025197025625635874
45,1072,0,1e-05,601.53,1.0688,0.004655892149543881,0.026406689765871044
46,1072,0,1e-05,601.53,1.0688,-3.148699999983581e-07,0.026813999999999998
47,1072,0,1e-05,601.53,1.0688,-0.004656512322378259,0.026406580412667642
48,1072,0,1e-05,601.53,1.0688,-0.009171224004149986,0.025196810241870815
49,1072,0,1e-05,601.53,1.0688,-0.013407272685418883,0.023221447742075938
50,1072,0,1e-05,601.53,1.0688,-0.01723594817054867,0.02054051330325761
51,1072,0,1e-05,601.53,1.0688,-0.020540918092326936,0.017235465761721063
52,1072,0,1e-05,601.53,1.0688,-0.023221762612075935,0.013406727314581108
53,1072,0,1e-05,601.53,1.0688,-0.025197025625635874,0.009170632242118979
54,1072,0,1e-05,601.53,1.0688,-0.026406689765871044,0.004655892149543877
55,1072,0,1e-05,601.53,1.0688,-0.026813999999999998,-3.1486999999671617e-07
56,1072,0,1e-05,601.53,1.0688,-0.026406580412667642,-0.0046565123223782645
57,1072,0,1e-05,601.53,1.0688,-0.025196810241870815,-0.009171224004149985
58,1072,0,1e-05,601.53,1.0688,-0.023221447742075935,-0.013407272685418891
59,1072,0,1e-05,601.53,1.0688,-0.02054051330325761,-0.017235948170548666
60,1072,0,1e-05,601.53,1.0688,-0.017235465761721063,-0.020540918092326936
61,1072,0,1e-05,601.53,1.0688,-0.013406727314581122,-0.02322176261207593
62,1072,0,1e-05,601.53,1.0688,-0.009170632242118969,-0.025197025625635874
63,1072,0,1e-05,601.53,1.0688,-0.004655892149543878,-0.026406689765871044
64,1072,0,1e-05,601.53,1.0688,3.148699999950743e-07,-0.026813999999999998
65,1072,0,1e-05,601.53,1.0688,0.004656512322378251,-0.026406580412667646
66,1072,0,1e-05,601.53,1.0688,0.009171224004149993,-0.025196810241870815
67,1072,0,1e-05,601.53,1.0688,0.013407272685418891,-0.023221447742075935
68,1072,0,1e-05,601.53,1.0688,0.017235948170548666,-0.020540513303257613
69,1072,0,1e-05,601.53,1.0688,0.020540918092326933,-0.017235465761721067
70,1072,0,1e-05,601.53,1.0688,0.023221762612075928,-0.013406727314581122
71,1072,0,1e-05,601.53,1.0688,0.025197025625635874,-0.00917063224211897
72,1072,0,1e-05,601.53,1.0688,0.026406689765871044,-0.00465589214954388
73,1072,0,1e-05,601.53,1.0688,0.026813999999999998,3.1486999999343244e-07
74,1073,0,1e-05,600.63,1.0594,0.029470999999999997,-1.5304999999999998e-07
75,1073,0,1e-05,600.63,1.0594,0.02902329586587637,0.005117434719195504
76,1073,0,1e-05,600.63,1.0594,0.02769373357336444,0.01007953182399517
77,1073,0,1e-05,600.63,1.0594,0.02552271119993119,0.014735367454811948
78,1073,0,1e-05,600.63,1.0594,0.02257619416180306,0.01894347640196998
79,1073,0,1e-05,600.63,1.0594,0.01894371088817402,0.022575997404515737
80,1073,0,1e-05,600.63,1.0594,0.014735632545188051,0.025522558149931186
81,1073,0,1e-05,600.63,1.0594,0.010079819463906396,0.027693628880998564
82,1073,0,1e-05,600.63,1.0594,0.0051177361688487044,0.029023242712169186
83,1073,0,1e-05,600.63,1.0594,1.5305000000180456e-07,0.029470999999999997
84,1073,0,1e-05,600.63,1.0594,-0.005117434719195503,0.02902329586587637
85,1073,0,1e-05,600.63,1.0594,-0.01007953182399517,0.02769373357336444
86,1073,0,1e-05,600.63,1.0594,-0.014735367454811943,0.02552271119993119
87,1073,0,1e-05,600.63,1.0594,-0.018943476401969982,0.02257619416180306
88,1073,0,1e-05,600.63,1.0594,-0.022575997404515734,0.018943710888174023
89,1073,0,1e-05,600.63,1.0594,-0.02552255814993119,0.014735632545188046
90,1073,0,1e-05,600.63,1.0594,-0.027693628880998564,0.010079819463906398
91,1073,0,1e-05,600.63,1.0594,-0.029023242712169186,0.005117736168848701
92,1073,0,1e-05,600.63,1.0594,-0.029470999999999997,1.5305000000360914e-07
93,1073,0,1e-05,600.63,1.0594,-0.02902329586587637,-0.005117434719195508
94,1073,0,1e-05,600.63,1.0594,-0.02769373357336444,-0.010079531823995168
95,1073,0,1e-05,600.63,1.0594,-0.025522711199931186,-0.014735367454811953
96,1073,0,1e-05,600.63,1.0594,-0.02257619416180306,-0.01894347640196998
97,1073,0,1e-05,600.63,1.0594,-0.018943710888174023,-0.022575997404515734
98,1073,0,1e-05,600.63,1.0594,-0.014735632545188062,-0.025522558149931183
99,1073,0,1e-05,600.63,1.0594,-0.010079819463906388,-0.027693628880998567
100,1073,0,1e-05,600.63,1.0594,-0.005117736168848702,-0.029023242712169186
101,1073,0,1e-05,600.63,1.0594,-1.5305000000541372e-07,-0.029470999999999997
102,1073,0,1e-05,600.63,1.0594,0.005117434719195494,-0.029023295865876375
103,1073,0,1e-05,600.63,1.0594,0.010079531823995179,-0.027693733573364437
104,1073,0,1e-05,600.63,1.0594,0.014735367454811953,-0.025522711199931186
105,1073,0,1e-05,600.63,1.0594,0.01894347640196998,-0.022576194161803065
106,1073,0,1e-05,600.63,1.0594,0.02257599740451573,-0.018943710888174026
107,1073,0,1e-05,600.63,1.0594,0.02552255814993118,-0.014735632545188062
108,1073,0,1e-05,600.63,1.0594,0.027693628880998567,-0.01007981946390639
109,1073,0,1e-05,600.63,1.0594,0.029023242712169186,-0.005117736168848704
110,1073,0,1e-05,600.63,1.0594,0.029470999999999997,-1.530500000072183e-07
111,1070,0,1e-05,607.12,1.0376,0.024947,-3.3974000000000005e-07
112,1070,0,1e-05,607.12,1.0376,0.024568058009627435,0.004331666509670902
113,1070,0,1e-05,607.12,1.0376,0.02344262800866955,0.008532057264374473
114,1070,0,1e-05,607.12,1.0376,0.021604905618210393,0.012473205776529316
115,1070,0,1e-05,607.12,1.0376,0.01911072910315166,0.01603536224291099
116,1070,0,1e-05,607.12,1.0376,0.016035882754789205,0.01911029234182663
117,1070,0,1e-05,607.12,1.0376,0.012473794223470686,0.02160456587821039
118,1070,0,1e-05,607.12,1.0376,0.008532695766716445,0.02344239561282256
119,1070,0,1e-05,607.12,1.0376,0.004332335666842922,0.024567940019163674
120,1070,0,1e-05,607.12,1.0376,3.397400000015276e-07,0.024947
121,1070,0,1e-05,607.12,1.0376,-0.004331666509670902,0.024568058009627435
122,1070,0,1e-05,607.12,1.0376,-0.008532057264374473,0.02344262800866955
123,1070,0,1e-05,607.12,1.0376,-0.012473205776529312,0.021604905618210393
124,1070,0,1e-05,607.12,1.0376,-0.016035362242910994,0.01911072910315166
125,1070,0,1e-05,607.12,1.0376,-0.019110292341826627,0.016035882754789205
126,1070,0,1e-05,607.12,1.0376,-0.021604565878210392,0.012473794223470681
127,1070,0,1e-05,607.12,1.0376,-0.02344239561282256,0.008532695766716447
128,1070,0,1e-05,607.12,1.0376,-0.024567940019163674,0.004332335666842918
129,1070,0,1e-05,607.12,1.0376,-0.024947,3.397400000030552e-07
130,1070,0,1e-05,607.12,1.0376,-0.024568058009627435,-0.004331666509670906
131,1070,0,1e-05,607.12,1.0376,-0.02344262800866955,-0.008532057264374471
132,1070,0,1e-05,607.12,1.0376,-0.02160490561821039,-0.012473205776529321
133,1070,0,1e-05,607.12,1.0376,-0.01911072910315166,-0.01603536224291099
134,1070,0,1e-05,607.12,1.0376,-0.016035882754789205,-0.019110292341826627
135,1070,0,1e-05,607.12,1.0376,-0.012473794223470693,-0.021604565878210386
136,1070,0,1e-05,607.12,1.0376,-0.008532695766716438,-0.02344239561282256
137,1070,0,1e-05,607.12,1.0376,-0.004332335666842919,-0.024567940019163674
138,1070,0,1e-05,607.12,1.0376,-3.3974000000458276e-07,-0.024947
139,1070,0,1e-05,607.12,1.0376,0.004331666509670894,-0.024568058009627438
140,1070,0,1e-05,607.12,1.0376,0.00853205726437448,-0.02344262800866955
141,1070,0,1e-05,607.12,1.0376,0.012473205776529321,-0.02160490561821039
142,1070,0,1e-05,607.12,1.0376,0.01603536224291099,-0.019110729103151664
143,1070,0,1e-05,607.12,1.0376,0.019110292341826624,-0.016035882754789208
144,1070,0,1e-05,607.12,1.0376,0.021604565878210386,-0.012473794223470693
145,1070,0,1e-05,607.12,1.0376,0.02344239561282256,-0.00853269576671644
146,1070,0,1e-05,607.12,1.0376,0.024567940019163674,-0.004332335666842921
147,1070,0,1e-05,607.12,1.0376,0.024947,-3.397400000061103e-07
148,1071,0,1e-05,595.52,1.0865,0.032260000000000004,-3.5051000000000003e-07
149,1071,0,1e-05,595.52,1.0865,0.031769958977596595,0.005601545026569664
150,1071,0,1e-05,595.52,1.0865,0.030314603828033845,0.011033240452025563
151,1071,0,1e-05,595.52,1.0865,0.027938154781085994,0.016129696449435717
152,1071,0,1e-05,595.52,1.0865,0.024712819038503305,0.020736059782250002
153,1071,0,1e-05,595.52,1.0865,0.02073659679472552,0.024712368431533165
154,1071,0,1e-05,595.52,1.0865,0.016130303550564287,0.027937804271085994
155,1071,0,1e-05,595.52,1.0865,0.01103389919534659,0.030314364065072968
156,1071,0,1e-05,595.52,1.0865,0.005602235396500684,0.03176983724675108
157,1071,0,1e-05,595.52,1.0865,3.5051000000197537e-07,0.032260000000000004
158,1071,0,1e-05,595.52,1.0865,-0.0056015450265696634,0.031769958977596595
159,1071,0,1e-05,595.52,1.0865,-0.011033240452025563,0.030314603828033845
160,1071,0,1e-05,595.52,1.0865,-0.016129696449435713,0.027938154781085994
161,1071,0,1e-05,595.52,1.0865,-0.020736059782250005,0.024712819038503305
162,1071,0,1e-05,595.52,1.0865,-0.024712368431533162,0.020736596794725524
163,1071,0,1e-05,595.52,1.0865,-0.027937804271085998,0.01613030355056428
164,1071,0,1e-05,595.52,1.0865,-0.030314364065072968,0.011033899195346591
165,1071,0,1e-05,595.52,1.0865,-0.03176983724675108,0.00560223539650068
166,1071,0,1e-05,595.52,1.0865,-0.032260000000000004,3.5051000000395075e-07
167,1071,0,1e-05,595.52,1.0865,-0.031769958977596595,-0.005601545026569669
168,1071,0,1e-05,595.52,1.0865,-0.030314603828033845,-0.01103324045202556
169,1071,0,1e-05,595.52,1.0865,-0.02793815478108599,-0.016129696449435724
170,1071,0,1e-05,595.52,1.0865,-0.024712819038503305,-0.020736059782250002
171,1071,0,1e-05,595.52,1.0865,-0.020736596794725524,-0.024712368431533162
172,1071,0,1e-05,595.52,1.0865,-0.016130303550564298,-0.02793780427108599
173,1071,0,1e-05,595.52,1.0865,-0.01103389919534658,-0.03031436406507297
174,1071,0,1e-05,595.52,1.0865,-0.005602235396500682,-0.03176983724675108
175,1071,0,1e-05,595.52,1.0865,-3.505100000059261e-07,-0.032260000000000004
176,1071,0,1e-05,595.52,1.0865,0.005601545026569653,-0.031769958977596595
177,1071,0,1e-05,595.52,1.0865,0.011033240452025571,-0.030314603828033842
178,1071,0,1e-05,595.52,1.0865,0.016129696449435724,-0.02793815478108599
179,1071,0,1e-05,595.52,1.0865,0.020736059782250002,-0.02471281903850331
180,1071,0,1e-05,595.52,1.0865,0.02471236843153316,-0.020736596794725528
181,1071,0,1e-05,595.52,1.0865,0.027937804271085987,-0.016130303550564298
182,1071,0,1e-05,595.52,1.0865,0.03031436406507297,-0.011033899195346582
183,1071,0,1e-05,595.52,1.0865,0.03176983724675108,-0.0056022353965006835
184,1071,0,1e-05,595.52,1.0865,0.032260000000000004,-3.505100000079015e-07
185,1067,0,1e-05,591.59,1.1059999999999999,0.035523,3.9531999999999997e-07
186,1067,0,1e-05,591.59,1.1059999999999999,0.03498325716365507,0.0061688935294632865
187,1067,0,1e-05,591.59,1.1059999999999999,0.033380565760774764,0.012149953030644579
188,1067,0,1e-05,591.59,1.1059999999999999,0.030763622758634614,0.01776184235716262
189,1067,0,1e-05,591.59,1.1059999999999999,0.027211942646117596,0.022834047091584188
190,1067,0,1e-05,591.59,1.1059999999999999,0.02283344142620568,0.027212450859713317
