origId,iceLabel,d,T,Points:0,Points:1,Points:2,cluster,nodeCluster
3779,1,4.2119e-08,230.71,2.7807,0.34445,3.2189999999999996e-06,12,61
3779,1,4.2119e-08,230.71,2.7807,0.33921647155157114,0.05981628489353109,12,61
3779,1,4.2119e-08,230.71,2.7807,0.3236760222668648,0.11781186323907288,12,61
3779,1,4.2119e-08,230.71,2.7807,0.2983008408335499,0.17222778773577474,12,61
3779,1,4.2119e-08,230.71,2.7807,0.2638619392990164,0.22141065805359084,12,61
3779,1,4.2119e-08,230.71,2.7807,0.22140572625946608,0.2638660775656476,12,61
3779,1,4.2119e-08,230.71,2.7807,0.17222221226422524,0.29830405983354985,12,61
3779,1,4.2119e-08,230.71,2.7807,0.11780581349798032,0.32367822419254744,12,61
3779,1,4.2119e-08,230.71,2.7807,0.05980994470121723,0.3392175894985389,12,61
3779,1,4.2119e-08,230.71,2.7807,-3.218999999978908e-06,0.34445,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.05981628489353109,0.33921647155157114,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.11781186323907288,0.3236760222668648,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.17222778773577468,0.2983008408335499,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.22141065805359086,0.2638619392990164,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.2638660775656475,0.2214057262594661,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.2983040598335499,0.17222221226422518,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.32367822419254744,0.11780581349798032,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.3392175894985389,0.059809944701217185,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.34445,-3.2189999999578165e-06,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.33921647155157114,-0.059816284893531135,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.3236760222668648,-0.11781186323907285,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.29830084083354985,-0.1722277877357748,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.2638619392990164,-0.22141065805359084,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.2214057262594661,-0.2638660775656475,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.17222221226422538,-0.2983040598335498,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.11780581349798022,-0.3236782241925475,12,61
3779,1,4.2119e-08,230.71,2.7807,-0.0598099447012172,-0.3392175894985389,12,61
3779,1,4.2119e-08,230.71,2.7807,3.218999999936725e-06,-0.34445,12,61
3779,1,4.2119e-08,230.71,2.7807,0.059816284893530976,-0.3392164715515712,12,61
3779,1,4.2119e-08,230.71,2.7807,0.11781186323907301,-0.3236760222668648,12,61
3779,1,4.2119e-08,230.71,2.7807,0.1722277877357748,-0.29830084083354985,12,61
3779,1,4.2119e-08,230.71,2.7807,0.22141065805359084,-0.2638619392990164,12,61
3779,1,4.2119e-08,230.71,2.7807,0.26386607756564745,-0.2214057262594661,12,61
3779,1,4.2119e-08,230.71,2.7807,0.2983040598335498,-0.17222221226422538,12,61
3779,1,4.2119e-08,230.71,2.7807,0.3236782241925475,-0.11780581349798025,12,61
3779,1,4.2119e-08,230.71,2.7807,0.3392175894985389,-0.05980994470121723,12,61
3779,1,4.2119e-08,230.71,2.7807,0.34445,3.218999999915634e-06,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.35209,8.226799999999999e-06,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.34673953318924033,0.061147888691171985,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.3308535611211954,0.1204296029267874,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.30491477101846304,0.17605212461779182,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.26971129989265363,0.22632539158895826,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.22631278740010904,0.26972187606286835,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.1760378753822082,0.304922997818463,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.12041414160028205,0.3308591885838256,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.06113168505832705,0.34674239032689635,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-8.226799999978439e-06,0.35209,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.06114788869117198,0.34673953318924033,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.1204296029267874,0.3308535611211954,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.17605212461779174,0.30491477101846304,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.2263253915889583,0.26971129989265363,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.2697218760628683,0.22631278740010904,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.30492299781846305,0.17603787538220814,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.3308591885838256,0.12041414160028208,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.34674239032689635,0.061131685058327,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.35209,-8.22679999995688e-06,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.34673953318924033,-0.06114788869117204,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.3308535611211954,-0.12042960292678735,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.304914771018463,-0.17605212461779188,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.26971129989265363,-0.22632539158895826,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.22631278740010904,-0.2697218760628683,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.17603787538220833,-0.3049229978184629,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.12041414160028195,-0.3308591885838256,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,-0.06113168505832702,-0.34674239032689635,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,8.226799999935321e-06,-0.35209,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.06114788869117186,-0.3467395331892404,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.12042960292678748,-0.3308535611211953,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.17605212461779188,-0.304914771018463,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.22632539158895826,-0.26971129989265363,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.26972187606286824,-0.2263127874001091,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.3049229978184629,-0.17603787538220833,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.3308591885838256,-0.12041414160028198,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.34674239032689635,-0.061131685058327036,12,61
3805,1,2.7884000000000007e-08,228.19,2.3703,0.35209,8.226799999913762e-06,12,61
3746,1,1.0210000000000001e-07,228.75,4.157,0.36883,-9.585799999999999e-07,1,50
3746,1,1.0210000000000001e-07,228.75,4.157,0.3632268099991628,0.06404571335187803,1,50
3746,1,1.0210000000000001e-07,228.75,4.157,0.3465871571781356,0.12614638869225395,1,50
3746,1,1.0210000000000001e-07,228.75,4.157,0.3194166289678145,0.1844141698453684,1,50
3746,1,1.0210000000000001e-07,228.75,4.157,0.28254078811891953,0.237078619765804,1,50
3746,1,1.0210000000000001e-07,228.75,4.157,0.2370800883955686,0.2825395557922257,1,50
