origId,d,T,d_nm,Points:0,Points:1,Points:2,iceLabel,cluster,nodeCluster
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.15762913826353275,-0.8939592369175992,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.31046878986182164,-0.8530059747866576,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.4538750043849465,-0.7861345577536741,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.5834904565716688,-0.6953768399866259,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.6953768464958785,-0.5834904488142435,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.7861345628169739,-0.4538749956150539,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.853005978250159,-0.31046878034593,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.8939592386760645,-0.15762912829077896,1,2,17
2905,8.2282e-08,500.0,82.28200000000002,4.7309,0.90775,5.063299777665375e-09,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.895,-1.047e-09,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.8814029391277359,0.15541511798080893,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.8410248959614832,0.3061080272926153,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.7750927369105727,0.4474999990932714,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.685609777264484,0.5752949098674041,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.5752949114715012,0.6856097759184867,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.4475000009067287,0.7750927358635725,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.30610802926033176,0.8410248952452929,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.15541512004299646,0.8814029387641166,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,1.0470000548029444e-09,0.895,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.15541511798080893,0.8814029391277359,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.3061080272926153,0.8410248959614832,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.4474999990932712,0.7750927369105727,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.5752949098674042,0.685609777264484,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.6856097759184866,0.5752949114715014,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.7750927358635726,0.4475000009067285,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.8410248952452929,0.3061080292603318,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.8814029387641166,0.15541512004299632,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.895,1.0470001096058884e-09,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.8814029391277359,-0.15541511798080904,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.8410248959614832,-0.3061080272926153,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.7750927369105726,-0.4474999990932715,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.685609777264484,-0.5752949098674041,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.5752949114715014,-0.6856097759184866,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.4475000009067289,-0.7750927358635724,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.30610802926033154,-0.8410248952452929,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-0.15541512004299635,-0.8814029387641166,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,-1.0470001644088328e-09,-0.895,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.15541511798080862,-0.8814029391277359,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.3061080272926156,-0.8410248959614831,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.4474999990932715,-0.7750927369105726,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.5752949098674041,-0.6856097772644841,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.6856097759184865,-0.5752949114715015,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.7750927358635723,-0.4475000009067289,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.8410248952452929,-0.3061080292603316,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.8814029387641166,-0.1554151200429964,1,2,17
3327,2.4729000000000003e-08,500.0,24.729,4.0065,0.895,-1.0470002192117766e-09,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.90818,-2.1809e-09,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.8943827055093364,0.15770379984578553,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.8534100450912581,0.3106158517161302,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.7865069522994015,0.4540899981112851,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.695706243753649,0.5837668496944549,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.5837668530357876,0.6957062409499379,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.4540900018887149,0.7865069501185015,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.31061585581488155,0.8534100435994344,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.1577038041413201,0.8943827047519178,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,2.180900055609987e-09,0.90818,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.15770379984578553,0.8943827055093364,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.3106158517161302,0.8534100450912581,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.454089998111285,0.7865069522994015,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.5837668496944549,0.695706243753649,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.6957062409499378,0.5837668530357877,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.7865069501185016,0.4540900018887147,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.8534100435994344,0.31061585581488155,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.8943827047519178,0.15770380414132,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.90818,2.180900111219973e-09,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.8943827055093364,-0.15770379984578567,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.8534100450912581,-0.3106158517161301,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.7865069522994014,-0.4540899981112853,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.695706243753649,-0.5837668496944549,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.5837668530357877,-0.6957062409499378,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.4540900018887152,-0.7865069501185014,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.3106158558148813,-0.8534100435994345,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-0.15770380414132001,-0.8943827047519178,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,-2.18090016682996e-09,-0.90818,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.15770379984578525,-0.8943827055093364,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.31061585171613043,-0.853410045091258,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.4540899981112853,-0.7865069522994014,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.5837668496944549,-0.6957062437536491,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.6957062409499377,-0.5837668530357878,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.7865069501185012,-0.4540900018887152,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.8534100435994345,-0.3106158558148813,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.8943827047519178,-0.15770380414132007,1,2,17
3301,1.5186e-07,500.0,151.86,5.6722,0.90818,-2.1809002224399453e-09,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.90539,-1.5107000000000002e-09,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.8916350917620534,0.15721932209011302,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.8507883024500434,0.30966161614603355,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.7840907410877429,0.4526949986916954,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.6935689793265507,0.5819734727768325,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.5819734750913592,0.6935689773844322,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.4526950013083047,0.7840907395770429,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.309661618985221,0.8507883014166637,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.1572193250656112,0.8916350912373928,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,1.5107000554391484e-09,0.90539,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.15721932209011294,0.8916350917620534,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.30966161614603355,0.8507883024500434,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.4526949986916952,0.7840907410877429,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.5819734727768326,0.6935689793265507,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.6935689773844322,0.5819734750913593,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.7840907395770429,0.4526950013083045,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.8507883014166637,0.30966161898522104,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.8916350912373928,0.15721932506561107,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.90539,1.5107001108782967e-09,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.8916350917620534,-0.15721932209011313,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.8507883024500434,-0.3096616161460335,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.7840907410877429,-0.4526949986916956,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.6935689793265507,-0.5819734727768325,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.5819734750913593,-0.6935689773844322,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.452695001308305,-0.7840907395770428,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.3096616189852207,-0.8507883014166638,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-0.15721932506561112,-0.8916350912373928,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,-1.510700166317445e-09,-0.90539,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.15721932209011266,-0.8916350917620535,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.30966161614603377,-0.8507883024500433,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.4526949986916956,-0.7840907410877429,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.5819734727768325,-0.6935689793265508,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.6935689773844321,-0.5819734750913593,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.7840907395770427,-0.452695001308305,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.8507883014166638,-0.3096616189852208,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.8916350912373928,-0.15721932506561118,1,2,17
3181,1.7745999999999995e-07,500.0,177.46,5.4944,0.90539,-1.5107002217565934e-09,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.85529,1.7674e-09,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.8422962227669055,0.14851955161729807,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.8037097010274933,0.29252641004582397,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.7407028667190926,0.4276450015306133,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.6551901506191679,0.5497698160427071,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.5497698133348933,0.6551901528912935,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.4276449984693868,0.7407028684864925,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.2925264067241985,0.8037097022364659,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.1485195481361997,0.8422962233807172,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-1.7673999476285916e-09,0.85529,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.14851955161729805,0.8422962227669055,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.29252641004582397,0.8037097010274933,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.4276450015306131,0.7407028667190926,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.5497698160427072,0.6551901506191679,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.6551901528912935,0.5497698133348934,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.7407028684864926,0.4276449984693865,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.8037097022364659,0.2925264067241985,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.8422962233807172,0.14851954813619955,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.85529,-1.7673998952571839e-09,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.8422962227669055,-0.14851955161729818,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.8037097010274933,-0.2925264100458239,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.7407028667190925,-0.4276450015306134,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.6551901506191679,-0.5497698160427071,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.5497698133348934,-0.6551901528912935,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.4276449984693871,-0.7407028684864924,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.2925264067241983,-0.803709702236466,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,-0.1485195481361996,-0.8422962233807172,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,1.7673998428857755e-09,-0.85529,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.14851955161729774,-0.8422962227669056,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.2925264100458242,-0.8037097010274932,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.4276450015306134,-0.7407028667190925,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.5497698160427071,-0.655190150619168,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.6551901528912933,-0.5497698133348935,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.7407028684864922,-0.4276449984693871,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.803709702236466,-0.29252640672419833,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.8422962233807172,-0.14851954813619964,1,2,17
3143,5.0102e-08,500.0,50.102,5.3536,0.85529,1.7673997905143678e-09,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.90578,3.5451e-09,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.8920191659077977,0.15728704985839412,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.8511547808429645,0.3097950087528285,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.7844284884673189,0.4528900030701466,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.6938677334095616,0.5822241638175777,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.5822241583861696,0.6938677379670543,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.4528899969298535,0.7844284920124188,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.30979500209022004,0.8511547832679557,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.15728704287591028,0.8920191671389979,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-3.5450999445369713e-09,0.90578,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.1572870498583941,0.8920191659077977,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.3097950087528285,0.8511547808429645,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.4528900030701464,0.7844284884673189,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.5822241638175778,0.6938677334095616,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.6938677379670541,0.5822241583861696,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.7844284920124189,0.4528899969298533,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.8511547832679557,0.3097950020902201,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.8920191671389979,0.15728704287591014,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.90578,-3.5450998890739417e-09,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.8920191659077977,-0.15728704985839426,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.8511547808429645,-0.30979500875282845,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.7844284884673188,-0.4528900030701468,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.6938677334095616,-0.5822241638175777,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.5822241583861696,-0.6938677379670541,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.4528899969298538,-0.7844284920124187,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.30979500209021976,-0.8511547832679558,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,-0.1572870428759102,-0.8920191671389979,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,3.545099833610913e-09,-0.90578,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.15728704985839378,-0.8920191659077977,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.3097950087528288,-0.8511547808429644,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.4528900030701468,-0.7844284884673188,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.5822241638175777,-0.6938677334095618,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.6938677379670539,-0.5822241583861697,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.7844284920124186,-0.4528899969298538,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.8511547832679558,-0.3097950020902198,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.8920191671389979,-0.15728704287591025,1,2,17
3106,1.1932e-07,500.0,119.32,5.519,0.90578,3.545099778147885e-09,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,1.018,-1.4746e-09,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,1.0025342928224894,0.17677384341273758,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.9566070884643976,0.34817650451986,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.8816138617898586,0.5089999987229589,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.7798332440429742,0.6543577855312878,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.6543577877905062,0.7798332421472651,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.5090000012770411,0.8816138603152585,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.3481765072912016,0.9566070874557118,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.17677384631713267,1.0025342923103662,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,1.4746000623345222e-09,1.018,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.17677384341273755,1.0025342928224894,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.34817650451986,0.9566070884643976,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.5089999987229588,0.8816138617898586,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.6543577855312879,0.7798332440429742,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.7798332421472649,0.6543577877905064,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.8816138603152586,0.5090000012770409,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.9566070874557118,0.34817650729120164,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-1.0025342923103662,0.17677384631713253,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-1.018,1.4746001246690445e-09,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-1.0025342928224894,-0.17677384341273772,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.9566070884643976,-0.34817650451985993,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.8816138617898585,-0.5089999987229591,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.7798332440429742,-0.6543577855312878,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.6543577877905064,-0.7798332421472649,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.5090000012770415,-0.8816138603152583,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.3481765072912013,-0.9566070874557121,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-0.17677384631713258,-1.0025342923103662,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,-1.4746001870035662e-09,-1.018,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.17677384341273722,-1.0025342928224894,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.3481765045198603,-0.9566070884643976,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.5089999987229591,-0.8816138617898585,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.6543577855312878,-0.7798332440429743,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.7798332421472648,-0.6543577877905065,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.8816138603152582,-0.5090000012770415,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,0.9566070874557121,-0.34817650729120136,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,1.0025342923103662,-0.17677384631713264,1,2,17
3400,5.653800000000001e-08,500.0,56.538,5.038,1.018,-1.4746002493380886e-09,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,1.1629,-7.282899999999999e-10,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,1.1452329361043632,0.20193546509164764,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,1.0927685489610228,0.3977352239890514,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,1.0071009424250688,0.5814499993692823,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,0.8908330833711953,0.7474977107465741,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,0.7474977118623791,0.8908330824349238,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,0.5814500006307177,1.0071009416967789,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,0.39773522535778905,1.0927685484628429,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,0.20193546652609906,1.1452329358514306,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,7.28290071207088e-10,1.1629,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-0.2019354650916476,1.1452329361043632,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-0.3977352239890514,1.0927685489610228,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-0.5814499993692822,1.0071009424250688,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-0.7474977107465741,0.8908330833711953,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-0.8908330824349237,0.7474977118623792,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-1.0071009416967789,0.5814500006307175,1,2,17
3206,1.1194e-07,500.0,111.94,7.0558,-1.0927685484628429,0.3977352253577891,1,2,17
