origId,d,T,d_nm,Points:0,Points:1,Points:2,iceLabel
3925,2e-08,500,20.0,-2.4968,0.99016,-5.8811e-09,0
3926,2e-08,500,20.0,-2.4961,0.7722,-3.3974e-09,0
3927,2e-08,500,20.0,-2.4949,0.80214,-7.6353e-10,0
3928,2e-08,500,20.0,-2.4977,0.7397100000000001,4.0377e-09,0
3929,2e-08,500,20.0,-2.505,0.9577,-2.5234e-09,0
3930,2e-08,500,20.0,-2.5039,0.6141800000000001,1.0201e-09,0
3931,2e-08,500,20.0,-2.5091,0.50953,3.7329e-09,0
3932,2e-08,500,20.0,-2.5118,0.5534,-2.4914e-09,0
3933,2e-08,500,20.0,-2.5198,0.96749,8.3457e-10,0
3934,2e-08,500,20.0,-2.526,0.8486299999999999,-1.5235000000000002e-09,0
3935,2e-08,500,20.0,-2.5301,0.9435100000000001,-2.95e-09,0
3936,2e-08,500,20.0,-2.5319,1.0117,3.1108e-09,0
3937,2e-08,500,20.0,-2.5281,0.7459,-1.4634e-10,0
3938,2e-08,500,20.0,-2.5321,0.41803,-1.0026e-10,0
3939,2e-08,500,20.0,-2.5404,0.67556,-6.4625e-10,0
3940,2e-08,500,20.0,-2.5357,0.49883,-1.3833000000000002e-09,0
3941,2e-08,500,20.0,-2.5441,0.68366,-4.127699999999999e-09,0
3942,2e-08,500,20.0,-2.5453,0.54076,-2.4098e-09,0
3943,2e-08,500,20.0,-2.5471,0.042253,1.3613e-10,0
3944,2e-08,500,20.0,-2.5527,0.54268,7.4391e-10,0
3945,2e-08,500,20.0,-2.5557,0.49868999999999997,-2.0072000000000003e-09,0
3946,2e-08,500,20.0,-2.5605,0.17887,6.4592e-10,0
3947,2e-08,500,20.0,-2.5602,0.16226,-6.074500000000001e-10,0
3948,2e-08,500,20.0,-2.5731,0.82775,2.2147e-09,0
3949,2e-08,500,20.0,-2.5756,0.76989,-7.7745e-11,0
3950,2e-08,500,20.0,-2.5762,0.9707899999999999,4.4483e-09,0
3951,2e-08,500,20.0,-2.5748,0.5903,3.0792e-10,0
3952,2e-08,500,20.0,-2.5825,0.76805,-2.9346e-09,0
3953,2e-08,500,20.0,-2.5847,0.91961,3.4921999999999996e-09,0
3954,2e-08,500,20.0,-2.5889,0.9370700000000001,-5.4952e-09,0
3955,2e-08,500,20.0,-2.5913,0.32950999999999997,-1.7576e-11,0
3956,2e-08,500,20.0,-2.5996,0.70907,-2.8733e-10,0
3957,2e-08,500,20.0,-2.5988,0.49806000000000006,-9.2634e-10,0
3958,2e-08,500,20.0,-2.6002,0.53586,-3.197e-10,0
3959,2e-08,500,20.0,-2.6051,0.7822899999999999,-3.6717e-10,0
3960,2e-08,500,20.0,-2.6144,0.8635700000000001,2.4324e-09,0
3961,2e-08,500,20.0,-2.6131,0.85059,1.6889e-09,0
3962,2e-08,500,20.0,-2.6192,0.5646800000000001,-1.6775e-09,0
3963,2e-08,500,20.0,-2.62,1.0369,-1.9568e-09,0
3964,2e-08,500,20.0,-2.6271,0.68694,-3.3219e-09,0
3965,2e-08,500,20.0,-2.6304,0.70227,-3.8239e-09,0
3966,2e-08,500,20.0,-2.6286,0.33252,-2.5105000000000003e-10,0
3967,2e-08,500,20.0,-2.6332,0.83801,-7.6227e-10,0
3968,2e-08,500,20.0,-2.636,0.97649,-8.9782e-10,0
3969,2e-08,500,20.0,-2.6424,0.7468100000000001,-1.4756e-10,0
3970,2e-08,500,20.0,-2.6483,0.59728,-9.9228e-10,0
3971,2e-08,500,20.0,-2.6513,0.57603,8.8267e-10,0
3972,2e-08,500,20.0,-2.6513,0.16945,5.1162e-10,0
3973,2e-08,500,20.0,-2.6568,0.57719,-1.9781e-09,0
3974,2e-08,500,20.0,-2.6604,0.72211,-1.5914000000000001e-09,0
3975,2e-08,500,20.0,-2.6639,0.9440700000000001,-3.6772e-09,0
3976,2e-08,500,20.0,-2.6794,1.0523,-4.6567e-10,0
3977,2e-08,500,20.0,-2.6710000000000003,0.15170999999999998,-1.4911000000000002e-10,0
3978,2e-08,500,20.0,-2.6719999999999997,0.9692,4.9294e-10,0
3979,2e-08,500,20.0,-2.6755,0.9791799999999999,-8.6634e-10,0
3980,2e-08,500,20.0,-2.6798,0.52361,3.7585e-10,0
3981,2e-08,500,20.0,-2.6846,0.6278,2.7508e-09,0
3982,2e-08,500,20.0,-2.6844,0.7757,-3.0154e-09,0
3983,2e-08,500,20.0,-2.6913,0.64448,-2.7924e-09,0
3984,2e-08,500,20.0,-2.6925,0.23360999999999998,5.9092e-10,0
3985,2e-08,500,20.0,-2.6936,1.0194,-9.7487e-11,0
3986,2e-08,500,20.0,-2.6985,0.43893000000000004,-2.2789e-09,0
3987,2e-08,500,20.0,-2.7014,0.9829899999999999,-4.5003e-09,0
3988,2e-08,500,20.0,-2.7046,0.59004,-1.9305e-09,0
3989,2e-08,500,20.0,-2.7132,0.45603999999999995,-1.2289000000000002e-09,0
3990,2e-08,500,20.0,-2.715,0.40838,-9.16e-10,0
1310,2e-08,500,20.0,-1.6792,1.386,-1.0639000000000002e-09,0
3573,2e-08,500,20.0,-1.0802,0.6024,1.2115999999999998e-09,0
3597,2e-08,500,20.0,-1.0425,0.51,7.6875e-10,0
3608,2e-08,500,20.0,-1.0434,0.47812,2.1274000000000003e-09,0
3599,2e-08,500,20.0,-1.1314,0.57514,1.069e-09,0
3602,2e-08,500,20.0,-1.1096,0.54577,-3.1803999999999997e-10,0
3590,2e-08,500,20.0,-1.2111,0.65283,-9.8729e-10,0
3605,2e-08,500,20.0,-1.1689,0.5816600000000001,4.4385e-10,0
3607,2e-08,500,20.0,-1.1882,0.59049,3.4400999999999997e-09,0
3609,2e-08,500,20.0,-1.21,0.6077100000000001,-1.6562000000000001e-09,0
3611,2e-08,500,20.0,-1.1992,0.58511,-7.865800000000001e-10,0
3629,2e-08,500,20.0,-1.0953,0.41336999999999996,-3.9831e-10,0
3617,2e-08,500,20.0,-1.1967,0.56213,6.613e-10,0
3616,2e-08,500,20.0,-1.2006,0.56447,5.4453e-10,0
3561,2e-08,500,20.0,-1.3232,0.70617,-2.1471e-10,0
3614,2e-08,500,20.0,-1.2385,0.6137600000000001,-2.551e-09,0
3637,2e-08,500,20.0,-1.0593,0.33664,-2.1257e-09,0
3626,2e-08,500,20.0,-1.1772,0.50069,-8.141299999999999e-11,0
3639,2e-08,500,20.0,-1.0859,0.35644000000000003,-1.7256e-09,0
3618,2e-08,500,20.0,-1.2476,0.6086,1.5665000000000001e-09,0
3635,2e-08,500,20.0,-1.123,0.40568000000000004,-1.9715e-09,0
3612,2e-08,500,20.0,-1.2767,0.6518,-2.4778e-10,0
3623,2e-08,500,20.0,-1.2851,0.62333,-1.9618e-10,0
3620,2e-08,500,20.0,-1.3045,0.6490199999999999,4.6835e-10,0
3640,2e-08,500,20.0,-1.2068,0.46163999999999994,-7.0385e-10,0
3653,2e-08,500,20.0,-1.0798,0.20731999999999998,4.117e-10,0
3627,2e-08,500,20.0,-1.3074,0.62861,-1.7694e-10,0
3615,2e-08,500,20.0,-1.359,0.71165,-3.1318000000000003e-09,0
3634,2e-08,500,20.0,-1.2727,0.55166,2.1931e-09,0
3658,2e-08,500,20.0,-1.1446,0.23519,1.0535e-09,0
3648,2e-08,500,20.0,-1.2693,0.47213999999999995,-2.0301e-09,0
3664,2e-08,500,20.0,-1.1905,0.21861999999999998,1.6255e-09,0
3633,2e-08,500,20.0,-1.3827,0.67979,-1.6989000000000002e-09,0
3638,2e-08,500,20.0,-1.3666,0.63731,-1.2865999999999999e-09,0
2905,2e-08,500,20.0,-1.6324,1.3111,1.1663e-09,0
3651,2e-08,500,20.0,-1.3239,0.51873,-2.4467e-10,0
3646,2e-08,500,20.0,-1.3565,0.5837399999999999,4.6828000000000004e-09,0
3662,2e-08,500,20.0,-1.1152,0.14594000000000001,7.127299999999999e-11,0
3663,2e-08,500,20.0,-1.1132,0.10429000000000001,1.7448999999999998e-10,0
3656,2e-08,500,20.0,-1.3327,0.49598000000000003,6.413599999999999e-10,0
3649,2e-08,500,20.0,-1.3801,0.59809,4.5049e-10,0
3643,2e-08,500,20.0,-1.4037,0.65584,9.9881e-10,0
3659,2e-08,500,20.0,-1.3259999999999998,0.45695,-1.6000999999999999e-09,0
3660,2e-08,500,20.0,-1.3584,0.49246999999999996,1.2432e-09,0
3668,2e-08,500,20.0,-1.32,0.38198000000000004,6.5039e-10,0
3666,2e-08,500,20.0,-1.3448,0.42195,-3.448e-09,0
3675,2e-08,500,20.0,-1.3104,0.28636999999999996,-1.4789000000000001e-09,0
3661,2e-08,500,20.0,-1.3955,0.52991,-1.2654000000000002e-09,0
3642,2e-08,500,20.0,-1.4702,0.74256,3.4733000000000004e-09,0
3647,2e-08,500,20.0,-1.4784,0.73685,-2.0082e-09,0
3679,2e-08,500,20.0,-1.3281,0.25136,-1.2868e-09,0
3676,2e-08,500,20.0,-1.3467,0.32132,8.657200000000001e-11,0
3670,2e-08,500,20.0,-1.3878,0.44793,-8.412699999999999e-10,0
3680,2e-08,500,20.0,-1.3430000000000002,0.25981,-8.050399999999999e-10,0
3665,2e-08,500,20.0,-1.4297,0.55301,-2.9386999999999998e-09,0
3678,2e-08,500,20.0,-1.3763,0.36172,-1.0041e-09,0
3672,2e-08,500,20.0,-1.4301,0.50746,9.8172e-10,0
3673,2e-08,500,20.0,-1.4315,0.49966000000000005,1.1114000000000001e-09,0
3686,2e-08,500,20.0,-1.3619,0.22459,3.7198000000000004e-10,0
3650,2e-08,500,20.0,-1.5143,0.76255,-1.2325999999999999e-09,0
3688,2e-08,500,20.0,-1.3907,0.26008000000000003,1.9374000000000002e-10,0
3677,2e-08,500,20.0,-1.4457,0.48341999999999996,-9.4094e-10,0
3655,2e-08,500,20.0,-1.5292,0.76451,-1.1509e-10,0
3654,2e-08,500,20.0,-1.5319,0.76305,4.4674e-09,0
3641,2e-08,500,20.0,-1.7186,0.88431,5.725399999999999e-09,0
3684,2e-08,500,20.0,-1.4688,0.44478999999999996,9.9373e-10,0
3667,2e-08,500,20.0,-1.5367,0.6991,-4.183300000000001e-09,0
3657,2e-08,500,20.0,-1.569,0.80055,-2.0086e-09,0
3696,2e-08,500,20.0,-1.4415,0.25146999999999997,5.2711999999999996e-11,0
3671,2e-08,500,20.0,-1.5494,0.69702,2.6697e-09,0
3687,2e-08,500,20.0,-1.5012,0.48838000000000004,4.9083e-10,0
3682,2e-08,500,20.0,-1.5186,0.5567,-1.2999000000000002e-09,0
3683,2e-08,500,20.0,-1.5284,0.57212,-3.7649e-09,0
3690,2e-08,500,20.0,-1.5427,0.52717,-2.2574e-09,0
3674,2e-08,500,20.0,-1.5915,0.7355,-3.7781e-09,0
3701,2e-08,500,20.0,-1.4386,0.049466,-7.4679e-11,0
3706,2e-08,500,20.0,-1.5113,0.2399,-8.886000000000001e-10,0
3695,2e-08,500,20.0,-1.5584,0.51823,1.5412e-10,0
3703,2e-08,500,20.0,-1.5329,0.36136999999999997,6.0742e-10,0
3669,2e-08,500,20.0,-1.6246,0.82014,-2.1660999999999998e-09,0
3691,2e-08,500,20.0,-1.5783,0.59162,-7.1733e-10,0
3711,2e-08,500,20.0,-1.5326,0.22025999999999998,4.0236e-10,0
3692,2e-08,500,20.0,-1.5942,0.61082,2.8766e-10,0
3700,2e-08,500,20.0,-1.5819999999999999,0.51303,2.1925999999999996e-09,0
3157,2e-08,500,20.0,-1.2568,1.2419,-4.669200000000001e-10,0
3707,2e-08,500,20.0,-1.5866,0.44761999999999996,1.3297999999999999e-09,0
3709,2e-08,500,20.0,-1.5,0.1827,-3.8211999999999994e-11,0
3689,2e-08,500,20.0,-1.6369,0.71873,-4.4405e-10,0
3681,2e-08,500,20.0,-1.6664,0.82386,7.2267e-09,0
3697,2e-08,500,20.0,-1.6454,0.67285,3.0472e-09,0
3705,2e-08,500,20.0,-1.6424,0.59901,2.1338e-10,0
3715,2e-08,500,20.0,-1.5388,0.14936,-5.3772e-10,0
3722,2e-08,500,20.0,-1.6007,0.22759000000000001,-7.1129e-12,0
2737,2e-08,500,20.0,-1.207,1.2342,-3.8263e-09,0
3704,2e-08,500,20.0,-1.6555,0.62931,2.2655999999999997e-09,0
3708,2e-08,500,20.0,-1.6480000000000001,0.5807100000000001,-1.4631e-09,0
3717,2e-08,500,20.0,-1.6331,0.43903000000000003,-1.4288e-09,0
3699,2e-08,500,20.0,-1.6752,0.71437,3.6808000000000004e-09,0
3720,2e-08,500,20.0,-1.5577,0.022056,-4.706399999999999e-11,0
3719,2e-08,500,20.0,-1.564,0.12134,-2.8888999999999997e-10,0
3716,2e-08,500,20.0,-1.673,0.5623100000000001,6.6584e-10,0
3714,2e-08,500,20.0,-1.6780000000000002,0.59429,-9.164500000000001e-10,0
3726,2e-08,500,20.0,-1.663,0.39831,1.1855e-09,0
3698,2e-08,500,20.0,-1.7118,0.79268,-1.1386e-09,0
3731,2e-08,500,20.0,-1.6589,0.25219,8.819400000000001e-10,0
3712,2e-08,500,20.0,-1.7094,0.69295,8.3967e-10,0
3710,2e-08,500,20.0,-1.7196,0.73369,7.3502e-10,0
3694,2e-08,500,20.0,-1.7333,0.86539,8.875e-10,0
3713,2e-08,500,20.0,-1.7254,0.71802,1.7544e-09,0
3730,2e-08,500,20.0,-1.7115,0.4817,-5.7627e-10,0
3702,2e-08,500,20.0,-1.7592,0.86955,-2.8997000000000002e-09,0
3733,2e-08,500,20.0,-1.6563,0.16421,-4.1223000000000003e-10,0
3727,2e-08,500,20.0,-1.7379,0.60429,1.6219e-09,0
3732,2e-08,500,20.0,-1.7284,0.48583999999999994,-1.2942000000000001e-09,0
3734,2e-08,500,20.0,-1.6629,0.18342,7.0206e-10,0
3740,2e-08,500,20.0,-1.7218,0.33194,7.348200000000001e-10,0
3718,2e-08,500,20.0,-1.7553,0.7269899999999999,2.9320000000000002e-09,0
3723,2e-08,500,20.0,-1.7568,0.6856800000000001,-9.7039e-11,0
3043,2e-08,500,20.0,-1.2397,1.1912,-7.7473e-09,0
3725,2e-08,500,20.0,-1.7581,0.68205,-5.866599999999999e-10,0
3724,2e-08,500,20.0,-1.7593,0.69463,-2.0563e-09,0
3738,2e-08,500,20.0,-1.7472,0.45382,-1.4065999999999999e-09,0
3729,2e-08,500,20.0,-1.761,0.62627,5.2493e-10,0
3737,2e-08,500,20.0,-1.7615,0.52628,-1.4729999999999998e-09,0
3721,2e-08,500,20.0,-1.7834,0.76655,5.1516e-09,0
3735,2e-08,500,20.0,-1.7797,0.6041300000000001,-1.9926e-09,0
3741,2e-08,500,20.0,-1.7999,0.5846600000000001,1.6497e-09,0
3755,2e-08,500,20.0,-1.7943,0.30419,-3.4529e-12,0
3752,2e-08,500,20.0,-1.7993,0.41279,-5.4809e-10,0
3645,2e-08,500,20.0,-1.8914,0.94453,1.7887e-09,0
3743,2e-08,500,20.0,-1.8167,0.6281100000000001,4.0121e-09,0
3753,2e-08,500,20.0,-1.8097,0.4388,-8.873400000000001e-10,0
3748,2e-08,500,20.0,-1.8219999999999998,0.55992,-4.431e-09,0
3728,2e-08,500,20.0,-1.8472,0.8802200000000001,-3.1675999999999997e-09,0
3759,2e-08,500,20.0,-1.7804,0.15497,6.7634e-10,0
3744,2e-08,500,20.0,-1.8414,0.68123,2.2124000000000003e-09,0
3754,2e-08,500,20.0,-1.8397,0.55056,-2.1872e-10,0
3750,2e-08,500,20.0,-1.8475,0.63666,-1.646e-09,0
3758,2e-08,500,20.0,-1.8489,0.55298,-2.8400999999999997e-09,0
3760,2e-08,500,20.0,-1.85,0.50369,-6.0962e-10,0
3742,2e-08,500,20.0,-1.8599,0.77363,-8.2788e-10,0
3736,2e-08,500,20.0,-1.8635,0.83519,-4.7105e-09,0
3765,2e-08,500,20.0,-1.8548,0.41877,-4.0137e-10,0
3749,2e-08,500,20.0,-1.8793,0.73478,3.9238000000000005e-10,0
3756,2e-08,500,20.0,-1.8779,0.66645,-2.2416999999999999e-10,0
3768,2e-08,500,20.0,-1.8725,0.41645,5.2451e-10,0
3766,2e-08,500,20.0,-1.8863,0.5637,-3.6852999999999997e-10,0
3763,2e-08,500,20.0,-1.8972,0.6396,5.4076e-09,0
3773,2e-08,500,20.0,-1.8988,0.47683000000000003,-2.8397e-09,0
3769,2e-08,500,20.0,-1.9019,0.56413,1.5792e-09,0
3745,2e-08,500,20.0,-1.9063,0.8651,-1.6263999999999997e-10,0
3747,2e-08,500,20.0,-1.9075,0.85898,1.5374e-09,0
3774,2e-08,500,20.0,-1.864,0.2154,-8.028699999999999e-10,0
3685,2e-08,500,20.0,-1.9373,0.96062,5.3137999999999996e-09,0
3778,2e-08,500,20.0,-1.882,0.19851,1.885e-10,0
