"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
3834,0,1e-05,606.18,0.9294,0.046408,-3.74e-07
4027,0,1e-05,604.38,1.0998,0.020628,2.1376e-07
4038,0,1e-05,599.26,1.0944,0.024829,5.8496e-07
4035,0,1e-05,608.46,1.0572,0.021689,-2.0718e-07
4024,0,1e-05,591.8,1.118,0.033747,-2.0748e-07
4041,0,1e-05,597.61,1.068,0.032602,2.248e-07
4044,0,1e-05,604.34,1.0303,0.031439,1.1779e-07
4043,0,1e-05,609.75,1.017,0.026391,8.7102e-07
4028,0,1e-05,589.19,1.1171,0.037855,-2.9461e-07
4022,0,1e-05,585.96,1.0998,0.04312,2.0569e-07
4037,0,1e-05,592.8,1.0803,0.038854,-1.9366e-08
3990,0,1e-05,561.98,1.0122,0.051559,5.0966e-08
4047,0,1e-05,604.63,1.0196,0.033368,3.6276e-08
4051,0,1e-05,614.37,0.95193,0.03329,3.7526e-07
4052,0,1e-05,613.38,0.95836,0.033805,6.6448e-07
4048,0,1e-05,604.5,0.97531,0.041759,1.1746e-07
4030,0,1e-05,572.76,0.9908,0.049953,3.5776e-07
4049,0,1e-05,604.35,0.98179,0.040504,1.9555e-07
4025,0,1e-05,530.27,0.95114,0.057078,2.6386e-07
4054,0,1e-05,608.81,0.93173,0.043111,-1.5807e-07
4045,0,1e-05,608.25,0.95824,0.040293,-1.9978e-07
4059,0,1e-05,605.21,0.86047,0.058222,1.563e-07
4064,0,1e-05,607.84,0.86066,0.053699,7.1726e-08
4013,0,1e-05,511.44,0.86383,0.069947,7.3281e-07
4034,0,1e-05,447.4,0.80207,0.086629,-3.9515e-09
4046,0,1e-05,601.27,0.90681,0.051559,4.8889e-07
4039,0,1e-05,687.4,0.65739,0.094834,1.6695e-07
4065,0,1e-05,601.44,0.82817,0.068803,3.723e-08
4053,0,1e-05,603.85,0.90237,0.0515,-5.0417e-07
4063,0,1e-05,607.71,0.79962,0.068123,-2.766e-07
4062,0,1e-05,611.05,0.77791,0.075815,7.5182e-08
4067,0,1e-05,613.58,0.77014,0.07865,-3.0866e-08
4055,0,1e-05,553.14,0.85444,0.069501,5.3446e-07
4061,0,1e-05,593.41,0.84092,0.068016,4.9999e-07
4070,0,1e-05,621.12,0.75672,0.083924,-5.4192e-08
4058,0,1e-05,600.36,0.80937,0.074841,-2.025e-07
4057,0,1e-05,549.3,0.80222,0.082963,-1.5313e-07
4071,0,1e-05,649,0.72931,0.088666,1.4257e-07
4018,0,1e-05,588.85,0.76889,0.090531,-2.1207e-07
4060,0,1e-05,652,0.72666,0.090477,3.4202e-07
4040,0,1e-05,596.08,0.75712,0.09426,2.1283e-07
4068,0,1e-05,600.12,0.79231,0.080926,8.0139e-09
4075,0,1e-05,632.77,0.74464,0.08979,-3.6811e-07
4074,0,1e-05,671.32,0.69846,0.097793,-1.5265e-07
4082,0,1e-05,674.31,0.69151,0.096644,8.0043e-08
4078,0,1e-05,674.56,0.69247,0.092858,-1.9922e-08
4081,0,1e-05,675.13,0.6892,0.0967,-2.3703e-07
4080,0,1e-05,676.3,0.68585,0.098153,-4.1943e-08
