origId,iceLabel,d,T,Points:0,Points:1,Points:2,cluster,nodeCluster
3709,1,5.9146e-08,238.16,4.2074,0.33949,-1.1851e-06,1,28
3709,1,5.9146e-08,238.16,4.2074,0.33433258986056985,0.05895065274047809,1,28
3709,1,5.9146e-08,238.16,4.2074,0.3190166531586799,0.11611130482790638,1,28
3709,1,5.9146e-08,238.16,4.2074,0.2940075568807791,0.16974397367329394,1,28
3709,1,5.9146e-08,238.16,4.2074,0.2600651897620581,0.21821905777321368,1,28
3709,1,5.9146e-08,238.16,4.2074,0.2182208734517528,0.2600636662268656,1,28
3709,1,5.9146e-08,238.16,4.2074,0.16974602632670607,0.29400637178077904,1,28
3709,1,5.9146e-08,238.16,4.2074,0.1161135320873562,0.3190158425025362,1,28
3709,1,5.9146e-08,238.16,4.2074,0.05895298693181431,0.3343321782796592,1,28
3709,1,5.9146e-08,238.16,4.2074,1.1851000000207878e-06,0.33949,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.058950652740478074,0.33433258986056985,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.11611130482790638,0.3190166531586799,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.16974397367329389,0.2940075568807791,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.2182190577732137,0.2600651897620581,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.2600636662268656,0.21822087345175284,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.2940063717807791,0.16974602632670602,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.3190158425025362,0.11611353208735622,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.3343321782796592,0.05895298693181425,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.33949,1.1851000000415757e-06,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.33433258986056985,-0.05895065274047812,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.3190166531586799,-0.11611130482790635,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.29400755688077906,-0.169743973673294,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.2600651897620581,-0.21821905777321368,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.21822087345175284,-0.2600636662268656,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.16974602632670618,-0.29400637178077904,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.11611353208735613,-0.31901584250253623,1,28
3709,1,5.9146e-08,238.16,4.2074,-0.05895298693181428,-0.3343321782796592,1,28
3709,1,5.9146e-08,238.16,4.2074,-1.1851000000623631e-06,-0.33949,1,28
3709,1,5.9146e-08,238.16,4.2074,0.05895065274047796,-0.3343325898605699,1,28
3709,1,5.9146e-08,238.16,4.2074,0.11611130482790648,-0.31901665315867983,1,28
3709,1,5.9146e-08,238.16,4.2074,0.169743973673294,-0.29400755688077906,1,28
