"origId","d","T","d_nm","Points:0","Points:1","Points:2"
3818,2e-08,500,20,-2.2656,1.034,6.7212e-09
3819,2e-08,500,20,-2.1363,0.8009,-1.3691e-09
3820,2e-08,500,20,-2.0881,0.36987,-7.5753e-11
3821,2e-08,500,20,-2.0984,0.47447,2.852e-11
3822,2e-08,500,20,-2.1409,0.78226,-3.9389e-09
3823,2e-08,500,20,-2.0864,0.25356,1.1591e-09
3824,2e-08,500,20,-2.1263,0.62001,-1.5284e-09
3825,2e-08,500,20,-2.1356,0.66677,-2.0371e-09
3826,2e-08,500,20,-2.1582,0.77114,-3.3545e-10
3827,2e-08,500,20,-2.1643,0.83221,9.7166e-09
3828,2e-08,500,20,-2.1626,0.78444,-1.3952e-09
3829,2e-08,500,20,-2.1796,0.84773,5.6798e-09
3830,2e-08,500,20,-2.1938,0.9339,-3.5246e-09
3831,2e-08,500,20,-2.1853,0.85513,-4.9143e-10
3832,2e-08,500,20,-2.1282,0.29714,1.855e-09
3833,2e-08,500,20,-2.164,0.66419,4.4079e-09
3834,2e-08,500,20,-2.2349,1.0197,-4.9229e-10
3835,2e-08,500,20,-2.207,0.91,4.4867e-09
3836,2e-08,500,20,-2.1454,0.24317,1.6148e-09
3837,2e-08,500,20,-2.1484,0.29013,-5.2258e-10
3838,2e-08,500,20,-2.1966,0.78655,-7.2492e-10
3839,2e-08,500,20,-2.221,0.93034,4.6251e-10
3840,2e-08,500,20,-2.1979,0.71307,1.7875e-09
3841,2e-08,500,20,-2.191,0.57614,3.3933e-09
3842,2e-08,500,20,-2.2177,0.83537,7.8581e-10
3843,2e-08,500,20,-2.2264,0.886,5.7452e-10
3844,2e-08,500,20,-2.2126,0.72614,-3.2535e-09
3845,2e-08,500,20,-2.2139,0.70587,3.8268e-09
3846,2e-08,500,20,-2.2822,1.0266,-5.009e-10
3847,2e-08,500,20,-2.247,0.90318,-5.7218e-09
3848,2e-08,500,20,-2.2046,0.39877,-1.2152e-09
3849,2e-08,500,20,-2.2025,0.27291,5.0819e-10
3850,2e-08,500,20,-2.2052,0.36684,1.4488e-09
3851,2e-08,500,20,-2.2494,0.85336,-9.7772e-10
3852,2e-08,500,20,-2.2787,1.0145,1.0734e-09
3853,2e-08,500,20,-2.2295,0.47294,1.0274e-09
3854,2e-08,500,20,-2.2573,0.81916,-1.0617e-09
3855,2e-08,500,20,-2.2674,0.84046,3.5429e-11
3856,2e-08,500,20,-2.2403,0.50975,-5.1649e-10
3857,2e-08,500,20,-2.2698,0.80763,5.5762e-09
3858,2e-08,500,20,-2.2529,0.59345,-4.9417e-12
3859,2e-08,500,20,-2.2827,0.91545,9.3249e-10
3860,2e-08,500,20,-2.2682,0.69117,-2.4219e-10
3861,2e-08,500,20,-2.2624,0.52142,1.6066e-09
3862,2e-08,500,20,-2.2813,0.79729,9.9934e-10
3863,2e-08,500,20,-2.3017,0.9798,2.8177e-09
3864,2e-08,500,20,-2.2883,0.83945,-6.293e-09
3865,2e-08,500,20,-2.3059,0.95503,4.5581e-10
3866,2e-08,500,20,-2.3054,0.90901,-1.3405e-09
3867,2e-08,500,20,-2.2777,0.54557,1.1082e-09
3868,2e-08,500,20,-2.3133,0.89701,-1.4525e-09
3869,2e-08,500,20,-2.3299,1.0286,-1.6829e-09
3870,2e-08,500,20,-2.2831,0.44243,-8.0094e-10
3871,2e-08,500,20,-2.2877,0.47419,5.027e-10
3872,2e-08,500,20,-2.3221,0.89362,-6.6027e-10
3873,2e-08,500,20,-2.2889,0.36151,-7.8265e-10
3874,2e-08,500,20,-2.3342,0.97345,5.5148e-09
3875,2e-08,500,20,-2.3233,0.84487,-4.5499e-09
3876,2e-08,500,20,-2.3266,0.82742,3.0086e-09
3877,2e-08,500,20,-2.299,0.21947,6.0113e-11
3878,2e-08,500,20,-2.3208,0.56829,2.5596e-09
3879,2e-08,500,20,-2.3413,0.84472,-3.1062e-09
3880,2e-08,500,20,-2.321,0.42037,-1.768e-09
3881,2e-08,500,20,-2.3586,0.99418,-3.1696e-10
3882,2e-08,500,20,-2.3226,0.37009,-8.1448e-10
3883,2e-08,500,20,-2.3351,0.48297,-2.8999e-09
3884,2e-08,500,20,-2.3423,0.60528,2.312e-11
3885,2e-08,500,20,-2.4374,1.0456,2.1179e-09
3886,2e-08,500,20,-2.3686,0.91579,-5.5686e-09
3887,2e-08,500,20,-2.3433,0.25717,-3.4648e-10
3888,2e-08,500,20,-2.3682,0.79809,6.0546e-09
3889,2e-08,500,20,-2.3712,0.77145,1.0958e-09
3890,2e-08,500,20,-2.3841,0.97184,5.6509e-09
3891,2e-08,500,20,-2.3869,1.0158,7.8004e-10
3892,2e-08,500,20,-2.3665,0.40539,2.6739e-09
3893,2e-08,500,20,-2.3757,0.60662,1.526e-09
3894,2e-08,500,20,-2.3965,0.90948,4.5187e-09
3895,2e-08,500,20,-2.3952,0.90895,-6.6826e-09
3896,2e-08,500,20,-2.3872,0.55832,9.6429e-10
3897,2e-08,500,20,-2.4026,0.84438,1.265e-09
3898,2e-08,500,20,-2.3871,0.46358,-6.0254e-11
3899,2e-08,500,20,-2.4051,0.80757,-1.5378e-10
3900,2e-08,500,20,-2.419,1.0325,-1.0279e-08
3901,2e-08,500,20,-2.4171,0.98811,-2.6541e-09
3902,2e-08,500,20,-2.4005,0.3597,9.2985e-10
3903,2e-08,500,20,-2.4155,0.65607,-3.4347e-10
3904,2e-08,500,20,-2.4285,0.98384,-8.6357e-09
3905,2e-08,500,20,-2.4118,0.2158,1.9883e-10
3906,2e-08,500,20,-2.4362,0.91721,-1.3929e-09
3907,2e-08,500,20,-2.4207,0.4867,2.1802e-09
3908,2e-08,500,20,-2.4366,0.83477,-7.1645e-09
3909,2e-08,500,20,-2.4365,0.71183,-3.3353e-09
3910,2e-08,500,20,-2.4329,0.53799,-7.1754e-10
3911,2e-08,500,20,-2.4467,0.75424,-3.6687e-09
3912,2e-08,500,20,-2.4559,1.0319,8.1198e-10
3913,2e-08,500,20,-2.4373,0.24937,1.5928e-09
3914,2e-08,500,20,-2.4603,0.83745,-4.8998e-09
3915,2e-08,500,20,-2.4627,0.82088,-5.5965e-11
3916,2e-08,500,20,-2.4569,0.58708,-5.2786e-10
3917,2e-08,500,20,-2.4729,1.0226,8.9907e-10
3918,2e-08,500,20,-2.4714,0.81818,4.1484e-09
3919,2e-08,500,20,-2.4643,0.53253,-2.2715e-11
3920,2e-08,500,20,-2.466,0.51817,1.5097e-09
3921,2e-08,500,20,-2.4778,0.74511,3.0132e-09
3922,2e-08,500,20,-2.4839,0.90352,-1.2488e-09
3923,2e-08,500,20,-2.4866,0.86154,-3.574e-09
3924,2e-08,500,20,-2.4903,0.90885,7.0353e-09
3925,2e-08,500,20,-2.4912,0.98874,-8.1178e-09
3926,2e-08,500,20,-2.4942,0.77324,6.3342e-10
3927,2e-08,500,20,-2.4967,0.78938,4.7804e-09
3928,2e-08,500,20,-2.499,0.73574,-5.0172e-09
3929,2e-08,500,20,-2.5075,0.95818,-2.6747e-09
3930,2e-08,500,20,-2.5026,0.60976,-2.0259e-09
3931,2e-08,500,20,-2.5043,0.51225,1.3514e-09
3932,2e-08,500,20,-2.5124,0.54702,-2.989e-09
3933,2e-08,500,20,-2.5183,0.9633,3.7315e-09
3934,2e-08,500,20,-2.5227,0.85925,5.0736e-09
3935,2e-08,500,20,-2.5246,0.93698,-3.1395e-09
3936,2e-08,500,20,-2.5335,1.0113,7.2407e-09
3937,2e-08,500,20,-2.5307,0.75334,-2.0573e-09
3938,2e-08,500,20,-2.5316,0.40635,-2.9522e-10
3939,2e-08,500,20,-2.5377,0.6926,-2.2089e-09
3940,2e-08,500,20,-2.5355,0.50223,2.3171e-09
3941,2e-08,500,20,-2.5413,0.67529,-2.2937e-09
3942,2e-08,500,20,-2.5461,0.54059,-3.696e-09
3943,2e-08,500,20,-2.5426,0.045497,-1.1833e-11
3944,2e-08,500,20,-2.5516,0.54125,4.9724e-10
3945,2e-08,500,20,-2.5531,0.5083,-1.801e-09
3946,2e-08,500,20,-2.5562,0.18291,9.6327e-11
3947,2e-08,500,20,-2.5597,0.15078,-1.1098e-10
3948,2e-08,500,20,-2.569,0.82402,-3.5374e-09
3949,2e-08,500,20,-2.57,0.76249,-1.7344e-09
3950,2e-08,500,20,-2.5793,0.9715,2.9388e-10
3951,2e-08,500,20,-2.5753,0.5766,-1.059e-09
3952,2e-08,500,20,-2.5818,0.77029,-1.6503e-09
3953,2e-08,500,20,-2.5888,0.92378,-3.094e-09
3954,2e-08,500,20,-2.5872,0.92912,-1.8614e-09
3955,2e-08,500,20,-2.5875,0.33075,1.5349e-10
3956,2e-08,500,20,-2.5931,0.70479,3.0539e-10
3957,2e-08,500,20,-2.5994,0.49207,-2.5391e-11
3958,2e-08,500,20,-2.6039,0.52641,3.2169e-09
3959,2e-08,500,20,-2.6055,0.78414,1.9368e-09
3960,2e-08,500,20,-2.613,0.86262,1.7696e-09
3961,2e-08,500,20,-2.6149,0.85039,-5.7953e-09
3962,2e-08,500,20,-2.615,0.5656,8.8147e-10
3963,2e-08,500,20,-2.6238,1.0438,-5.3052e-09
3964,2e-08,500,20,-2.6254,0.68865,1.0115e-10
3965,2e-08,500,20,-2.6245,0.7104,1.8412e-09
3966,2e-08,500,20,-2.6318,0.32208,1.7375e-09
3967,2e-08,500,20,-2.6358,0.84202,-3.5331e-10
3968,2e-08,500,20,-2.6345,0.97754,-1.3779e-09
3969,2e-08,500,20,-2.6395,0.75213,4.9031e-10
3970,2e-08,500,20,-2.6453,0.61628,-1.0111e-10
3971,2e-08,500,20,-2.648,0.58608,-2.8891e-09
3972,2e-08,500,20,-2.6522,0.15933,1.8876e-10
3973,2e-08,500,20,-2.6505,0.57594,-4.3144e-09
3974,2e-08,500,20,-2.6593,0.72447,5.8913e-10
3975,2e-08,500,20,-2.664,0.95204,8.3027e-09
3976,2e-08,500,20,-2.6774,1.0518,-2.5977e-09
3977,2e-08,500,20,-2.6661,0.15808,-1.1012e-10
3978,2e-08,500,20,-2.6682,0.97554,-8.8153e-10
3979,2e-08,500,20,-2.6739,0.98619,-4.9194e-09
3980,2e-08,500,20,-2.6801,0.50941,3.1765e-09
3981,2e-08,500,20,-2.6798,0.6323,-3.365e-10
3982,2e-08,500,20,-2.6845,0.77793,-3.5304e-09
3983,2e-08,500,20,-2.6912,0.64761,2.926e-09
3984,2e-08,500,20,-2.6921,0.23292,-4.9585e-10
3985,2e-08,500,20,-2.6953,1.02,-2.7171e-09
3986,2e-08,500,20,-2.6984,0.43841,2.5765e-09
3987,2e-08,500,20,-2.7022,0.98594,-3.9389e-10
3988,2e-08,500,20,-2.7083,0.59344,3.271e-09
3989,2e-08,500,20,-2.7098,0.44762,2.9862e-09
3990,2e-08,500,20,-2.7108,0.39565,1.8899e-09
2658,2e-08,500,20,-1.4278,1.291,9.9647e-09
2050,2e-08,500,20,-1.4398,1.3498,1.4069e-08
3573,2e-08,500,20,-1.0442,0.58345,-7.914e-11
3599,2e-08,500,20,-1.1216,0.56689,-2.9761e-09
3608,2e-08,500,20,-1.0576,0.48563,2.2412e-10
3602,2e-08,500,20,-1.1177,0.55148,-1.6235e-10
3590,2e-08,500,20,-1.274,0.69192,-1.654e-09
3605,2e-08,500,20,-1.1525,0.57435,-1.3344e-09
3607,2e-08,500,20,-1.1821,0.58939,-1.5492e-09
3611,2e-08,500,20,-1.1936,0.58446,1.4067e-09
3629,2e-08,500,20,-1.0803,0.40252,-3.7848e-09
3609,2e-08,500,20,-1.2274,0.61909,1.7823e-11
3616,2e-08,500,20,-1.1915,0.55841,-2.6347e-09
3617,2e-08,500,20,-1.1946,0.55846,1.1666e-09
3626,2e-08,500,20,-1.1592,0.49203,3.6826e-09
3614,2e-08,500,20,-1.2346,0.60879,4.4548e-09
3637,2e-08,500,20,-1.058,0.33762,2.3393e-10
3618,2e-08,500,20,-1.2432,0.60641,-2.8894e-09
3639,2e-08,500,20,-1.0888,0.35165,8.0436e-10
3635,2e-08,500,20,-1.1289,0.41032,-2.3063e-09
3612,2e-08,500,20,-1.2803,0.6581,3.1864e-09
3623,2e-08,500,20,-1.2795,0.61912,1.4456e-10
3620,2e-08,500,20,-1.2953,0.64311,-1.9896e-09
3653,2e-08,500,20,-1.0736,0.21369,7.5186e-10
3640,2e-08,500,20,-1.2064,0.46288,8.7091e-10
3634,2e-08,500,20,-1.2747,0.55563,-1.13e-09
3627,2e-08,500,20,-1.3157,0.63008,-2.567e-09
3615,2e-08,500,20,-1.3661,0.72489,2.9629e-09
3658,2e-08,500,20,-1.1436,0.23469,-1.3034e-10
3648,2e-08,500,20,-1.2623,0.46885,-2.7124e-09
3664,2e-08,500,20,-1.1789,0.21868,1.4813e-09
3638,2e-08,500,20,-1.362,0.63278,-1.4508e-11
3633,2e-08,500,20,-1.3851,0.68318,5.2553e-09
3561,2e-08,500,20,-1.5309,0.80449,-7.568e-10
3646,2e-08,500,20,-1.3501,0.58061,2.7599e-09
3651,2e-08,500,20,-1.3251,0.51995,8.8099e-10
3662,2e-08,500,20,-1.116,0.14125,-7.9658e-11
3663,2e-08,500,20,-1.1139,0.11086,2.0061e-10
3659,2e-08,500,20,-1.3172,0.45776,-2.5869e-10
3643,2e-08,500,20,-1.399,0.6554,7.4478e-10
3649,2e-08,500,20,-1.3746,0.59058,2.0131e-09
3656,2e-08,500,20,-1.347,0.50426,-8.81e-10
3660,2e-08,500,20,-1.352,0.48702,1.266e-09
3668,2e-08,500,20,-1.3223,0.38252,4.475e-10
3666,2e-08,500,20,-1.3341,0.41553,-1.1312e-09
3642,2e-08,500,20,-1.4632,0.7389,-1.6148e-09
3661,2e-08,500,20,-1.3905,0.5291,2.7019e-09
3675,2e-08,500,20,-1.3098,0.28002,5.8571e-10
3676,2e-08,500,20,-1.3429,0.32733,-5.6617e-10
3679,2e-08,500,20,-1.3238,0.23913,-8.5869e-10
3647,2e-08,500,20,-1.4793,0.7355,-3.5915e-09
3680,2e-08,500,20,-1.3333,0.26453,-4.6163e-10
3670,2e-08,500,20,-1.3855,0.44799,1.0498e-09
3641,2e-08,500,20,-1.4967,0.77506,1.8871e-09
3678,2e-08,500,20,-1.3738,0.36468,-1.9426e-09
3665,2e-08,500,20,-1.4347,0.55774,-1.5645e-09
3650,2e-08,500,20,-1.503,0.75312,1.8645e-09
3673,2e-08,500,20,-1.4248,0.49422,-1.0705e-09
3672,2e-08,500,20,-1.44,0.51179,-1.6971e-09
3686,2e-08,500,20,-1.373,0.23327,4.4607e-10
3654,2e-08,500,20,-1.5218,0.75905,7.2875e-10
3677,2e-08,500,20,-1.4434,0.48238,-3.876e-09
3688,2e-08,500,20,-1.3992,0.2615,1.7124e-09
3655,2e-08,500,20,-1.5415,0.77425,-3.4051e-09
3667,2e-08,500,20,-1.5272,0.69102,-4.6851e-09
3684,2e-08,500,20,-1.4639,0.45045,1.1767e-09
3645,2e-08,500,20,-1.5637,0.78882,-2.4125e-09
3657,2e-08,500,20,-1.5659,0.80303,-2.7903e-09
3696,2e-08,500,20,-1.4443,0.25631,-5.7515e-10
3671,2e-08,500,20,-1.5542,0.69866,-1.1995e-09
3682,2e-08,500,20,-1.5212,0.56203,-1.3391e-09
3687,2e-08,500,20,-1.5069,0.49436,5.4604e-10
3683,2e-08,500,20,-1.5315,0.5774,-3.3735e-10
3598,2e-08,500,20,-1.6181,0.83027,-4.7901e-09
3690,2e-08,500,20,-1.5434,0.53594,-1.4437e-09
3674,2e-08,500,20,-1.5886,0.74017,-1.1324e-09
3706,2e-08,500,20,-1.4971,0.24078,-1.8096e-10
3703,2e-08,500,20,-1.5262,0.36507,8.1232e-10
3701,2e-08,500,20,-1.4362,0.043041,-2.1055e-10
3695,2e-08,500,20,-1.5609,0.52587,2.3781e-09
3669,2e-08,500,20,-1.6227,0.82629,5.7639e-09
3691,2e-08,500,20,-1.5758,0.59121,-4.1148e-09
3692,2e-08,500,20,-1.5884,0.60458,1.5075e-11
3711,2e-08,500,20,-1.53,0.22578,1.2731e-09
3700,2e-08,500,20,-1.5765,0.50284,-2.9096e-09
3707,2e-08,500,20,-1.5853,0.44655,9.0188e-11
3689,2e-08,500,20,-1.6376,0.72016,-2.9916e-09
3709,2e-08,500,20,-1.5079,0.18979,-9.2433e-10
3681,2e-08,500,20,-1.6637,0.81835,-5.9157e-09
3697,2e-08,500,20,-1.6422,0.67184,-4.4223e-09
3715,2e-08,500,20,-1.5297,0.15456,-5.957e-10
3722,2e-08,500,20,-1.5911,0.2271,1.231e-09
3704,2e-08,500,20,-1.6486,0.62461,-3.2493e-10
3705,2e-08,500,20,-1.6461,0.60362,-1.4132e-10
3708,2e-08,500,20,-1.6413,0.56919,1.1216e-09
3717,2e-08,500,20,-1.623,0.42933,-2.8415e-10
3719,2e-08,500,20,-1.5512,0.11157,6.9743e-10
3699,2e-08,500,20,-1.6742,0.72115,8.6087e-09
3720,2e-08,500,20,-1.559,0.018392,1.0287e-10
3716,2e-08,500,20,-1.666,0.55611,3.0542e-10
3714,2e-08,500,20,-1.681,0.59268,2.8616e-10
3698,2e-08,500,20,-1.7085,0.79371,2.0836e-09
3731,2e-08,500,20,-1.6512,0.24472,-9.7672e-10
3726,2e-08,500,20,-1.6685,0.40175,-2.3473e-09
3712,2e-08,500,20,-1.7107,0.70051,3.5362e-09
3710,2e-08,500,20,-1.7196,0.73658,7.144e-10
3694,2e-08,500,20,-1.7333,0.87141,-4.6856e-10
3685,2e-08,500,20,-1.7498,0.88038,1.0047e-09
3713,2e-08,500,20,-1.7308,0.71898,-6.8035e-10
3730,2e-08,500,20,-1.7177,0.4885,2.8057e-10
3732,2e-08,500,20,-1.717,0.47744,3.7822e-10
3733,2e-08,500,20,-1.6551,0.16429,-2.8893e-10
3727,2e-08,500,20,-1.733,0.594,-2.6476e-10
3734,2e-08,500,20,-1.662,0.18165,-4.9771e-10
3718,2e-08,500,20,-1.7545,0.73427,1.603e-09
3723,2e-08,500,20,-1.7511,0.687,-2.598e-09
3740,2e-08,500,20,-1.7248,0.34264,5.8506e-10
3702,2e-08,500,20,-1.7753,0.88033,9.7967e-11
3725,2e-08,500,20,-1.7558,0.67711,-2.4611e-09
3738,2e-08,500,20,-1.7413,0.44718,1.5414e-09
3729,2e-08,500,20,-1.7562,0.6182,2.9237e-10
3724,2e-08,500,20,-1.7689,0.70387,2.2153e-12
3721,2e-08,500,20,-1.7743,0.76337,6.4128e-10
3737,2e-08,500,20,-1.7598,0.53377,6.4843e-10
3735,2e-08,500,20,-1.7817,0.61573,-2.6242e-09
3741,2e-08,500,20,-1.7909,0.5771,9.761e-10
3755,2e-08,500,20,-1.7848,0.30596,1.7988e-09
3752,2e-08,500,20,-1.7918,0.39924,7.9005e-10
3743,2e-08,500,20,-1.8149,0.63322,-1.7395e-09
3753,2e-08,500,20,-1.8076,0.45623,3.5781e-10
3748,2e-08,500,20,-1.8183,0.55621,3.1627e-09
3744,2e-08,500,20,-1.8332,0.67452,1.6003e-09
3759,2e-08,500,20,-1.7807,0.15409,-2.2782e-10
3754,2e-08,500,20,-1.8364,0.54914,1.3356e-09
2963,2e-08,500,20,-1.178,1.2087,6.0472e-10
3728,2e-08,500,20,-1.8495,0.88751,-1.8189e-09
3750,2e-08,500,20,-1.8507,0.64154,-9.6208e-10
3758,2e-08,500,20,-1.8504,0.54964,4.7627e-11
3736,2e-08,500,20,-1.8611,0.83389,6.4759e-09
3760,2e-08,500,20,-1.8516,0.50916,-2.2288e-09
3765,2e-08,500,20,-1.849,0.41918,5.0061e-10
3742,2e-08,500,20,-1.8646,0.77997,1.421e-09
3768,2e-08,500,20,-1.8613,0.41022,-2.9321e-09
3749,2e-08,500,20,-1.8717,0.72777,-4.101e-10
957,2e-08,500,20,-1.1838,1.1164,3.8261e-09
3756,2e-08,500,20,-1.8756,0.67194,1.843e-09
3766,2e-08,500,20,-1.8932,0.56845,-3.908e-09
3763,2e-08,500,20,-1.899,0.63869,3.2894e-10
3773,2e-08,500,20,-1.8985,0.47771,-6.2096e-10
3747,2e-08,500,20,-1.9043,0.85881,2.3243e-10
3745,2e-08,500,20,-1.9057,0.86795,3.1131e-09
3769,2e-08,500,20,-1.9041,0.56465,-4.7981e-10
3774,2e-08,500,20,-1.8623,0.20338,-3.9575e-10
3757,2e-08,500,20,-1.9176,0.81197,1.6157e-09
3778,2e-08,500,20,-1.8828,0.19929,8.0344e-10
3771,2e-08,500,20,-1.9276,0.63448,1.4897e-10
3746,2e-08,500,20,-1.9296,0.92289,1.3641e-09
3776,2e-08,500,20,-1.9336,0.58782,2.1388e-09
3780,2e-08,500,20,-1.8952,0.2132,-1.2776e-09
3770,2e-08,500,20,-1.9361,0.67611,2.5333e-10
3751,2e-08,500,20,-1.9353,0.91121,2.9066e-09
3764,2e-08,500,20,-1.9421,0.80171,2.4955e-10
3781,2e-08,500,20,-1.9591,0.61207,4.4865e-10
3782,2e-08,500,20,-1.9613,0.59296,-2.0771e-10
3761,2e-08,500,20,-1.9571,0.88029,8.7717e-09
3762,2e-08,500,20,-1.96,0.87961,6.5973e-09
3772,2e-08,500,20,-1.9651,0.76437,2.8046e-10
3767,2e-08,500,20,-1.9647,0.85142,-3.3654e-09
3783,2e-08,500,20,-1.9735,0.63236,-3.1391e-09
1353,2e-08,500,20,-0.86384,1.1335,-1.1476e-09
3134,2e-08,500,20,-0.8605,1.0313,-2.8197e-10
2473,2e-08,500,20,-1.0317,1.0759,-1.0786e-09
3083,2e-08,500,20,-1.0109,1.0281,-4.3492e-09
2166,2e-08,500,20,-0.88707,0.89228,-2.428e-09
2314,2e-08,500,20,-0.74681,0.89496,6.0622e-09
3042,2e-08,500,20,-0.57892,0.92704,1.3725e-09
3315,2e-08,500,20,-0.57528,0.4244,5.281e-10
3520,2e-08,500,20,-0.42851,0.38487,-3.5066e-10
2883,2e-08,500,20,-0.71218,1.2476,3.2768e-09
2513,2e-08,500,20,-0.60766,0.79886,-3.2081e-11
3591,2e-08,500,20,-0.44552,0.25809,-1.7598e-09
3511,2e-08,500,20,-0.64991,0.4439,-1.3548e-09
3553,2e-08,500,20,-0.65332,0.42509,-3.9841e-10
3604,2e-08,500,20,-0.59354,0.2553,-6.9507e-10
3587,2e-08,500,20,-0.62645,0.32281,-3.4022e-10
3619,2e-08,500,20,-0.59502,0.17376,-4.1627e-10
3624,2e-08,500,20,-0.68247,0.17491,-5.0741e-12
3552,2e-08,500,20,-0.70436,0.45487,-9.2787e-11
3631,2e-08,500,20,-0.71809,0.12241,-2.4764e-10
3632,2e-08,500,20,-0.77769,0.16217,1.1154e-09
3576,2e-08,500,20,-0.81542,0.44424,6.0067e-10
3568,2e-08,500,20,-0.82269,0.46886,3.9607e-11
3625,2e-08,500,20,-0.78844,0.23422,-4.8107e-10
3594,2e-08,500,20,-0.81868,0.38892,1.0535e-10
3621,2e-08,500,20,-0.8562,0.29235,1.6457e-09
3613,2e-08,500,20,-0.86516,0.34228,-2.2e-09
3585,2e-08,500,20,-0.8831,0.44929,4.0693e-10
3580,2e-08,500,20,-0.89976,0.47663,-1.0396e-09
3574,2e-08,500,20,-0.90312,0.49774,-1.2729e-09
3596,2e-08,500,20,-0.90129,0.43031,-1.355e-09
3636,2e-08,500,20,-0.89014,0.21333,-3.8401e-10
3628,2e-08,500,20,-0.90609,0.2827,-1.5461e-09
3630,2e-08,500,20,-0.90927,0.26627,-1.3789e-09
3622,2e-08,500,20,-0.9311,0.33698,1.4638e-09
3589,2e-08,500,20,-0.94445,0.4716,2.0041e-09
3114,2e-08,500,20,-0.44027,0.87275,3.8023e-10
3644,2e-08,500,20,-0.97963,0.20853,-2.9237e-10
3592,2e-08,500,20,-0.96059,0.4744,-1.2948e-10
3600,2e-08,500,20,-0.9751,0.45896,1.7228e-09
3652,2e-08,500,20,-1.0095,0.13817,-1.6296e-10
3583,2e-08,500,20,-1.0006,0.53321,-2.8949e-09
3597,2e-08,500,20,-1.0278,0.50578,8.9985e-12
3133,2e-08,500,20,-0.10392,0.86652,-4.2312e-10
836,2e-08,500,20,-0.13204,0.91617,-1.7864e-09
3359,2e-08,500,20,-0.13998,0.92227,5.0485e-09
2136,2e-08,500,20,-0.32911,0.64566,2.821e-09
3081,2e-08,500,20,-0.20825,0.55881,-2.3536e-09
1464,2e-08,500,20,-0.36065,1.0573,-7.7214e-10
3579,2e-08,500,20,-0.06055,0.22982,-1.0872e-09
3601,2e-08,500,20,-0.068674,0.13945,4.1758e-10
694,2e-08,500,20,-0.093261,0.73437,-1.5683e-09
2204,2e-08,500,20,-0.10803,0.50414,2.5451e-09
3593,2e-08,500,20,-0.194,0.20221,-7.0758e-10
3606,2e-08,500,20,-0.2376,0.14954,-1.0086e-09
3569,2e-08,500,20,-0.24135,0.28219,-1.972e-09
3539,2e-08,500,20,-0.30314,0.3491,-1.2424e-09
2290,2e-08,500,20,-0.051389,0.52844,-8.1695e-12
3610,2e-08,500,20,0.00019185,0.059307,-2.3725e-10
3547,2e-08,500,20,-0.00042725,0.30791,1.7296e-09
3595,2e-08,500,20,-0.014386,0.17215,1.2629e-10
3532,2e-08,500,20,-0.042623,0.33201,-5.771e-10
3213,2e-08,500,20,0.177,0.66853,1.6982e-09
3603,2e-08,500,20,0.16352,0.10576,-4.5943e-10
