"origId","d","T","d_nm","Points:0","Points:1","Points:2"
3863,2e-08,500,20,-2.2486,0.23098,8.4184e-10
3864,2e-08,500,20,-2.2519,0.16471,3.1335e-10
3865,2e-08,500,20,-2.2637,0.34334,2.1073e-09
3866,2e-08,500,20,-2.2923,0.75669,-2.2451e-09
3867,2e-08,500,20,-2.2829,0.60665,-4.6766e-09
3868,2e-08,500,20,-2.3089,0.89754,7.781e-10
3869,2e-08,500,20,-2.2869,0.56195,-1.7182e-09
3870,2e-08,500,20,-2.3262,1.012,-9.2819e-10
3871,2e-08,500,20,-2.2995,0.63135,-4.8618e-10
3872,2e-08,500,20,-2.3188,0.8965,-6.7169e-09
3873,2e-08,500,20,-2.3128,0.70579,6.8175e-11
3874,2e-08,500,20,-2.309,0.67822,2.0978e-09
3875,2e-08,500,20,-2.3354,0.92467,-7.4756e-10
3876,2e-08,500,20,-2.3042,0.41736,-1.0678e-09
3877,2e-08,500,20,-2.3111,0.47271,3.923e-10
3878,2e-08,500,20,-2.3235,0.65769,-1.9856e-09
3879,2e-08,500,20,-2.3209,0.51277,6.3218e-10
3880,2e-08,500,20,-2.3223,0.36329,5.6587e-10
3881,2e-08,500,20,-2.3263,0.37482,2.8429e-09
3882,2e-08,500,20,-2.3654,1.0002,1.8334e-09
3883,2e-08,500,20,-2.3451,0.73399,3.5571e-10
3884,2e-08,500,20,-2.3521,0.75669,3.4781e-09
3885,2e-08,500,20,-2.3492,0.61246,-7.2763e-10
3886,2e-08,500,20,-2.378,1.0326,4.3637e-09
3887,2e-08,500,20,-2.3471,0.32528,-3.4764e-10
3888,2e-08,500,20,-2.3584,0.64697,7.173e-09
3889,2e-08,500,20,-2.3565,0.35242,-7.6745e-10
3890,2e-08,500,20,-2.3824,0.8853,5.5841e-09
3891,2e-08,500,20,-2.3737,0.6903,2.9438e-09
3892,2e-08,500,20,-2.3815,0.75986,-3.3721e-09
3893,2e-08,500,20,-2.3867,0.77912,-6.6078e-09
3894,2e-08,500,20,-2.4913,1.0545,8.8394e-09
3895,2e-08,500,20,-2.4013,1.0237,-8.0333e-09
3896,2e-08,500,20,-2.3885,0.6717,2.4996e-09
3897,2e-08,500,20,-2.3791,0.36046,3.2515e-10
3898,2e-08,500,20,-2.4026,0.84149,9.1512e-09
3899,2e-08,500,20,-2.4121,0.94682,-6.2623e-10
3900,2e-08,500,20,-2.4112,0.8833,-3.7782e-09
3901,2e-08,500,20,-2.4016,0.65871,-8.0699e-10
3902,2e-08,500,20,-2.3976,0.065126,1.2282e-10
3903,2e-08,500,20,-2.4299,1.0201,-1.5862e-09
3904,2e-08,500,20,-2.4111,0.47695,-7.5097e-10
3905,2e-08,500,20,-2.4222,0.78094,2.5276e-09
3906,2e-08,500,20,-2.4242,0.75859,1.919e-09
3907,2e-08,500,20,-2.4135,0.31786,5.9656e-10
3908,2e-08,500,20,-2.4297,0.57461,4.1485e-09
3909,2e-08,500,20,-2.4284,0.71213,1.6271e-09
3910,2e-08,500,20,-2.4245,0.25212,6.3533e-10
3911,2e-08,500,20,-2.4458,0.88164,-2.2159e-09
3912,2e-08,500,20,-2.4325,0.29829,2.681e-10
3913,2e-08,500,20,-2.4514,0.84186,-2.8922e-10
3914,2e-08,500,20,-2.4555,0.86694,-2.7217e-09
3915,2e-08,500,20,-2.4554,0.72919,4.2127e-09
3916,2e-08,500,20,-2.4481,0.195,9.601e-10
3917,2e-08,500,20,-2.4566,0.692,-3.0654e-09
3918,2e-08,500,20,-2.4572,0.54515,-1.1637e-09
3919,2e-08,500,20,-2.4725,0.86432,-5.0755e-09
3920,2e-08,500,20,-2.4588,0.16008,3.1995e-10
3921,2e-08,500,20,-2.4646,0.021277,3.4232e-11
3922,2e-08,500,20,-2.4806,0.8963,2.3051e-09
3923,2e-08,500,20,-2.4718,0.29719,-4.9991e-10
3924,2e-08,500,20,-2.4859,0.81648,-3.2265e-10
3925,2e-08,500,20,-2.4919,0.82496,6.8809e-10
3926,2e-08,500,20,-2.4894,0.80763,-1.3015e-09
3927,2e-08,500,20,-2.4923,0.51485,-2.2815e-09
3928,2e-08,500,20,-2.4936,0.72121,1.0079e-09
3929,2e-08,500,20,-2.5097,1.005,-7.6742e-09
3930,2e-08,500,20,-2.5074,0.73465,-2.0417e-09
3931,2e-08,500,20,-2.5017,0.60252,5.7752e-09
3932,2e-08,500,20,-2.508,0.32349,-9.2576e-10
3933,2e-08,500,20,-2.5115,0.60325,-5.911e-10
3934,2e-08,500,20,-2.5077,0.21185,1.6067e-09
3935,2e-08,500,20,-2.5125,0.22782,-1.5127e-09
3936,2e-08,500,20,-2.5254,0.73124,4.2078e-09
3937,2e-08,500,20,-2.5327,0.95897,-4.6957e-09
3938,2e-08,500,20,-2.5277,0.63618,1.2061e-09
3939,2e-08,500,20,-2.5304,0.55846,2.1407e-09
3940,2e-08,500,20,-2.5699,1.0498,1.9999e-09
3941,2e-08,500,20,-2.5407,0.42483,-1.3951e-09
3942,2e-08,500,20,-2.5419,0.69415,-1.4174e-09
3943,2e-08,500,20,-2.5503,0.88717,5.802e-10
3944,2e-08,500,20,-2.5521,0.73821,-1.7815e-09
3945,2e-08,500,20,-2.5566,0.79143,3.1963e-09
3946,2e-08,500,20,-2.5648,0.96394,-4.1348e-09
3947,2e-08,500,20,-2.563,1.0146,7.7036e-09
3948,2e-08,500,20,-2.5652,0.95606,-1.4695e-09
3949,2e-08,500,20,-2.5669,0.66594,-2.5038e-09
3950,2e-08,500,20,-2.5711,0.83442,5.9967e-09
3951,2e-08,500,20,-2.5736,0.74575,3.6364e-09
3952,2e-08,500,20,-2.5854,1.0093,5.608e-09
3953,2e-08,500,20,-2.5793,0.49704,-8.2698e-10
3954,2e-08,500,20,-2.5816,0.53469,-4.1966e-10
3955,2e-08,500,20,-2.5835,0.63538,5.1605e-10
3956,2e-08,500,20,-2.5894,0.3598,2.9002e-10
3957,2e-08,500,20,-2.5949,0.75871,1.8134e-09
3958,2e-08,500,20,-2.5987,0.92223,1.8368e-09
3959,2e-08,500,20,-2.5981,0.64623,-1.5166e-09
3960,2e-08,500,20,-2.6015,0.17505,2.3598e-10
3961,2e-08,500,20,-2.6053,0.60529,-2.544e-09
3962,2e-08,500,20,-2.6103,0.9709,-3.4681e-09
3963,2e-08,500,20,-2.6132,0.96793,-4.8918e-10
3964,2e-08,500,20,-2.615,0.73504,1.5014e-09
3965,2e-08,500,20,-2.6156,0.88161,4.1502e-09
3966,2e-08,500,20,-2.6217,0.49226,1.5274e-09
3967,2e-08,500,20,-2.6212,0.65532,-5.2825e-09
3968,2e-08,500,20,-2.6296,0.94322,4.6075e-09
3969,2e-08,500,20,-2.6283,0.49883,1.3066e-09
3970,2e-08,500,20,-2.6379,0.64882,-1.8118e-09
3971,2e-08,500,20,-2.6406,0.76444,4.157e-09
3972,2e-08,500,20,-2.6403,0.73264,-9.013e-11
3973,2e-08,500,20,-2.643,0.85658,-2.8923e-09
3974,2e-08,500,20,-2.6523,0.55286,1.2516e-09
3975,2e-08,500,20,-2.6491,0.25718,4.8868e-10
3976,2e-08,500,20,-2.6537,1.0212,2.1763e-09
3977,2e-08,500,20,-2.6605,0.68046,3.4059e-09
3978,2e-08,500,20,-2.6604,0.98131,2.6502e-09
3979,2e-08,500,20,-2.667,0.23795,5.8588e-10
3980,2e-08,500,20,-2.669,0.78478,1.5965e-09
3981,2e-08,500,20,-2.6732,0.25709,9.4122e-10
3982,2e-08,500,20,-2.6735,0.69288,-9.7706e-10
3983,2e-08,500,20,-2.6779,0.67689,-8.3142e-10
3984,2e-08,500,20,-2.6833,0.70531,-3.2181e-09
3985,2e-08,500,20,-2.6847,0.81219,8.6406e-10
3986,2e-08,500,20,-2.6923,0.90147,6.969e-09
3987,2e-08,500,20,-2.6935,0.98024,2.0046e-09
3988,2e-08,500,20,-2.694,0.87572,-2.2267e-09
3989,2e-08,500,20,-2.6978,0.98378,-2.0339e-09
3990,2e-08,500,20,-2.702,0.76368,-3.0259e-09
3991,2e-08,500,20,-2.7098,0.58311,5.1155e-10
3992,2e-08,500,20,-2.7081,0.77378,9.5341e-10
3993,2e-08,500,20,-2.7165,0.72451,8.0139e-10
3256,2e-08,500,20,-1.2651,0.69309,1.2036e-09
2750,2e-08,500,20,-1.6264,1.3447,-9.3293e-09
3589,2e-08,500,20,-1.0444,0.56059,-2.18e-10
3586,2e-08,500,20,-1.071,0.58298,1.0083e-09
2148,2e-08,500,20,-1.7148,1.3696,6.5863e-09
3593,2e-08,500,20,-1.0962,0.58492,-1.1831e-09
3602,2e-08,500,20,-1.0621,0.52727,-4.2493e-09
3600,2e-08,500,20,-1.1556,0.60679,-3.5639e-10
3535,2e-08,500,20,-1.2927,0.69495,-6.5569e-09
3606,2e-08,500,20,-1.1679,0.59021,-2.5211e-09
3607,2e-08,500,20,-1.1688,0.59005,-2.9014e-09
3612,2e-08,500,20,-1.1359,0.5394,-3.8368e-09
3618,2e-08,500,20,-1.1792,0.56002,-1.0571e-09
3619,2e-08,500,20,-1.1691,0.5409,1.6137e-09
3615,2e-08,500,20,-1.2023,0.59025,-3.0702e-09
3628,2e-08,500,20,-1.1195,0.46224,1.3062e-10
3630,2e-08,500,20,-1.1304,0.45575,-5.6116e-10
3626,2e-08,500,20,-1.1969,0.53551,2.0815e-09
3610,2e-08,500,20,-1.2894,0.69379,-1.1451e-09
3634,2e-08,500,20,-1.1794,0.4771,-8.2563e-11
3617,2e-08,500,20,-1.2878,0.66183,3.307e-09
3651,2e-08,500,20,-1.1136,0.30719,1.8718e-09
3654,2e-08,500,20,-1.0881,0.25343,-1.7533e-09
3642,2e-08,500,20,-1.1967,0.44418,8.9721e-10
3653,2e-08,500,20,-1.1199,0.28952,3.0405e-09
3646,2e-08,500,20,-1.2069,0.43435,-6.0643e-10
3631,2e-08,500,20,-1.3165,0.63529,2.181e-09
3644,2e-08,500,20,-1.2425,0.48647,2.0141e-10
3647,2e-08,500,20,-1.236,0.45592,-1.4858e-11
3639,2e-08,500,20,-1.3016,0.5784,1.7813e-09
3650,2e-08,500,20,-1.2393,0.43617,8.7386e-10
3661,2e-08,500,20,-1.1805,0.28076,-9.5727e-10
3659,2e-08,500,20,-1.1963,0.31323,-5.6886e-10
3660,2e-08,500,20,-1.2069,0.32433,2.7509e-09
3648,2e-08,500,20,-1.3085,0.53423,8.1341e-10
3645,2e-08,500,20,-1.3197,0.55731,-4.9043e-09
3641,2e-08,500,20,-1.3737,0.64963,-5.0012e-09
3638,2e-08,500,20,-1.386,0.67101,4.4421e-09
3663,2e-08,500,20,-1.0907,0.090516,7.0431e-10
3652,2e-08,500,20,-1.3461,0.55211,1.6396e-09
3656,2e-08,500,20,-1.3447,0.52791,2.1179e-10
3658,2e-08,500,20,-1.3409,0.49932,1.0247e-09
3668,2e-08,500,20,-1.1335,0.075902,-2.586e-10
3649,2e-08,500,20,-1.4011,0.63478,-4.0511e-10
3669,2e-08,500,20,-1.3061,0.37535,-2.2438e-09
3640,2e-08,500,20,-1.4419,0.73457,2.2133e-09
3643,2e-08,500,20,-1.4449,0.72466,8.6796e-11
3671,2e-08,500,20,-1.355,0.42582,2.2325e-09
3674,2e-08,500,20,-1.2045,0.12466,3.6488e-11
3672,2e-08,500,20,-1.3774,0.44101,-4.8818e-09
3662,2e-08,500,20,-1.4452,0.61836,-4.1676e-09
3673,2e-08,500,20,-1.3886,0.44511,-1.1012e-09
3677,2e-08,500,20,-1.3787,0.39062,1.3079e-10
3657,2e-08,500,20,-1.4707,0.67533,-5.2281e-10
3680,2e-08,500,20,-1.2526,0.036882,1.289e-10
3667,2e-08,500,20,-1.4508,0.58287,-9.6053e-10
3670,2e-08,500,20,-1.4582,0.58124,2.8268e-09
3676,2e-08,500,20,-1.4474,0.51151,-2.8365e-09
3689,2e-08,500,20,-1.3869,0.25758,5.1194e-10
3655,2e-08,500,20,-1.5278,0.76892,2.3514e-09
3684,2e-08,500,20,-1.4601,0.46699,3.645e-10
3665,2e-08,500,20,-1.5295,0.71181,5.5252e-10
3664,2e-08,500,20,-1.5436,0.7458,5.92e-10
3690,2e-08,500,20,-1.464,0.40934,-7.9149e-10
3697,2e-08,500,20,-1.4297,0.22812,-1.7649e-10
3682,2e-08,500,20,-1.5081,0.56632,-9.0635e-11
3696,2e-08,500,20,-1.4463,0.2827,5.4275e-10
3699,2e-08,500,20,-1.4335,0.19716,-6.1405e-10
3683,2e-08,500,20,-1.5084,0.55703,2.4454e-09
3666,2e-08,500,20,-1.5658,0.76974,1.709e-09
3681,2e-08,500,20,-1.5256,0.59518,-7.5229e-10
3675,2e-08,500,20,-1.5505,0.68358,2.0249e-09
3701,2e-08,500,20,-1.4637,0.23027,3.7544e-11
3702,2e-08,500,20,-1.494,0.31716,-8.3888e-10
3516,2e-08,500,20,-1.8066,0.91669,-3.3116e-09
3695,2e-08,500,20,-1.533,0.49346,-1.4983e-09
3678,2e-08,500,20,-1.5885,0.72813,1.6092e-09
2057,2e-08,500,20,-1.2189,1.2674,-2.0783e-09
3706,2e-08,500,20,-1.4985,0.23828,1.6233e-09
3694,2e-08,500,20,-1.5634,0.55882,-6.9242e-11
3686,2e-08,500,20,-1.5918,0.68115,3.9023e-09
3693,2e-08,500,20,-1.6066,0.64645,-1.1891e-09
3688,2e-08,500,20,-1.624,0.71506,5.4295e-09
3714,2e-08,500,20,-1.558,0.29338,-3.0634e-10
3691,2e-08,500,20,-1.6428,0.73274,-1.9696e-09
3705,2e-08,500,20,-1.6111,0.53323,-3.0857e-10
3711,2e-08,500,20,-1.6083,0.4719,5.1327e-10
3679,2e-08,500,20,-1.6737,0.84676,-3.2092e-09
3717,2e-08,500,20,-1.6102,0.38896,-5.4823e-10
3715,2e-08,500,20,-1.6283,0.4546,-7.0186e-10
3710,2e-08,500,20,-1.644,0.5637,6.497e-09
3723,2e-08,500,20,-1.6142,0.27098,-7.2232e-11
3713,2e-08,500,20,-1.6498,0.54643,7.5409e-11
3685,2e-08,500,20,-1.6936,0.8489,-4.4744e-10
3692,2e-08,500,20,-1.6875,0.80738,-2.599e-10
3687,2e-08,500,20,-1.6932,0.8418,-2.4595e-09
3720,2e-08,500,20,-1.5733,0.17247,-5.6305e-11
3727,2e-08,500,20,-1.6365,0.27307,-6.0226e-10
3709,2e-08,500,20,-1.6815,0.64859,-2.7937e-09
3707,2e-08,500,20,-1.6947,0.70625,6.5476e-09
3724,2e-08,500,20,-1.5892,0.10036,2.5433e-11
3704,2e-08,500,20,-1.7032,0.74353,2.8961e-09
3703,2e-08,500,20,-1.7269,0.79679,-4.7773e-09
3726,2e-08,500,20,-1.6915,0.4681,2.3671e-09
3730,2e-08,500,20,-1.6168,0.065838,-1.1726e-10
3731,2e-08,500,20,-1.685,0.36493,-1.6352e-09
3700,2e-08,500,20,-1.7368,0.8518,3.1761e-10
3735,2e-08,500,20,-1.6849,0.27103,-4.4275e-11
3708,2e-08,500,20,-1.7347,0.78481,3.3477e-09
3722,2e-08,500,20,-1.7174,0.60903,-3.8065e-09
3718,2e-08,500,20,-1.7245,0.65612,3.7312e-10
3732,2e-08,500,20,-1.6455,0.20216,-1.3977e-09
3698,2e-08,500,20,-1.761,0.87901,2.5235e-11
3728,2e-08,500,20,-1.7267,0.56695,-3.1339e-09
3734,2e-08,500,20,-1.7341,0.50804,-1.7975e-09
3743,2e-08,500,20,-1.719,0.23542,6.9372e-10
3741,2e-08,500,20,-1.7284,0.35102,-2.487e-09
3736,2e-08,500,20,-1.7663,0.56359,2.1723e-09
3729,2e-08,500,20,-1.7823,0.6918,1.1217e-09
3719,2e-08,500,20,-1.7961,0.82859,-2.9748e-09
3716,2e-08,500,20,-1.8008,0.86317,6.9834e-09
3747,2e-08,500,20,-1.7749,0.4096,-1.2245e-10
3737,2e-08,500,20,-1.8017,0.67157,1.3031e-09
3751,2e-08,500,20,-1.8016,0.46604,1.1486e-10
3756,2e-08,500,20,-1.7975,0.31477,2.0711e-09
3750,2e-08,500,20,-1.8064,0.46862,-6.5494e-10
3739,2e-08,500,20,-1.8206,0.68547,1.2307e-09
3744,2e-08,500,20,-1.8221,0.64537,-2.2592e-09
3742,2e-08,500,20,-1.8284,0.66931,2.1461e-09
3738,2e-08,500,20,-1.8342,0.7379,-2.0971e-10
3721,2e-08,500,20,-1.8446,0.90931,1.7196e-09
3725,2e-08,500,20,-1.8462,0.89055,-5.0027e-09
3749,2e-08,500,20,-1.8488,0.66823,-1.0012e-09
3757,2e-08,500,20,-1.8434,0.51728,-2.7709e-09
3760,2e-08,500,20,-1.8456,0.47236,-3.5937e-10
3733,2e-08,500,20,-1.8661,0.88609,-6.2869e-09
3766,2e-08,500,20,-1.8507,0.31036,-1.5919e-10
3745,2e-08,500,20,-1.8678,0.75407,3.4728e-09
3752,2e-08,500,20,-1.87,0.67312,-5.8327e-09
3758,2e-08,500,20,-1.8727,0.58963,-2.5751e-09
3746,2e-08,500,20,-1.88,0.78225,-3.7365e-10
3765,2e-08,500,20,-1.8845,0.54441,2.422e-09
3748,2e-08,500,20,-1.8915,0.8065,-4.0805e-09
3759,2e-08,500,20,-1.8889,0.65859,-3.1655e-09
3763,2e-08,500,20,-1.89,0.59001,-4.241e-09
3771,2e-08,500,20,-1.8872,0.40737,-1.1323e-09
3740,2e-08,500,20,-1.8976,0.89685,5.8335e-09
3761,2e-08,500,20,-1.8983,0.65581,-2.4446e-09
3755,2e-08,500,20,-1.9,0.75686,1.1831e-10
3778,2e-08,500,20,-1.894,0.22789,-1.4151e-09
3768,2e-08,500,20,-1.9032,0.55317,8.2088e-10
3767,2e-08,500,20,-1.907,0.60567,2.4679e-09
3764,2e-08,500,20,-1.9102,0.66767,-2.4462e-09
3776,2e-08,500,20,-1.9116,0.39616,1.9149e-09
3772,2e-08,500,20,-1.9138,0.53002,1.6014e-09
3773,2e-08,500,20,-1.9291,0.56886,2.0483e-09
3779,2e-08,500,20,-1.9483,0.52962,-1.6475e-09
3783,2e-08,500,20,-1.9149,0.22349,-1.2409e-09
3754,2e-08,500,20,-1.9477,0.91779,-3.9202e-09
3770,2e-08,500,20,-1.9525,0.72875,2.1204e-09
3785,2e-08,500,20,-1.9548,0.45661,8.5076e-10
3789,2e-08,500,20,-1.9558,0.34241,1.3041e-09
3753,2e-08,500,20,-1.9488,0.92209,1.808e-09
3782,2e-08,500,20,-1.9635,0.58188,-6.4652e-10
3780,2e-08,500,20,-1.9686,0.61505,4.1916e-09
3787,2e-08,500,20,-1.973,0.48901,2.6796e-09
2502,2e-08,500,20,-0.9653,0.96536,-2.3021e-09
3105,2e-08,500,20,-0.62456,1.1388,1.1935e-09
2827,2e-08,500,20,-0.45673,1.3009,5.0303e-10
3531,2e-08,500,20,-0.41843,0.35807,-8.291e-10
3528,2e-08,500,20,-0.44603,0.38493,9.6253e-10
3624,2e-08,500,20,-0.50666,0.11386,5.4613e-10
3563,2e-08,500,20,-0.54586,0.37846,-5.6427e-10
3571,2e-08,500,20,-0.56458,0.36497,-1.3263e-09
3558,2e-08,500,20,-0.63126,0.4167,5.7327e-10
3594,2e-08,500,20,-0.59851,0.30983,1.0658e-09
3621,2e-08,500,20,-0.58441,0.18151,1.9149e-09
3633,2e-08,500,20,-0.62868,0.080737,3.4389e-10
3566,2e-08,500,20,-0.65534,0.41154,3.0312e-10
3604,2e-08,500,20,-0.65314,0.28912,2.132e-10
3560,2e-08,500,20,-0.70572,0.44137,-1.096e-09
3568,2e-08,500,20,-0.69359,0.41956,-1.3846e-10
3182,2e-08,500,20,-0.53273,0.72505,-3.6625e-09
3577,2e-08,500,20,-0.7345,0.41331,1.1269e-09
3582,2e-08,500,20,-0.73558,0.40268,1.3205e-09
3622,2e-08,500,20,-0.70922,0.23113,-4.4563e-10
3636,2e-08,500,20,-0.74871,0.12071,-3.4752e-10
3596,2e-08,500,20,-0.74566,0.35863,-1.1911e-09
3623,2e-08,500,20,-0.74918,0.23718,5.265e-10
3635,2e-08,500,20,-0.79101,0.16648,-3.6326e-10
3557,2e-08,500,20,-0.80276,0.48954,-3.0411e-09
3559,2e-08,500,20,-0.80261,0.48448,2.763e-09
3592,2e-08,500,20,-0.82918,0.41613,1.1746e-09
3627,2e-08,500,20,-0.80498,0.24526,-3.0293e-10
3614,2e-08,500,20,-0.83125,0.329,-1.1973e-09
3625,2e-08,500,20,-0.82967,0.26841,-1.3976e-09
3562,2e-08,500,20,-0.86869,0.51504,1.2924e-09
3613,2e-08,500,20,-0.8557,0.34429,-2.1764e-10
3629,2e-08,500,20,-0.85919,0.27008,1.5452e-09
3632,2e-08,500,20,-0.85605,0.23516,8.3338e-10
3616,2e-08,500,20,-0.88546,0.34464,-1.2751e-09
3637,2e-08,500,20,-0.87373,0.20489,-1.2569e-09
3598,2e-08,500,20,-0.91495,0.4403,1.7494e-10
3579,2e-08,500,20,-0.94072,0.51655,-3.1187e-09
3601,2e-08,500,20,-0.93806,0.44588,3.0787e-10
3588,2e-08,500,20,-0.96366,0.50425,-1.9794e-09
3609,2e-08,500,20,-0.98335,0.43975,3.4801e-11
3608,2e-08,500,20,-0.98723,0.44767,-5.6917e-10
3580,2e-08,500,20,-1.0228,0.57121,3.7422e-10
3605,2e-08,500,20,-1.0317,0.49465,2.3724e-09
3084,2e-08,500,20,-0.31126,0.95539,1.9168e-10
2452,2e-08,500,20,-0.38002,0.94175,1.2856e-09
3119,2e-08,500,20,-0.36834,0.68968,-2.1656e-09
3574,2e-08,500,20,-0.12585,0.26443,5.3612e-10
3591,2e-08,500,20,-0.13038,0.21692,4.9567e-10
3590,2e-08,500,20,-0.20153,0.22489,-7.6271e-10
3611,2e-08,500,20,-0.2202,0.13007,5.3585e-10
3541,2e-08,500,20,-0.25887,0.34936,-8.7948e-10
3576,2e-08,500,20,-0.27549,0.27925,1.0125e-10
3620,2e-08,500,20,-0.31052,0.092938,3.6347e-10
3572,2e-08,500,20,-0.35786,0.30719,-2.1181e-09
2160,2e-08,500,20,-0.0049743,0.93478,-5.4249e-10
3416,2e-08,500,20,0.028198,0.74318,1.5248e-09
3538,2e-08,500,20,0.010748,0.33209,7.8857e-10
3583,2e-08,500,20,0.0075856,0.2321,1.3795e-09
3597,2e-08,500,20,-0.02698,0.18464,-1.5353e-10
3552,2e-08,500,20,-0.048046,0.30854,1.5056e-09
2218,2e-08,500,20,0.10246,0.72215,2.5156e-09
3551,2e-08,500,20,0.17805,0.30505,2.1346e-09
3581,2e-08,500,20,0.16371,0.22765,9.2622e-10
3595,2e-08,500,20,0.14144,0.1726,-1.4492e-09
