"origId","d","T","d_nm","Points:0","Points:1","Points:2"
3804,2e-08,500,20,-2.1155,0.83812,-3.3887e-10
3805,2e-08,500,20,-2.0387,0.23971,-2.1809e-10
3806,2e-08,500,20,-2.0728,0.50566,7.8499e-10
3807,2e-08,500,20,-2.1336,0.90017,-2.6446e-10
3808,2e-08,500,20,-2.1296,0.87638,-4.8961e-10
3809,2e-08,500,20,-2.0894,0.59298,-7.7076e-11
3810,2e-08,500,20,-2.1184,0.76507,-5.5919e-10
3811,2e-08,500,20,-2.0999,0.59304,1.0866e-09
3812,2e-08,500,20,-2.1202,0.71217,-9.6944e-10
3813,2e-08,500,20,-2.155,0.89076,-1.2777e-09
3814,2e-08,500,20,-2.162,0.94023,5.2761e-09
3815,2e-08,500,20,-2.3773,1.0501,1.7201e-09
3816,2e-08,500,20,-2.1505,0.80705,-1.3773e-09
3817,2e-08,500,20,-2.0937,0.35814,-1.7348e-10
3818,2e-08,500,20,-2.1099,0.47647,1.1999e-09
3819,2e-08,500,20,-2.1479,0.79167,-5.674e-10
3820,2e-08,500,20,-2.1809,0.94711,-3.3355e-09
3821,2e-08,500,20,-2.1655,0.85462,-1.8051e-09
3822,2e-08,500,20,-2.1207,0.48345,-3.0677e-09
3823,2e-08,500,20,-2.1494,0.65795,-7.7714e-10
3824,2e-08,500,20,-2.1279,0.42426,1.8277e-09
3825,2e-08,500,20,-2.2019,0.98015,-9.919e-10
3826,2e-08,500,20,-2.1954,0.92843,7.3359e-09
3827,2e-08,500,20,-2.1661,0.69328,9.8938e-10
3828,2e-08,500,20,-2.1889,0.84766,-2.2204e-10
3829,2e-08,500,20,-2.1387,0.37549,-3.5321e-10
3830,2e-08,500,20,-2.1745,0.66373,-4.1785e-09
3831,2e-08,500,20,-2.2138,0.94073,1.444e-10
3832,2e-08,500,20,-2.1818,0.68257,-8.4268e-10
3833,2e-08,500,20,-2.2118,0.90493,5.2404e-09
3834,2e-08,500,20,-2.1547,0.24643,9.4532e-10
3835,2e-08,500,20,-2.1593,0.29886,-6.0853e-10
3836,2e-08,500,20,-2.2078,0.77847,-1.0863e-09
3837,2e-08,500,20,-2.2285,0.92628,-5.2817e-09
3838,2e-08,500,20,-2.2052,0.71108,3.7066e-09
3839,2e-08,500,20,-2.1948,0.57286,3.5637e-10
3840,2e-08,500,20,-2.2253,0.83322,5.8989e-09
3841,2e-08,500,20,-2.2308,0.87923,4.1689e-09
3842,2e-08,500,20,-2.2218,0.73384,-1.3516e-09
3843,2e-08,500,20,-2.2177,0.70608,3.5228e-09
3844,2e-08,500,20,-2.2698,1.0213,-2.3477e-09
3845,2e-08,500,20,-2.2466,0.89748,3.2829e-09
3846,2e-08,500,20,-2.211,0.39298,-3.3135e-10
3847,2e-08,500,20,-2.2079,0.27425,5.4521e-10
3848,2e-08,500,20,-2.2124,0.37221,-1.6682e-09
3849,2e-08,500,20,-2.2603,0.86336,-2.3511e-09
3850,2e-08,500,20,-2.2795,1.0147,3.0904e-09
3851,2e-08,500,20,-2.2299,0.46338,-9.5198e-11
3852,2e-08,500,20,-2.2619,0.82483,-1.4236e-09
3853,2e-08,500,20,-2.2709,0.83942,-4.4627e-09
3854,2e-08,500,20,-2.2467,0.5103,2.6041e-09
3855,2e-08,500,20,-2.2779,0.81844,-1.1974e-09
3856,2e-08,500,20,-2.2563,0.59014,-3.48e-09
3857,2e-08,500,20,-2.2927,0.92001,-1.1119e-09
3858,2e-08,500,20,-2.272,0.70092,1.5992e-09
3859,2e-08,500,20,-2.2657,0.53035,2.7164e-10
3860,2e-08,500,20,-2.2898,0.80309,-8.5015e-10
3861,2e-08,500,20,-2.3053,0.97794,7.6298e-10
3862,2e-08,500,20,-2.3005,0.84526,2.1729e-09
3863,2e-08,500,20,-2.3112,0.94753,2.4042e-10
3864,2e-08,500,20,-2.3094,0.90744,3.3196e-09
3865,2e-08,500,20,-2.2891,0.56485,-1.8024e-09
3866,2e-08,500,20,-2.3167,0.90422,6.5182e-09
3867,2e-08,500,20,-2.3378,1.0321,-6.0087e-09
3868,2e-08,500,20,-2.2896,0.44628,8.9512e-10
3869,2e-08,500,20,-2.2968,0.47871,-1.0638e-09
3870,2e-08,500,20,-2.3309,0.90091,1.1526e-09
3871,2e-08,500,20,-2.337,0.93188,3.9429e-10
3872,2e-08,500,20,-2.3318,0.82305,2.1998e-09
3873,2e-08,500,20,-2.3354,0.86273,4.3376e-09
3874,2e-08,500,20,-2.3219,0.62253,-8.3574e-10
3875,2e-08,500,20,-2.3385,0.79283,2.7388e-10
3876,2e-08,500,20,-2.3232,0.3993,-3.7241e-10
3877,2e-08,500,20,-2.3515,0.89355,3.2915e-09
3878,2e-08,500,20,-2.3436,0.70523,3.4112e-09
3879,2e-08,500,20,-2.3379,0.58353,3.888e-10
3880,2e-08,500,20,-2.3704,1.0277,-2.7864e-09
3881,2e-08,500,20,-2.3494,0.64735,-2.5326e-09
3882,2e-08,500,20,-2.3607,0.78098,-1.4028e-10
3883,2e-08,500,20,-2.3666,0.80319,4.871e-09
3884,2e-08,500,20,-2.3752,0.91309,9.4964e-10
3885,2e-08,500,20,-2.35,0.25492,1.4427e-10
3886,2e-08,500,20,-2.3727,0.79738,-1.156e-09
3887,2e-08,500,20,-2.372,0.76196,1.47e-10
3888,2e-08,500,20,-2.3904,0.97689,-9.1412e-10
3889,2e-08,500,20,-2.3948,1.0218,-4.6303e-09
3890,2e-08,500,20,-2.3693,0.40675,-1.5189e-09
3891,2e-08,500,20,-2.3817,0.60066,6.0392e-11
3892,2e-08,500,20,-2.3979,0.91272,3.733e-09
3893,2e-08,500,20,-2.4053,0.91324,1.2508e-09
3894,2e-08,500,20,-2.3931,0.56396,1.6561e-09
3895,2e-08,500,20,-2.4063,0.84069,-4.5782e-11
3896,2e-08,500,20,-2.395,0.46072,4.835e-10
3897,2e-08,500,20,-2.4131,0.80828,-6.5459e-09
3898,2e-08,500,20,-2.424,1.0356,-4.307e-09
3899,2e-08,500,20,-2.4236,0.99047,-3.3607e-09
3900,2e-08,500,20,-2.4033,0.36577,2.5787e-10
3901,2e-08,500,20,-2.4161,0.65871,1.5559e-09
3902,2e-08,500,20,-2.4321,0.98659,9.3881e-10
3903,2e-08,500,20,-2.4146,0.23218,4.966e-10
3904,2e-08,500,20,-2.4404,0.92948,3.3346e-09
3905,2e-08,500,20,-2.4255,0.48038,-1.0027e-09
3906,2e-08,500,20,-2.4415,0.83303,7.0697e-09
3907,2e-08,500,20,-2.4401,0.71613,-1.7037e-09
3908,2e-08,500,20,-2.4432,0.54561,1.263e-09
3909,2e-08,500,20,-2.4502,0.75169,-1.4069e-09
3910,2e-08,500,20,-2.4639,1.0333,3.7241e-09
3911,2e-08,500,20,-2.4452,0.24649,6.8791e-10
3912,2e-08,500,20,-2.4655,0.83677,-3.9176e-09
3913,2e-08,500,20,-2.4622,0.80755,4.9152e-09
3914,2e-08,500,20,-2.4639,0.58288,-4.4417e-09
3915,2e-08,500,20,-2.4769,1.0282,-7.0648e-10
3916,2e-08,500,20,-2.4735,0.82283,3.3163e-10
3917,2e-08,500,20,-2.4687,0.5237,1.4364e-09
3918,2e-08,500,20,-2.4735,0.52707,7.335e-10
3919,2e-08,500,20,-2.4815,0.73574,-2.8739e-09
3920,2e-08,500,20,-2.4938,0.90187,3.8816e-09
3921,2e-08,500,20,-2.4869,0.86137,-3.6818e-09
3922,2e-08,500,20,-2.4933,0.91846,2.0434e-09
3923,2e-08,500,20,-2.5025,0.99349,-3.9207e-09
3924,2e-08,500,20,-2.4986,0.77834,-1.0375e-09
3925,2e-08,500,20,-2.5046,0.79317,1.8271e-09
3926,2e-08,500,20,-2.5057,0.73615,8.9148e-10
3927,2e-08,500,20,-2.5144,0.95266,-3.6463e-09
3928,2e-08,500,20,-2.5104,0.60967,4.4733e-09
3929,2e-08,500,20,-2.5122,0.51227,4.2133e-09
3930,2e-08,500,20,-2.5165,0.54181,1.0766e-09
3931,2e-08,500,20,-2.524,0.9733,-6.1532e-09
3932,2e-08,500,20,-2.5236,0.85509,-1.105e-10
3933,2e-08,500,20,-2.5303,0.93864,-2.8382e-09
3934,2e-08,500,20,-2.5356,1.0178,1.1744e-09
3935,2e-08,500,20,-2.538,0.75278,-8.2126e-10
3936,2e-08,500,20,-2.5328,0.41305,-8.6969e-10
3937,2e-08,500,20,-2.5381,0.68307,5.1122e-10
3938,2e-08,500,20,-2.5413,0.50304,-1.2721e-09
3939,2e-08,500,20,-2.5466,0.67828,-4.7317e-09
3940,2e-08,500,20,-2.5519,0.54275,2.5058e-09
3941,2e-08,500,20,-2.5497,0.042616,-2.5302e-10
3942,2e-08,500,20,-2.5587,0.5284,1.9711e-09
3943,2e-08,500,20,-2.5634,0.50637,1.1624e-09
3944,2e-08,500,20,-2.5595,0.17578,1.1372e-09
3945,2e-08,500,20,-2.5672,0.16152,-4.0591e-11
3946,2e-08,500,20,-2.5751,0.81694,-2.8506e-09
3947,2e-08,500,20,-2.5784,0.76898,2.3282e-09
3948,2e-08,500,20,-2.5852,0.96995,2.0233e-09
3949,2e-08,500,20,-2.58,0.59052,-1.3093e-09
3950,2e-08,500,20,-2.5881,0.77281,-3.0816e-10
3951,2e-08,500,20,-2.5947,0.9178,1.587e-10
3952,2e-08,500,20,-2.5938,0.93153,4.2253e-10
3953,2e-08,500,20,-2.5974,0.32805,2.3972e-10
3954,2e-08,500,20,-2.5969,0.71111,-1.305e-10
3955,2e-08,500,20,-2.5995,0.4965,-2.7045e-09
3956,2e-08,500,20,-2.6064,0.52531,-3.3353e-09
3957,2e-08,500,20,-2.6135,0.77777,5.5689e-09
3958,2e-08,500,20,-2.6151,0.85824,1.9507e-09
3959,2e-08,500,20,-2.6181,0.85244,2.0257e-09
3960,2e-08,500,20,-2.6175,0.56977,-8.5356e-10
3961,2e-08,500,20,-2.626,1.0362,4.1515e-09
3962,2e-08,500,20,-2.6246,0.68418,2.8772e-09
3963,2e-08,500,20,-2.6313,0.70069,-1.0396e-09
3964,2e-08,500,20,-2.6375,0.32505,4.44e-10
3965,2e-08,500,20,-2.6377,0.83808,-2.2558e-09
3966,2e-08,500,20,-2.642,0.97221,-2.4047e-09
3967,2e-08,500,20,-2.6467,0.7472,4.1658e-09
3968,2e-08,500,20,-2.6474,0.60717,-2.2869e-09
3969,2e-08,500,20,-2.6493,0.58941,1.2553e-09
3970,2e-08,500,20,-2.6526,0.15845,5.506e-10
3971,2e-08,500,20,-2.6559,0.58274,6.2567e-11
3972,2e-08,500,20,-2.6648,0.72903,3.3718e-09
3973,2e-08,500,20,-2.6639,0.95186,9.9995e-10
3974,2e-08,500,20,-2.6851,1.054,-9.1154e-10
3975,2e-08,500,20,-2.6708,0.16295,-1.5159e-11
3976,2e-08,500,20,-2.6788,0.97726,2.6e-09
3977,2e-08,500,20,-2.677,0.98377,3.2328e-10
3978,2e-08,500,20,-2.6803,0.52683,-1.7521e-09
3979,2e-08,500,20,-2.689,0.62077,1.8781e-09
3980,2e-08,500,20,-2.6879,0.78079,-2.8805e-10
3981,2e-08,500,20,-2.6937,0.64765,-1.2395e-09
3982,2e-08,500,20,-2.6985,0.23476,-1.4709e-09
3983,2e-08,500,20,-2.7029,1.0218,6.6258e-10
3984,2e-08,500,20,-2.7056,0.43799,1.2008e-09
3985,2e-08,500,20,-2.7103,0.98351,4.3943e-09
3986,2e-08,500,20,-2.7113,0.58433,5.7598e-10
3987,2e-08,500,20,-2.7113,0.45838,-3.7068e-09
2944,2e-08,500,20,-1.3709,1.2495,-4.9186e-09
3570,2e-08,500,20,-1.051,0.5805,7.8957e-10
3605,2e-08,500,20,-1.0672,0.48431,-6.069e-10
3596,2e-08,500,20,-1.146,0.57765,2.633e-09
3599,2e-08,500,20,-1.1415,0.55739,8.5566e-10
2059,2e-08,500,20,-1.3196,1.2929,-3.5365e-09
3587,2e-08,500,20,-1.2275,0.66036,-2.4358e-09
3595,2e-08,500,20,-1.1922,0.61579,-1.9673e-09
3602,2e-08,500,20,-1.1735,0.58286,-6.7155e-11
3590,2e-08,500,20,-1.2631,0.68299,1.0183e-09
3604,2e-08,500,20,-1.1946,0.59266,1.7891e-10
3606,2e-08,500,20,-1.2325,0.6195,-1.0267e-09
3626,2e-08,500,20,-1.1053,0.41537,-6.9374e-10
3608,2e-08,500,20,-1.2302,0.60394,-2.4004e-09
3613,2e-08,500,20,-1.2061,0.5615,3.3844e-09
2572,2e-08,500,20,-1.3428,1.1857,-1.2219e-10
3614,2e-08,500,20,-1.2253,0.5737,4.339e-10
3623,2e-08,500,20,-1.1864,0.50379,-5.1283e-10
3634,2e-08,500,20,-1.0932,0.33992,-5.6574e-10
3611,2e-08,500,20,-1.2674,0.6252,1.8178e-09
3615,2e-08,500,20,-1.2656,0.61449,-1.2472e-09
3609,2e-08,500,20,-1.292,0.66421,2.458e-09
3636,2e-08,500,20,-1.1224,0.35971,-2.0235e-09
3632,2e-08,500,20,-1.1528,0.40838,-1.0929e-09
3620,2e-08,500,20,-1.2997,0.62567,1.3257e-09
3617,2e-08,500,20,-1.3139,0.64854,-8.0279e-10
3650,2e-08,500,20,-1.1023,0.21082,-1.8151e-09
3637,2e-08,500,20,-1.2361,0.46681,-1.3958e-09
3631,2e-08,500,20,-1.285,0.55615,-1.5411e-09
3612,2e-08,500,20,-1.3729,0.71766,1.0391e-10
3624,2e-08,500,20,-1.3328,0.6359,-4.0745e-09
3655,2e-08,500,20,-1.1619,0.23031,1.4679e-09
3645,2e-08,500,20,-1.2795,0.46662,3.6659e-09
3661,2e-08,500,20,-1.2029,0.22194,-3.4841e-10
3630,2e-08,500,20,-1.3994,0.68554,2.2287e-09
3635,2e-08,500,20,-1.3833,0.64068,-2.005e-09
3558,2e-08,500,20,-1.5549,0.81751,-6.441e-09
3648,2e-08,500,20,-1.3435,0.52763,3.491e-09
3659,2e-08,500,20,-1.1402,0.14308,-4.0314e-11
3643,2e-08,500,20,-1.3845,0.598,3.3001e-10
3660,2e-08,500,20,-1.1454,0.10415,4.8085e-11
3653,2e-08,500,20,-1.3518,0.50258,2.0478e-09
3656,2e-08,500,20,-1.3405,0.467,1.7569e-09
3646,2e-08,500,20,-1.3918,0.59395,-1.1835e-09
3640,2e-08,500,20,-1.4187,0.6608,4.7457e-09
3657,2e-08,500,20,-1.3726,0.50249,-5.3295e-09
1951,2e-08,500,20,-1.2153,1.2995,8.5989e-10
3663,2e-08,500,20,-1.3537,0.42671,1.6678e-09
2383,2e-08,500,20,-1.3746,1.2389,-6.7765e-09
3665,2e-08,500,20,-1.3537,0.39396,-2.4899e-09
3672,2e-08,500,20,-1.3341,0.29296,-5.8212e-10
3658,2e-08,500,20,-1.4069,0.52886,-6.4048e-10
3639,2e-08,500,20,-1.4836,0.75109,-7.8752e-09
3676,2e-08,500,20,-1.3327,0.23753,2.9168e-10
3673,2e-08,500,20,-1.3535,0.32033,-1.3021e-09
3667,2e-08,500,20,-1.3913,0.44184,1.9123e-09
3662,2e-08,500,20,-1.4434,0.56438,-1.0028e-09
3644,2e-08,500,20,-1.5011,0.74655,9.5495e-11
3677,2e-08,500,20,-1.3637,0.27112,-4.2721e-10
3675,2e-08,500,20,-1.3933,0.35928,-1.7323e-09
3638,2e-08,500,20,-1.529,0.78712,1.5901e-09
3683,2e-08,500,20,-1.3821,0.23147,1.2504e-09
3647,2e-08,500,20,-1.5229,0.76197,-4.076e-10
3669,2e-08,500,20,-1.4584,0.51838,-1.311e-09
3670,2e-08,500,20,-1.4587,0.50885,-1.7415e-09
3651,2e-08,500,20,-1.5336,0.76271,-1.5717e-09
3685,2e-08,500,20,-1.41,0.26006,-4.9065e-10
3674,2e-08,500,20,-1.4617,0.48628,1.3039e-10
3652,2e-08,500,20,-1.5532,0.77654,2.0262e-10
3681,2e-08,500,20,-1.4886,0.45758,-4.0402e-10
3664,2e-08,500,20,-1.5515,0.70165,2.3086e-09
3693,2e-08,500,20,-1.4576,0.25579,1.4371e-09
3668,2e-08,500,20,-1.5619,0.70221,-5.399e-09
3654,2e-08,500,20,-1.5879,0.82062,-2.5341e-09
3679,2e-08,500,20,-1.5333,0.56097,2.5123e-09
3684,2e-08,500,20,-1.52,0.49133,3.7595e-09
3680,2e-08,500,20,-1.5498,0.57871,-2.8588e-10
3687,2e-08,500,20,-1.5581,0.53697,-3.5996e-09
3671,2e-08,500,20,-1.6027,0.74077,2.588e-09
3703,2e-08,500,20,-1.5154,0.2389,-6.0299e-10
3700,2e-08,500,20,-1.5374,0.36119,-2.1046e-10
3698,2e-08,500,20,-1.4515,0.050762,-2.2431e-11
3692,2e-08,500,20,-1.5715,0.52754,1.0917e-09
3666,2e-08,500,20,-1.6318,0.82865,7.5934e-09
3688,2e-08,500,20,-1.5899,0.59426,2.648e-11
3708,2e-08,500,20,-1.5367,0.22691,9.9049e-10
3689,2e-08,500,20,-1.6071,0.61258,2.0675e-09
3697,2e-08,500,20,-1.5977,0.51621,-7.5868e-10
3704,2e-08,500,20,-1.599,0.43839,-2.6224e-10
3706,2e-08,500,20,-1.521,0.18919,6.4282e-10
3686,2e-08,500,20,-1.6486,0.72015,-2.6698e-09
3678,2e-08,500,20,-1.6726,0.82452,4.662e-09
3694,2e-08,500,20,-1.6581,0.67879,5.742e-10
3712,2e-08,500,20,-1.5499,0.15908,7.7738e-10
3719,2e-08,500,20,-1.6085,0.23488,-4.4558e-10
3702,2e-08,500,20,-1.6575,0.61302,-2.3186e-09
3705,2e-08,500,20,-1.6522,0.57114,1.988e-09
3701,2e-08,500,20,-1.6637,0.62296,2.4116e-10
3714,2e-08,500,20,-1.6395,0.43363,1.4657e-09
3716,2e-08,500,20,-1.571,0.11157,2.463e-10
3696,2e-08,500,20,-1.6867,0.7249,4.584e-10
3717,2e-08,500,20,-1.5774,0.023755,4.6721e-12
3711,2e-08,500,20,-1.688,0.59647,-2.4833e-10
3695,2e-08,500,20,-1.7146,0.79617,9.2248e-10
3713,2e-08,500,20,-1.6926,0.56884,2.4584e-10
3728,2e-08,500,20,-1.6629,0.24566,-8.5201e-10
3723,2e-08,500,20,-1.6857,0.40667,-1.135e-09
3709,2e-08,500,20,-1.7257,0.70094,2.8355e-09
3707,2e-08,500,20,-1.7357,0.74107,-5.1887e-10
3691,2e-08,500,20,-1.7405,0.8639,-4.1611e-09
3710,2e-08,500,20,-1.7399,0.72132,-3.4352e-09
3682,2e-08,500,20,-1.773,0.89301,-3.2951e-10
3727,2e-08,500,20,-1.7221,0.48912,-1.7976e-09
3730,2e-08,500,20,-1.6662,0.16032,-3.2193e-10
3729,2e-08,500,20,-1.7355,0.48107,-6.187e-10
3731,2e-08,500,20,-1.6722,0.17989,3.5842e-10
3724,2e-08,500,20,-1.7476,0.6057,-5.4025e-09
3699,2e-08,500,20,-1.7765,0.88367,-5.0674e-09
3715,2e-08,500,20,-1.7662,0.73683,-4.201e-10
3737,2e-08,500,20,-1.7352,0.33609,5.7523e-10
3726,2e-08,500,20,-1.7605,0.61488,5.8581e-10
3720,2e-08,500,20,-1.7671,0.68363,-5.1022e-09
3735,2e-08,500,20,-1.754,0.46429,-3.3305e-10
3722,2e-08,500,20,-1.7729,0.68236,-4.787e-10
3721,2e-08,500,20,-1.7752,0.69829,-3.8588e-09
3718,2e-08,500,20,-1.7841,0.76437,-8.1051e-09
3734,2e-08,500,20,-1.7723,0.53616,-1.8194e-09
3732,2e-08,500,20,-1.7871,0.61066,1.9871e-09
3738,2e-08,500,20,-1.8061,0.57878,-2.7336e-10
3752,2e-08,500,20,-1.7973,0.30725,-1.1651e-09
3749,2e-08,500,20,-1.8035,0.41044,4.5447e-10
3740,2e-08,500,20,-1.8246,0.6278,-4.1819e-09
3750,2e-08,500,20,-1.8232,0.45592,-3.3904e-09
3745,2e-08,500,20,-1.8321,0.5694,5.9182e-10
3741,2e-08,500,20,-1.8493,0.68194,9.8929e-10
3756,2e-08,500,20,-1.7947,0.15789,-4.6598e-10
3725,2e-08,500,20,-1.8596,0.88661,-1.6626e-09
3751,2e-08,500,20,-1.8509,0.5482,1.2338e-09
3755,2e-08,500,20,-1.8605,0.55247,2.3936e-11
3747,2e-08,500,20,-1.8642,0.64977,2.0707e-09
3757,2e-08,500,20,-1.8614,0.51219,-1.828e-09
3733,2e-08,500,20,-1.8717,0.83693,-3.9735e-09
3762,2e-08,500,20,-1.8619,0.40804,-2.0238e-09
3739,2e-08,500,20,-1.8743,0.78324,2.4989e-09
3746,2e-08,500,20,-1.8827,0.73431,2.0766e-09
3765,2e-08,500,20,-1.8759,0.41103,6.0448e-11
3753,2e-08,500,20,-1.8914,0.66826,1.6118e-09
3690,2e-08,500,20,-1.9042,0.93647,4.6574e-10
3763,2e-08,500,20,-1.9027,0.57074,-2.7616e-09
3742,2e-08,500,20,-1.9088,0.8621,1.8449e-09
3760,2e-08,500,20,-1.9107,0.64405,4.045e-10
3770,2e-08,500,20,-1.9132,0.47491,-2.4617e-10
3766,2e-08,500,20,-1.9145,0.56533,-9.2941e-10
3744,2e-08,500,20,-1.9195,0.8573,-3.8928e-09
3771,2e-08,500,20,-1.8805,0.20456,-6.7615e-10
3754,2e-08,500,20,-1.9309,0.82522,-3.3426e-09
3736,2e-08,500,20,-1.9337,0.91641,6.2274e-11
1895,2e-08,500,20,-1.1335,1.1965,-2.5194e-09
3775,2e-08,500,20,-1.8974,0.20329,-2.9603e-10
3767,2e-08,500,20,-1.9393,0.67316,-9.6055e-10
3768,2e-08,500,20,-1.9402,0.63945,4.5819e-09
2437,2e-08,500,20,-1.1238,1.0732,8.5124e-09
3743,2e-08,500,20,-1.9387,0.92471,-2.3163e-09
3773,2e-08,500,20,-1.9473,0.59205,-2.3266e-09
3777,2e-08,500,20,-1.9093,0.20941,7.4306e-10
3761,2e-08,500,20,-1.9493,0.80042,-2.5788e-09
3748,2e-08,500,20,-1.9483,0.91779,-2.2768e-09
3779,2e-08,500,20,-1.972,0.59798,5.1579e-09
3778,2e-08,500,20,-1.9738,0.60377,-1.5966e-09
3758,2e-08,500,20,-1.9694,0.88765,1.68e-09
2723,2e-08,500,20,-0.79984,1.1951,-5.0196e-09
2576,2e-08,500,20,-1.0245,1.1917,-5.8733e-09
2829,2e-08,500,20,-0.69894,1.0177,-4.7092e-10
3603,2e-08,500,20,-0.4013,0.1656,4.7905e-10
3588,2e-08,500,20,-0.53653,0.27463,-1.2013e-09
3601,2e-08,500,20,-0.65038,0.26104,2.0306e-09
3584,2e-08,500,20,-0.67224,0.33438,9.1089e-10
3589,2e-08,500,20,-0.6697,0.31614,-7.938e-10
3550,2e-08,500,20,-0.7133,0.44433,9.3322e-11
3616,2e-08,500,20,-0.65307,0.1825,-1.7623e-10
3621,2e-08,500,20,-0.71141,0.18044,-1.3006e-09
3204,2e-08,500,20,-0.56894,0.78882,-3.4041e-09
3549,2e-08,500,20,-0.74781,0.46529,1.5488e-10
3628,2e-08,500,20,-0.75095,0.12748,-1.1014e-10
3629,2e-08,500,20,-0.81767,0.16079,1.947e-10
3090,2e-08,500,20,-0.47361,0.8201,-1.865e-09
3565,2e-08,500,20,-0.85076,0.47629,-9.9772e-10
3243,2e-08,500,20,-0.45442,0.75978,-4.524e-09
3622,2e-08,500,20,-0.85014,0.2396,-8.049e-10
3573,2e-08,500,20,-0.87965,0.46854,4.7436e-09
3592,2e-08,500,20,-0.89514,0.4141,3.4424e-09
3582,2e-08,500,20,-0.90772,0.45918,-8.9827e-10
3618,2e-08,500,20,-0.89787,0.29999,2.4154e-09
3610,2e-08,500,20,-0.9178,0.35358,-2.3238e-09
3577,2e-08,500,20,-0.93081,0.48767,1.6965e-09
3625,2e-08,500,20,-0.92779,0.28353,-1.9601e-09
3633,2e-08,500,20,-0.92823,0.21366,-1.4121e-09
3571,2e-08,500,20,-0.94904,0.51446,-1.5806e-09
2735,2e-08,500,20,-0.4454,0.68984,-1.4876e-09
3627,2e-08,500,20,-0.94021,0.27855,-1.8268e-09
3586,2e-08,500,20,-0.97043,0.48422,-9.3741e-12
3619,2e-08,500,20,-0.9739,0.3472,3.5613e-09
3594,2e-08,500,20,-0.98648,0.46119,1.6771e-09
3641,2e-08,500,20,-1.0166,0.21712,-3.5678e-10
3508,2e-08,500,20,-1.0141,0.53177,1.3921e-09
3649,2e-08,500,20,-1.0371,0.14218,1.5805e-10
3597,2e-08,500,20,-1.0176,0.47343,6.2673e-10
3580,2e-08,500,20,-1.0241,0.53651,-1.681e-09
3053,2e-08,500,20,-0.17991,1.0476,-4.1219e-09
949,2e-08,500,20,-0.34668,0.85071,6.6999e-10
3330,2e-08,500,20,-0.31094,0.74158,1.0096e-09
3600,2e-08,500,20,-0.07859,0.11241,1.0742e-09
3578,2e-08,500,20,-0.14496,0.21679,-5.9303e-10
3517,2e-08,500,20,-0.14574,0.34426,3.0194e-12
3529,2e-08,500,20,-0.16592,0.33958,1.7683e-10
3607,2e-08,500,20,-0.17883,0.06127,-7.0522e-12
3598,2e-08,500,20,-0.18554,0.14152,3.8219e-11
3576,2e-08,500,20,-0.21056,0.23841,1.6146e-10
3566,2e-08,500,20,-0.3586,0.29369,1.1355e-09
3536,2e-08,500,20,-0.36691,0.35983,-2.0692e-09
3583,2e-08,500,20,0.023131,0.18464,3.0476e-10
3544,2e-08,500,20,-0.049695,0.30079,-1.2212e-09
3045,2e-08,500,20,0.093473,0.79772,3.4098e-09
2101,2e-08,500,20,0.083113,0.5777,3.7359e-09
3182,2e-08,500,20,0.11562,0.59446,-4.3635e-09
3560,2e-08,500,20,0.17462,0.25501,2.3513e-10
3593,2e-08,500,20,0.11481,0.13138,-3.7406e-10
3551,2e-08,500,20,0.070977,0.27909,1.1734e-10
3387,2e-08,500,20,0.21808,0.73293,2.7942e-09
592,2e-08,500,20,0.3796,0.8939,1.892e-09
