"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
3957,0,2e-08,591.35,-1.0492,0.36562,1.7438e-09
3958,0,2e-08,591.01,-1.0622,0.36224,2.7511e-11
3959,0,2e-08,591.78,-1.0634,0.3944,3.428e-09
3960,0,2e-08,591.03,-1.0777,0.3866,7.1082e-10
3961,0,2e-08,590.28,-1.1019,0.21948,1.6889e-09
3962,0,2e-08,589.82,-1.1114,0.31525,-8.3854e-10
3963,0,2e-08,589.47,-1.1228,0.33034,1.6139e-09
3964,0,2e-08,589.66,-1.144,0.24857,-1.6247e-09
3965,0,2e-08,589.9,-1.165,0.082595,-5.0199e-10
3966,0,2e-08,589.31,-1.1742,0.25235,-1.1141e-09
3967,0,2e-08,589.36,-1.1941,0.18429,3.0402e-10
3968,0,2e-08,588.97,-1.2074,0.24427,7.5692e-10
3969,0,2e-08,589.39,-1.2274,0.052914,-8.1315e-20
3970,0,2e-08,589.03,-1.2389,0.18979,5.4653e-10
3971,0,2e-08,589.01,-1.2558,0.17535,1.175e-11
3972,0,2e-08,589.11,-1.2724,0.087713,6.8943e-13
3973,0,2e-08,587.77,-1.2815,0.35366,1.1072e-10
3974,0,2e-08,588.21,-1.2998,0.30191,-2.7552e-09
3975,0,2e-08,587.85,-1.3011,0.35074,1.7794e-09
3976,0,2e-08,588.31,-1.3159,0.2859,2.0276e-09
3977,0,2e-08,588.12,-1.3326,0.32768,-8.9453e-11
3978,0,2e-08,588.78,-1.3526,0.072903,-2.4848e-10
3979,0,2e-08,588.37,-1.3675,0.2703,-1.7394e-10
3980,0,2e-08,588.62,-1.3844,0.15066,-4.3235e-10
3981,0,2e-08,588.37,-1.399,0.27119,-1.51e-09
3982,0,2e-08,588.59,-1.415,0.13214,1.143e-10
3983,0,2e-08,588.28,-1.4307,0.35695,7.6929e-10
3984,0,2e-08,588.61,-1.4471,0.045879,-2.783e-10
3985,0,2e-08,588.41,-1.4648,0.26018,4.4726e-10
3986,0,2e-08,588.42,-1.4811,0.24708,-1.3915e-09
3987,0,2e-08,588.42,-1.495,0.24659,3.7769e-10
3988,0,2e-08,588.42,-1.5127,0.25582,-1.1182e-09
3989,0,2e-08,588.4,-1.5292,0.30455,-5.1187e-10
3990,0,2e-08,588.43,-1.5455,0.25537,-1.2921e-09
3991,0,2e-08,588.41,-1.5618,0.31642,-1.5008e-09
3992,0,2e-08,588.43,-1.5774,0.28862,1.0436e-09
3993,0,2e-08,588.47,-1.5913,0.14917,-5.1684e-10
3994,0,2e-08,588.44,-1.6094,0.29714,1.307e-09
