"origId","iceLabel","d","T","Points:0","Points:1","Points:2"
3951,0,2e-08,591.1,-1.0558,0.29793,-9.4007e-11
3952,0,2e-08,590.67,-1.0768,0.1811,3.7505e-10
3953,0,2e-08,590.63,-1.0839,0.29513,-9.2511e-10
3954,0,2e-08,590.67,-1.092,0.38633,2.6399e-09
3955,0,2e-08,589.73,-1.1095,0.34426,-1.5199e-09
3956,0,2e-08,588.06,-1.1924,0.36118,-1.2313e-09
3957,0,2e-08,589.97,-1.1496,0.14833,-6.6156e-10
3958,0,2e-08,588.77,-1.1532,0.35919,1.6059e-09
3959,0,2e-08,589.29,-1.1589,0.29352,-1.6508e-09
3960,0,2e-08,589.6,-1.2564,0.38384,2.3042e-09
3961,0,2e-08,588.06,-1.1908,0.369,-1.3174e-10
3962,0,2e-08,589.48,-1.2114,0.096176,6.56e-10
3963,0,2e-08,588.8,-1.2222,0.26085,2.4133e-09
3964,0,2e-08,589.04,-1.2421,0.19602,7.7964e-10
3965,0,2e-08,588.4,-1.2537,0.29333,-9.6624e-10
3966,0,2e-08,588.66,-1.2694,0.24593,-8.8451e-10
3967,0,2e-08,588.81,-1.2896,0.20372,-2.4867e-10
3968,0,2e-08,589.03,-1.3073,0.06206,1.4911e-10
3969,0,2e-08,588.68,-1.3205,0.19922,-8.4729e-10
3970,0,2e-08,588.45,-1.3337,0.26068,6.9574e-10
3971,0,2e-08,588.19,-1.3506,0.33021,2.8824e-09
3972,0,2e-08,588.63,-1.3682,0.17846,2.9818e-10
3973,0,2e-08,588.4,-1.3818,0.37052,-6.4605e-10
3974,0,2e-08,588.43,-1.4,0.25754,-2.2363e-10
3975,0,2e-08,588.45,-1.4162,0.37301,-1.7145e-09
3976,0,2e-08,588.76,-1.4185,0.37807,2.9818e-10
3977,0,2e-08,588.41,-1.4318,0.27191,1.1927e-09
3978,0,2e-08,588.59,-1.4484,0.12696,1.0842e-19
3979,0,2e-08,588.73,-1.4753,0.38149,9.9889e-10
3980,0,2e-08,588.49,-1.4818,0.21297,-8.8459e-10
3981,0,2e-08,588.42,-1.4962,0.28995,-2.5345e-10
3982,0,2e-08,588.42,-1.5104,0.30317,-7.9513e-11
3983,0,2e-08,588.43,-1.5276,0.29661,2.5842e-10
3984,0,2e-08,588.47,-1.5433,0.24078,9.9392e-11
3985,0,2e-08,588.45,-1.5618,0.34151,7.5538e-10
3986,0,2e-08,588.47,-1.576,0.36648,-2.6836e-09
3987,0,2e-08,588.47,-1.5932,0.28783,1.4958e-09
3988,0,2e-08,588.49,-1.6072,0.20445,-1.0842e-19
3989,0,2e-08,588.48,-1.6253,0.30163,-2.6339e-09
3990,0,2e-08,588.48,-1.6415,0.32804,1.2424e-09
3991,0,2e-08,588.49,-1.6569,0.21581,-6.5052e-19
3992,0,2e-08,588.49,-1.6744,0.31392,-1.2756e-11
1704,0,2e-08,597.98,-0.87235,0.46415,-1.3016e-09
3527,0,2e-08,598.1,-0.91707,0.45838,-3.1818e-10
3839,0,2e-08,597.61,-0.56108,0.463,-2.4037e-09
3849,0,2e-08,594.04,-0.36847,0.40184,4.6e-10
3883,0,2e-08,592.9,-0.3547,0.37911,-2.8315e-09
3885,0,2e-08,591.08,-0.3221,0.35017,-1.1994e-09
3889,0,2e-08,590.51,-0.33406,0.30526,-2.1938e-09
3891,0,2e-08,589.19,-0.32473,0.19061,-1.6523e-10
3893,0,2e-08,591.84,-0.38698,0.3148,-1.1352e-09
3892,0,2e-08,588.8,-0.32411,0.11314,4.8135e-10
3894,0,2e-08,590.34,-0.37078,0.20683,-2.5139e-10
3895,0,2e-08,593.53,-0.44118,0.38028,1.7346e-09
3896,0,2e-08,592.48,-0.42591,0.32538,2.9858e-09
3897,0,2e-08,593.79,-0.45693,0.37814,7.8636e-10
3898,0,2e-08,595.32,-0.49268,0.40564,-1.8654e-09
3899,0,2e-08,591.31,-0.43066,0.17473,6.1363e-10
3900,0,2e-08,595.96,-0.52516,0.42179,1.267e-09
3901,0,2e-08,593.65,-0.49071,0.35244,6.9395e-10
3902,0,2e-08,595.09,-0.53525,0.40528,2.4738e-10
3903,0,2e-08,592.24,-0.484,0.19318,1.02e-10
3905,0,2e-08,594.17,-0.53976,0.37833,-4.8956e-10
3906,0,2e-08,593.62,-0.53801,0.32143,1.0602e-09
3907,0,2e-08,593.16,-0.53974,0.25903,1.6492e-09
3909,0,2e-08,594.16,-0.57805,0.36784,-2.4586e-10
3908,0,2e-08,592.22,-0.53408,0.039057,1.3988e-10
3910,0,2e-08,596.91,-0.65289,0.43988,-9.3165e-10
3911,0,2e-08,593.07,-0.58235,0.21936,8.8305e-10
3912,0,2e-08,594.69,-0.6185,0.39947,1.0882e-09
3913,0,2e-08,593.08,-0.60336,0.18721,-3.3845e-11
3914,0,2e-08,593.91,-0.62766,0.33074,1.1593e-09
3915,0,2e-08,592.93,-0.62257,0.13877,-4.5655e-10
3917,0,2e-08,593.97,-0.65943,0.34024,1.6659e-10
3916,0,2e-08,597.47,-0.79096,0.45074,2.7055e-09
3918,0,2e-08,594.01,-0.67341,0.35254,-1.2407e-09
3919,0,2e-08,595.47,-0.70081,0.42853,-1.818e-09
3921,0,2e-08,594.18,-0.70963,0.3858,6.9269e-10
3920,0,2e-08,592.9,-0.68186,0.077315,7.6864e-11
3922,0,2e-08,593.5,-0.71121,0.26934,1.313e-10
