origId,iceLabel,d,T,Points:0,Points:1,Points:2,cluster,nodeCluster
3431,1,5.1873e-08,237.74,13.87,0.47912,7.8124e-12,6,12
3431,1,5.1873e-08,237.74,13.87,0.4718410906218525,0.08319831489147336,6,12
3431,1,5.1873e-08,237.74,13.87,0.4502255284682725,0.16386869107753566,6,12
3431,1,5.1873e-08,237.74,13.87,0.4149300914572941,0.2395600000067657,6,12
3431,1,5.1873e-08,237.74,13.87,0.36702721358214296,0.3079723995589993,6,12
3431,1,5.1873e-08,237.74,13.87,0.3079723995470301,0.3670272135921864,6,12
3431,1,5.1873e-08,237.74,13.87,0.2395599999932343,0.4149300914651064,6,12
3431,1,5.1873e-08,237.74,13.87,0.16386869106285318,0.4502255284736164,6,12
3431,1,5.1873e-08,237.74,13.87,0.08319831487608599,0.4718410906245657,6,12
3431,1,5.1873e-08,237.74,13.87,-7.812370662361279e-12,0.47912,6,12
3431,1,5.1873e-08,237.74,13.87,-0.08319831489147335,0.4718410906218525,6,12
3431,1,5.1873e-08,237.74,13.87,-0.16386869107753566,0.4502255284682725,6,12
3431,1,5.1873e-08,237.74,13.87,-0.2395600000067656,0.4149300914572941,6,12
3431,1,5.1873e-08,237.74,13.87,-0.3079723995589994,0.36702721358214296,6,12
3431,1,5.1873e-08,237.74,13.87,-0.3670272135921864,0.3079723995470301,6,12
3431,1,5.1873e-08,237.74,13.87,-0.4149300914651065,0.23955999999323424,6,12
3431,1,5.1873e-08,237.74,13.87,-0.4502255284736164,0.1638686910628532,6,12
3431,1,5.1873e-08,237.74,13.87,-0.4718410906245657,0.08319831487608592,1,7
3431,1,5.1873e-08,237.74,13.87,-0.47912,-7.812341324722559e-12,1,7
3431,1,5.1873e-08,237.74,13.87,-0.4718410906218525,-0.08319831489147342,1,7
3431,1,5.1873e-08,237.74,13.87,-0.4502255284682725,-0.16386869107753566,6,12
3431,1,5.1873e-08,237.74,13.87,-0.414930091457294,-0.2395600000067657,6,12
3431,1,5.1873e-08,237.74,13.87,-0.36702721358214296,-0.3079723995589993,6,12
3431,1,5.1873e-08,237.74,13.87,-0.3079723995470301,-0.3670272135921864,6,12
3431,1,5.1873e-08,237.74,13.87,-0.2395599999932345,-0.4149300914651064,6,12
3431,1,5.1873e-08,237.74,13.87,-0.16386869106285304,-0.4502255284736164,6,12
3431,1,5.1873e-08,237.74,13.87,-0.08319831487608595,-0.4718410906245657,6,12
3431,1,5.1873e-08,237.74,13.87,7.812311987083837e-12,-0.47912,6,12
3431,1,5.1873e-08,237.74,13.87,0.0831983148914732,-0.4718410906218526,6,12
3431,1,5.1873e-08,237.74,13.87,0.1638686910775358,-0.4502255284682724,6,12
3431,1,5.1873e-08,237.74,13.87,0.2395600000067657,-0.414930091457294,6,12
3431,1,5.1873e-08,237.74,13.87,0.3079723995589993,-0.3670272135821431,6,12
3431,1,5.1873e-08,237.74,13.87,0.3670272135921863,-0.3079723995470302,6,12
3431,1,5.1873e-08,237.74,13.87,0.4149300914651063,-0.2395599999932345,6,12
3431,1,5.1873e-08,237.74,13.87,0.4502255284736164,-0.16386869106285307,6,12
