"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
2276,3184,0,1.0664,0.045021,3.9164e-07
2278,3157,0,1.0425,0.043424,-4.1962e-07
2301,3177,0,1.0063,0.048532,-2.6268e-07
2279,3186,0,1.0342,0.042774,2.3455e-07
2228,3019,0,0.89238,0.066499,4.4204e-08
2350,3156,0,0.96171,0.056776,2.4818e-07
1636,3107,0,0.74507,0.098954,7.2772e-08
2283,3100,0,0.87552,0.053603,-2.8817e-07
2245,3180,0,0.86083,0.072801,5.041e-07
2370,3187,0,0.90151,0.059283,-2.714e-07
2267,3185,0,0.87172,0.0664,1.912e-07
2658,3089,0,1.0131,0.036781,6.401e-07
2700,3193,0,0.97572,0.042552,4.2066e-08
2212,3189,0,0.8575,0.068188,-2.5923e-07
2595,3190,0,1.0685,0.029638,2.5101e-07
1837,3178,0,0.78779,0.086228,-7.4328e-08
1303,3040,0,0.70771,0.09447,2.3027e-07
2560,3196,0,1.0323,0.02438,-3.9671e-08
2735,3198,0,0.93455,0.049982,5.1711e-08
2369,3199,0,0.89986,0.057178,-5.9919e-07
1044,3181,0,0.67423,0.1204,1.6234e-07
1769,3204,0,0.76997,0.090743,7.3078e-08
2113,3207,0,0.83753,0.07314,-1.1534e-07
1043,3195,0,0.67164,0.12012,5.6376e-09
2302,3206,0,0.88454,0.042817,2.3452e-08
1319,3210,0,0.70666,0.10694,-1.8979e-07
2261,3208,0,0.86995,0.054844,1.4217e-07
833,3203,0,0.64916,0.12631,-1.5557e-08
2237,3205,0,0.86385,0.054736,-5.1458e-07
694,3194,0,0.6344,0.13203,7.1983e-08
1628,3216,0,0.74693,0.092411,-5.4292e-08
1967,3211,0,0.81086,0.06882,3.9499e-07
761,3201,0,0.63874,0.12667,3.5323e-07
625,3091,0,0.62785,0.088708,1.2242e-07
1719,3200,0,0.7681,0.075246,5.0108e-07
1232,3202,0,0.69961,0.09578,-3.1933e-07
867,3213,0,0.65357,0.12463,2.2934e-07
1724,3212,0,0.7687,0.080886,5.4489e-07
764,3192,0,0.64039,0.13002,3.0741e-08
1519,3218,0,0.73262,0.092621,-9.9566e-08
1313,3227,0,0.70705,0.10223,4.2312e-08
1485,3223,0,0.7282,0.094827,1.7371e-08
1756,3217,0,0.76966,0.077318,-1.466e-07
1616,3214,0,0.74937,0.082306,-8.0613e-08
