"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
2280,4897,0,1.0287,0.044377,3.8535e-07
2290,4891,0,1.0166,0.0465,6.6304e-07
2319,4903,0,0.96741,0.051832,2.1368e-08
2245,4844,0,0.86469,0.070674,3.0386e-07
1771,4818,0,0.77158,0.092765,-1.4919e-07
2762,4894,0,0.91597,0.058999,9.2679e-07
2671,4898,0,1.0609,0.039094,2.2404e-07
1668,4853,0,0.75042,0.096438,-5.9157e-08
1668,4845,0,0.75541,0.095574,-1.5009e-07
2675,4901,0,1.026,0.039707,-4.0842e-08
2578,4900,0,1.0503,0.026579,-1.2045e-07
2576,4899,0,1.0702,0.026126,7.1907e-08
2579,4890,0,1.0381,0.025694,-3.2585e-07
2182,4907,0,0.85142,0.071437,-4.9499e-07
2741,4908,0,0.94284,0.050404,-5.1871e-08
2213,4905,0,0.85358,0.070518,-5.0326e-08
1838,4909,0,0.78316,0.0884,-1.7922e-07
2600,4910,0,1.0138,0.028809,-3.5618e-08
1769,4904,0,0.7722,0.090464,-4.4884e-08
2044,4906,0,0.82662,0.075236,6.2291e-07
2546,4911,0,0.98865,0.021163,7.6458e-08
1700,4914,0,0.76141,0.092434,2.0947e-07
2077,4915,0,0.83358,0.071938,1.5783e-07
2111,4913,0,0.83938,0.067755,-8.9374e-08
2007,4920,0,0.81974,0.074061,1.3739e-07
2285,4917,0,0.8756,0.05643,3.8221e-07
2706,4912,0,0.9289,0.040267,-1.4094e-07
2208,4923,0,0.85533,0.061643,7.1112e-07
1735,4922,0,0.76389,0.09202,-1.6056e-07
2343,4927,0,0.89519,0.041735,-3.1866e-08
973,4916,0,0.66519,0.12218,-2.4774e-07
934,4918,0,0.66146,0.11969,1.1546e-08
1657,4887,0,0.75476,0.086008,-1.7876e-07
2000,4919,0,0.81843,0.063422,2.2542e-07
1596,4929,0,0.74056,0.095428,-1.9959e-07
1420,4926,0,0.72043,0.10025,-1.5022e-07
1934,4932,0,0.80613,0.072109,9.7305e-07
1658,4930,0,0.75326,0.087464,6.492e-07
309,4865,0,0.5885,0.14605,1.2659e-07
1561,4933,0,0.73326,0.097298,-3.7639e-08
1383,4931,0,0.71306,0.10093,5.9425e-08
1898,4921,0,0.79667,0.072766,-1.4381e-07
1400,4881,0,0.71953,0.086611,9.0242e-08
1825,4924,0,0.7837,0.073067,-3.5684e-07
1757,4925,0,0.77225,0.077457,-4.3866e-08
730,4787,0,0.64138,0.089043,2.3687e-07
1445,4939,0,0.72155,0.093128,7.0255e-08
1211,4936,0,0.69268,0.10792,5.3904e-07
829,4937,0,0.64874,0.12264,-8.1151e-07
1143,4941,0,0.6854,0.11155,-5.1094e-07
1021,4946,0,0.67417,0.099857,2.8397e-08
1064,4948,0,0.67827,0.10603,3.0565e-07
957,4944,0,0.66639,0.10659,-8.0972e-09
820,4950,0,0.65055,0.11131,-2.0633e-07
517,4938,0,0.61375,0.13532,2.4886e-07
547,4934,0,0.61443,0.12807,5.5506e-07
912,4943,0,0.66033,0.098722,-2.6538e-07
721,4949,0,0.63748,0.12092,-2.1002e-07
949,4947,0,0.66409,0.099856,2.2738e-07
410,4940,0,0.60143,0.13603,-4.6093e-07
717,4954,0,0.63765,0.11669,-6.9676e-07
710,4953,0,0.63686,0.10793,9.4551e-08
612,4958,0,0.62314,0.11858,-4.3625e-08
771,4952,0,0.64749,0.09654,-3.2835e-07
573,4959,0,0.62226,0.11425,5.4129e-07
674,4955,0,0.63461,0.10667,-8.8733e-08
203,4896,0,0.57663,0.14671,-4.378e-07
702,4963,0,0.63556,0.098501,-6.6635e-07
671,4962,0,0.63265,0.10318,6.8427e-08
439,4960,0,0.60239,0.12633,-1.785e-07
592,4942,0,0.62529,0.091543,5.8986e-07
522,4935,0,0.61494,0.09151,-1.3086e-07
436,4966,0,0.60419,0.12204,-1.1014e-08
406,4964,0,0.60025,0.12945,-8.5424e-08
301,4957,0,0.58634,0.13304,-6.8099e-07
267,4956,0,0.58353,0.13503,-1.4358e-07
429,4968,0,0.60221,0.11016,-3.9933e-07
360,4969,0,0.5939,0.11309,2.4007e-07
129,4961,0,0.56756,0.14116,-1.118e-06
456,4967,0,0.60678,0.098655,-1.0217e-06
260,4976,0,0.58381,0.12327,-6.0148e-07
227,4973,0,0.57948,0.12844,3.9706e-07
71,4945,0,0.55659,0.14887,-9.9754e-07
387,4970,0,0.59902,0.10049,-5.0375e-08
256,4972,0,0.58343,0.11611,5.365e-07
286,4974,0,0.58833,0.1081,-1.8449e-07
159,4977,0,0.57101,0.13298,1.9521e-07
218,4980,0,0.58056,0.11179,9.1907e-07
158,4979,0,0.5692,0.13008,4.7405e-07
251,4975,0,0.58099,0.10751,9.0496e-09
44,4928,0,0.55287,0.14319,3.1886e-07
212,4971,0,0.57794,0.10122,-5.401e-07
2692,4902,0,1.0435,0.040868,6.1116e-07
79,4984,0,0.56153,0.11454,-5.535e-07
19,4978,0,0.54953,0.13942,1.2718e-07
55,4982,0,0.55925,0.11875,1.1726e-07
142,4981,0,0.5696,0.10249,-1.8453e-07
2695,4892,0,1.0145,0.042001,-2.3322e-07
3,4951,0,0.54318,0.14113,-1.0561e-06
2691,4893,0,1.0558,0.042535,-2.5536e-07
2657,4888,0,0.53349,0.15334,-7.57e-09
2654,4965,0,0.53712,0.14668,-1.3136e-07
2634,4983,0,0.5333,0.10685,2.1268e-07
2593,4985,0,0.52929,0.095785,1.6182e-07
2717,4986,0,0.54187,0.13232,-3.3984e-07
2702,4987,0,0.54208,0.1025,-1.0439e-06
2407,4988,0,0.50183,0.14723,1.2341e-07
2664,4989,0,0.54029,0.097147,5.6711e-08
2736,4990,0,0.54916,0.12094,-6.3851e-07
2647,4991,0,0.53632,0.13277,3.6423e-07
1786,4992,0,0.42056,0.09028,2.9006e-08
2640,4993,0,0.5371,0.1181,-1.2316e-07
2545,4994,0,0.51998,0.14024,-1.7146e-07
2636,4995,0,0.5356,0.11199,-4.7995e-07
2645,4996,0,0.53609,0.12813,2.2137e-07
2509,4997,0,0.51804,0.13858,-2.9042e-07
2606,4998,0,0.531,0.12033,-1.1918e-06
2196,4999,0,0.47292,0.1459,1.1688e-08
2600,5000,0,0.5323,0.10934,3.4093e-07
2508,5001,0,0.51695,0.13653,3.2919e-08
2538,5002,0,0.52033,0.12571,-8.2205e-07
2535,5003,0,0.51923,0.12009,4.3756e-07
2420,5004,0,0.50518,0.1003,-2.2966e-07
2468,5005,0,0.50994,0.12731,8.296e-08
1680,5006,0,0.41002,0.089959,1.5214e-07
2428,5007,0,0.50591,0.11668,1.3539e-07
2315,5008,0,0.49366,0.10038,3.3865e-07
2422,5009,0,0.50582,0.10407,1.0578e-07
2360,5010,0,0.49913,0.12189,-7.5822e-07
2329,5011,0,0.49416,0.13016,-3.0516e-08
2329,5012,0,0.49269,0.12988,-8.4562e-07
1996,5013,0,0.44912,0.091296,2.3534e-07
2282,5014,0,0.48978,0.10392,1.765e-07
2019,5015,0,0.44939,0.1405,2.6849e-08
2089,5016,0,0.45961,0.14057,2.1409e-08
1813,5017,0,0.42326,0.14038,1.0718e-06
2188,5018,0,0.4717,0.12863,-7.72e-07
2214,5019,0,0.47718,0.10815,1.0789e-07
2188,5020,0,0.47393,0.1288,9.914e-07
2032,5021,0,0.45475,0.094362,8.2975e-08
2148,5022,0,0.46807,0.1169,-3.6005e-07
2175,5023,0,0.47206,0.10055,5.0219e-07
2088,5024,0,0.45953,0.13919,-1.1094e-07
2042,5025,0,0.45304,0.11477,-6.8549e-07
2039,5026,0,0.45567,0.10893,-6.4361e-07
1983,5027,0,0.44554,0.13692,-2.022e-08
2033,5028,0,0.45304,0.095904,-6.175e-07
2009,5029,0,0.44957,0.11868,-1.6551e-07
1927,5030,0,0.44214,0.094525,2.3602e-07
1970,5031,0,0.44415,0.109,-2.5403e-07
1944,5032,0,0.44048,0.12717,1.5132e-08
1909,5033,0,0.43754,0.1278,3.4585e-08
1897,5034,0,0.43615,0.10387,-1.6127e-08
1868,5035,0,0.43308,0.11544,3.6292e-07
1844,5036,0,0.42568,0.13403,-3.3643e-07
1839,5037,0,0.42602,0.12515,1.614e-07
1835,5038,0,0.42453,0.11728,-6.8822e-08
1791,5039,0,0.42117,0.10108,-4.7243e-07
1774,5040,0,0.41842,0.13216,3.9903e-07
1768,5041,0,0.41543,0.12042,-1.3627e-06
1724,5042,0,0.41301,0.10443,-1.1443e-07
1695,5043,0,0.4094,0.11403,-3.5071e-08
1613,5044,0,0.39818,0.093319,2.1989e-07
1330,5045,0,0.3629,0.089696,-6.88e-09
1623,5046,0,0.4006,0.11001,-8.1279e-08
1583,5047,0,0.39623,0.1014,1.3402e-07
1569,5048,0,0.38845,0.13291,-2.5104e-07
1551,5049,0,0.39001,0.10572,2.0223e-07
1558,5050,0,0.38772,0.11564,-6.2733e-08
1431,5051,0,0.3704,0.13147,-1.017e-07
1438,5052,0,0.37717,0.093307,-1.1892e-07
1464,5053,0,0.37375,0.13016,-6.5272e-07
1440,5054,0,0.3745,0.0963,-1.3512e-07
1422,5055,0,0.37026,0.11906,5.2176e-08
1390,5056,0,0.36742,0.12351,4.5318e-07
1388,5057,0,0.36712,0.11998,-1.3733e-07
1336,5058,0,0.36267,0.096651,-5.5126e-07
1346,5059,0,0.35981,0.10983,2.5213e-10
1311,5060,0,0.35586,0.1104,2.5939e-10
1264,5061,0,0.35082,0.094675,1.9489e-08
1253,5062,0,0.3463,0.12416,-6.386e-08
1215,5063,0,0.34484,0.12075,1.4796e-12
1211,5064,0,0.34093,0.1144,2.8818e-10
1160,5065,0,0.33585,0.094701,1.1146e-07
1087,5066,0,0.32717,0.091326,6.4536e-08
1092,5067,0,0.32871,0.097768,-3.1699e-10
1074,5068,0,0.32515,0.11812,-2.1727e-10
1063,5069,0,0.32191,0.10451,-1.1643e-10
1022,5070,0,0.31796,0.097039,-2.6727e-10
875,5071,0,0.29862,0.089062,6.0649e-08
970,5072,0,0.30982,0.11825,1.6239e-11
804,5073,0,0.28667,0.12878,-1.7798e-07
936,5074,0,0.30243,0.11894,-6.334e-10
903,5075,0,0.29851,0.12211,-2.1319e-07
864,5076,0,0.29439,0.11746,-1.0251e-09
826,5077,0,0.29008,0.113,9.8462e-11
560,5078,0,0.25621,0.08913,1.2974e-07
741,5079,0,0.28117,0.096158,7.0287e-08
756,5080,0,0.27886,0.11318,-2.1284e-10
732,5081,0,0.27442,0.1258,-3.7894e-08
688,5082,0,0.2705,0.11619,1.3553e-19
629,5083,0,0.25976,0.12825,3.6828e-07
596,5084,0,0.26129,0.090136,5.6391e-08
587,5085,0,0.25813,0.12011,-5.0702e-10
528,5086,0,0.25355,0.092371,-8.7577e-08
539,5087,0,0.2497,0.1052,-2.0818e-10
487,5088,0,0.24459,0.12618,-8.7883e-08
462,5089,0,0.24032,0.096948,5.7773e-10
434,5090,0,0.23536,0.10506,8.8793e-11
373,5091,0,0.23034,0.11577,4.3143e-10
318,5092,0,0.22525,0.092271,-8.5749e-08
300,5093,0,0.21926,0.11219,-7.7659e-10
272,5094,0,0.21299,0.12082,-1.0555e-09
191,5095,0,0.20634,0.10724,-1.2753e-10
163,5096,0,0.19843,0.11531,1.6263e-19
79,5097,0,0.18981,0.099184,-6.0414e-10
13,5098,0,0.17938,0.10398,-4.4488e-10
2618,4370,1,4.7323,0.093986,1.3258e-06
780,4485,1,4.7563,0.1073,9.7125e-07
611,4492,1,4.6591,0.11575,-5.1943e-07
836,4487,1,4.7374,0.10431,-1.9748e-06
2732,4405,1,4.4487,0.10022,-2.4358e-07
2673,4502,1,4.7869,0.09777,-1.313e-06
2406,4417,1,4.4386,0.085697,-4.7704e-08
435,4483,0,4.2689,0.12367,7.3704e-07
2302,4543,1,4.365,0.078928,-1.5977e-07
1897,4539,1,4.3899,0.059216,-3.6695e-07
2458,4398,1,4.5098,0.088449,6.7433e-06
2620,4541,1,4.621,0.094538,-3.582e-07
2251,4533,1,4.3213,0.078017,7.0331e-07
1744,4498,1,4.4704,0.051185,1.9945e-06
1743,4546,0,4.4823,0.052867,-3.9566e-07
886,4544,1,4.2754,0.10279,-2.8887e-07
1897,4518,1,4.3593,0.059834,-1.9228e-06
1747,4531,1,4.2147,0.051032,-1.0098e-07
2050,4535,1,4.2059,0.067207,1.576e-08
1647,4555,0,4.3742,0.046862,1.0007e-07
1945,4549,0,4.5939,0.061761,-8.8204e-07
1695,4552,0,4.3522,0.048007,5.7364e-07
2048,4562,1,4.3557,0.066141,-1.0313e-07
1085,4564,0,4.4575,0.013234,-3.7222e-06
1247,4560,0,4.4508,0.0247,-3.4617e-07
1010,4558,0,4.2061,0.0095554,-1.1479e-06
1125,4567,0,4.4727,0.016936,-5.3217e-08
2404,4545,1,4.5623,0.084819,2.42e-06
1850,4570,1,4.0446,0.056964,8.9338e-07
1165,4553,0,4.4352,0.017718,-2.8939e-08
1208,4569,0,4.3033,0.020997,-3.4224e-07
1169,4550,0,4.1485,0.017677,-1.408e-06
1086,4573,1,4.3788,0.013809,-4.5965e-07
893,4548,0,4.4343,2.9239e-06,-2.7328e-09
826,4578,1,4.0121,0.10546,-4.3753e-07
1700,4580,1,4.0377,0.049731,8.6289e-07
1648,4571,0,4.3142,0.046514,2.423e-06
1088,4457,0,4.2539,0.013696,-4.1852e-07
896,4557,0,4.2504,7.5211e-06,1.3254e-08
969,4577,0,4.4433,0.0060087,-2.7939e-06
894,4576,0,4.3518,0.0019803,-6.3256e-07
2001,4556,1,4.1741,0.064154,1.1254e-06
2409,4579,1,4.1903,0.085891,-2.6878e-06
1948,4583,1,4.3303,0.063004,9.516e-08
1505,4566,0,4.3415,0.037763,1.8452e-08
1007,4565,0,4.4385,0.0097365,-1.6252e-06
1168,4588,0,4.2231,0.017421,-6.9361e-07
896,4581,0,4.2079,0.0014084,-1.0388e-06
1750,4584,1,4.0362,0.052704,-2.8347e-07
897,4563,0,4.1509,0.00014187,3.5333e-07
1086,4572,0,4.35,0.012529,8.0262e-07
1652,4537,0,3.9819,0.047071,1.3666e-07
2357,4507,1,4.171,0.081891,-4.4886e-08
1464,4587,0,4.1122,0.036652,1.6276e-07
1901,4586,1,4.1064,0.058591,5.5524e-07
972,4592,0,4.2533,0.0056144,7.474e-07
1251,4589,0,4.1591,0.024529,-1.0818e-06
1249,4594,0,4.3251,0.023381,-3.6509e-06
1375,4590,0,4.2141,0.032218,-1.301e-07
1467,4480,0,3.9189,0.035132,-4.8079e-06
1130,4582,1,4.0715,0.01489,-1.6587e-06
