"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
283,5521,0,0.21789,0.093012,5.5e-08
234,5522,0,0.21105,0.1173,-4.6317e-10
175,5523,0,0.20438,0.089416,9.2512e-08
135,5524,0,0.19658,0.12438,1.511e-10
70,5525,0,0.1875,0.089582,5.0831e-09
2513,4909,1,4.4496,0.090184,-1.3492e-07
2512,4853,1,4.4942,0.089386,1.9468e-06
776,4845,1,4.4073,0.10806,-2.5138e-07
323,4941,1,4.6189,0.12702,-2.1218e-07
1948,4918,1,4.3649,0.06254,3.8515e-07
1946,4954,1,4.5071,0.060818,2.8544e-07
1947,4966,1,4.4053,0.062535,-7.2134e-07
1166,4956,0,4.3688,0.019315,5.0805e-07
893,4979,0,4.473,5.2989e-05,-1.1253e-07
2354,4977,1,4.4026,0.082247,3.452e-08
1748,4996,1,4.1788,0.05255,-3.5941e-07
775,4995,1,4.391,0.10654,2.1932e-07
2304,4993,1,4.2278,0.080004,1.1078e-06
1046,4998,0,4.4719,0.010446,-8.3865e-07
1086,5003,0,4.3285,0.01394,1.0807e-07
2462,4991,1,4.2086,0.086305,-3.5896e-06
1418,4896,0,4.291,0.032679,-1.3853e-06
1048,5007,0,4.3019,0.010547,-2.7803e-07
894,4951,0,4.3458,0.0011348,-1.1187e-07
1288,4989,0,4.4473,0.025605,-7.7944e-07
1247,4983,0,4.4331,0.024641,-3.5764e-08
1897,5002,1,4.3539,0.059068,-1.7676e-06
1128,5012,0,4.2504,0.01535,-4.3961e-07
893,5009,0,4.4308,0.0016227,-4.2307e-07
1289,5004,0,4.3762,0.026326,-2.0935e-07
2151,5005,1,4.1405,0.073116,3.7502e-07
1464,4865,0,4.1659,0.036778,2.9803e-07
2353,4961,1,4.4472,0.082938,-8.9121e-07
1652,4994,0,4.0071,0.045586,-1.668e-06
1009,4997,0,4.3223,0.0076721,2.7645e-07
2254,5010,1,4.1082,0.078297,3.5141e-07
1087,5011,0,4.259,0.013996,5.242e-07
933,5020,0,4.2765,0.0025597,3.182e-08
1166,4985,0,4.3407,0.019399,8.9022e-08
1649,5001,0,4.2172,0.047404,-1.6377e-06
1253,5018,0,4.0342,0.023962,-5.2988e-07
894,5008,0,4.3296,0.00054278,6.0123e-08
1009,5019,0,4.2677,0.0080215,2.2526e-07
1208,5014,0,4.2981,0.021447,1.7901e-07
1089,4928,0,4.1167,0.012894,-1.2995e-06
1697,5031,0,4.1975,0.049782,-2.3022e-06
935,4965,0,4.1235,0.004221,8.712e-08
2466,5038,1,3.9211,0.088237,-2.0882e-06
1554,5022,0,4.1866,0.042545,2.6479e-07
934,5029,0,4.2395,0.0034962,1.5121e-08
896,5023,0,4.2431,0.0021694,2.3936e-08
1169,5035,0,4.1485,0.018337,-2.8833e-07
2358,5026,1,4.0755,0.083431,2.5485e-07
2101,5028,1,4.113,0.069074,4.2672e-06
897,5025,0,4.1715,0.0014308,1.7989e-07
900,5037,0,3.9233,0.00011622,9.2495e-07
2361,5042,1,3.9016,0.083447,-2.4922e-06
899,5032,0,4.0256,0.00093277,7.7389e-07
1014,5024,0,3.9321,0.0093984,5.0868e-09
1559,5055,0,3.881,0.041102,1.0874e-06
1748,5034,1,4.1223,0.052523,-2.9494e-07
1701,5046,0,3.9444,0.049118,-7.8187e-08
2005,5043,1,3.8974,0.064236,-2.7543e-07
2155,5040,1,3.887,0.072988,-1.0734e-06
898,5041,0,4.0755,0.0012788,-5.2974e-07
1560,5050,0,3.8213,0.04051,-4.0992e-07
1379,5047,0,3.972,0.031602,2.1361e-06
1091,5033,0,3.9845,0.012314,-7.2469e-07
1256,4888,0,3.8323,0.024447,4.0461e-08
595,5060,1,3.5561,0.11538,-2.2452e-06
937,5021,0,4.0203,0.0047479,5.6041e-07
1216,5036,0,3.7739,0.020378,-4.6561e-08
1339,5057,0,3.7881,0.028215,1.5575e-06
1801,5030,1,3.9604,0.053139,-1.6126e-06
898,5039,0,4.0861,0.0001134,5.3466e-08
1132,5049,0,3.9598,0.014815,3.7813e-09
901,5016,0,3.8484,0.001086,1.1946e-07
900,5027,0,3.9609,0.0024216,8.7835e-07
1562,4945,0,3.6866,0.041195,5.1459e-08
1131,5044,0,4.024,0.015137,-6.8826e-07
1216,5064,0,3.7698,0.01985,6.4492e-07
1211,5054,0,4.0849,0.021765,2.7616e-07
1854,5052,1,3.8093,0.056793,-4.8549e-07
1380,5061,0,3.8805,0.032025,1.9157e-06
1806,4999,0,3.6399,0.054032,3.9655e-08
2061,5056,1,3.4965,0.065848,4.3588e-09
1056,5065,0,3.7719,0.010809,-9.325e-07
900,5059,0,3.9412,0.0012751,-2.9355e-07
1136,5063,0,3.6743,0.014739,9.431e-07
1172,5058,0,3.9084,0.018345,-2.9558e-07
1705,5069,0,3.6569,0.049056,-4.3848e-07
2061,5080,1,3.5026,0.067209,4.3186e-07
1134,5067,0,3.8184,0.014713,7.2629e-07
1016,5017,0,3.7801,0.0076894,2.4192e-07
1096,5068,0,3.6896,0.013896,2.0266e-07
1759,5082,0,3.4405,0.052149,1.7093e-07
1383,5076,0,3.6692,0.030223,-2.9001e-07
1711,5053,1,3.3364,0.050236,1.1442e-06
902,5070,0,3.8177,0.00077552,2.1992e-07
1136,5087,0,3.6718,0.015599,-2.7965e-06
1095,5072,0,3.7485,0.014045,1.1984e-06
1301,5086,0,3.583,0.02717,8.0279e-07
1301,5075,0,3.5807,0.027123,1.6614e-06
981,4988,0,3.6379,0.0052546,-2.2629e-07
2114,5091,1,3.3376,0.069367,-2.5562e-07
2218,5051,1,3.1687,0.075777,-1.2039e-06
1964,5074,1,3.3267,0.062226,-6.757e-07
1711,5093,0,3.3594,0.048288,1.8915e-06
1258,5066,0,3.6995,0.02273,-6.2671e-08
941,5077,0,3.7178,0.0046803,-2.3817e-07
942,5013,0,3.7092,0.002792,6.6836e-08
1300,5090,0,3.5964,0.025387,-1.4204e-07
1614,5048,0,3.3757,0.044536,1.2199e-06
1476,5081,0,3.3629,0.035127,-1.886e-07
1385,5062,0,3.5747,0.03041,-8.7514e-07
585,5015,0,3.013,0.11508,1.3051e-06
1302,5098,0,3.4932,0.027389,-1.7447e-06
1137,5089,0,3.6146,0.015122,1.8198e-06
1965,5094,1,3.2529,0.060688,2.2151e-06
1264,5099,0,3.3078,0.02352,-4.3252e-06
1520,5102,0,3.3848,0.039276,5.0743e-06
944,5095,0,3.5843,0.0037704,-5.2434e-07
1433,5106,0,3.345,0.03485,-1.2568e-06
1571,5085,0,3.1666,0.041857,-1.3262e-06
1219,5097,0,3.5442,0.021881,-1.1764e-06
1221,4992,0,3.4464,0.021351,1.3077e-06
1305,5006,0,3.3433,0.025632,5.8574e-06
1265,5122,0,3.2654,0.023294,-5.8738e-08
949,5108,0,3.2576,0.002729,-2.2042e-07
906,5079,0,3.561,7.8573e-06,-4.7674e-09
2270,5117,1,3.1123,0.077979,1.168e-06
1968,5096,1,3.137,0.062576,-4.1325e-06
983,5092,0,3.4957,0.0049506,-2.7379e-07
1104,5114,0,3.2396,0.012817,-8.4117e-08
1348,5104,0,3.3028,0.027944,9.8446e-07
1477,5101,0,3.3465,0.036839,7.3193e-08
1263,5112,0,3.4027,0.022596,3.8514e-07
1391,5125,0,3.2395,0.030835,-3.9062e-07
1762,5045,0,3.2517,0.05164,1.474e-06
1141,5111,0,3.3748,0.015028,1.317e-07
909,5119,0,3.3942,0.00028441,-3.5316e-08
1348,5124,0,3.2637,0.028818,2.6619e-07
1142,5109,0,3.3374,0.016749,-5.44e-07
1479,5120,0,3.2435,0.035539,-1.7234e-06
1919,5083,1,3.0085,0.058753,-2.8151e-06
1864,5113,0,3.2074,0.057565,-4.6735e-06
1146,5141,0,3.1099,0.016527,-1.9522e-06
1064,5126,0,3.2713,0.0098775,-2.0458e-07
1308,5136,0,3.1486,0.025139,2.6552e-07
1527,5134,0,3.043,0.037831,1.6976e-06
1574,5138,0,3.044,0.041617,1.9375e-07
1102,5115,0,3.3385,0.012254,-5.1661e-07
949,5118,0,3.293,0.0029162,1.4866e-06
1973,5148,1,2.902,0.062076,-8.106e-07
1351,5145,0,3.1282,0.027495,-5.6476e-07
1348,5116,0,3.254,0.028467,-4.5102e-07
2074,5103,1,2.8241,0.068083,-1.0805e-06
1621,5129,0,3.045,0.042848,-3.7396e-06
1145,5137,0,3.1591,0.016478,1.7463e-06
1528,5144,0,2.9844,0.039262,-3.5994e-07
1669,5132,0,3.0208,0.046807,-4.3373e-06
912,5133,0,3.236,0.0019882,-3.2245e-07
1065,5131,0,3.2086,0.010639,1.7109e-06
1578,5143,0,2.8374,0.041599,4.4678e-07
1270,5153,0,3.0396,0.02307,4.3806e-07
1309,5140,0,3.1004,0.026049,-3.6526e-08
1353,5150,0,3.0136,0.029765,4.5206e-07
1358,5088,0,2.786,0.02975,3.5593e-07
1107,5142,0,3.0769,0.012689,1.2229e-06
1577,5162,0,2.8634,0.040656,-5.7237e-07
2330,5110,1,2.758,0.080812,-5.5336e-07
2279,5073,1,2.7091,0.078302,1.2056e-06
913,5130,0,3.1502,0.0016283,7.8925e-07
1311,5121,0,3.0339,0.025954,-1.6786e-06
1106,5123,0,3.1418,0.014231,1.0372e-07
1030,5149,0,3.0264,0.0092616,5.1223e-07
1627,5127,0,2.7316,0.043873,1.4879e-07
1976,5151,0,2.7275,0.062719,-3.3595e-06
1400,5168,0,2.7965,0.031906,4.9527e-06
1355,5155,0,2.9316,0.027992,2.2147e-07
1395,5154,0,3.0152,0.031617,-1.8891e-06
1625,5159,0,2.8437,0.043549,-6.7296e-07
1440,5156,0,2.9866,0.033255,-6.6553e-07
1443,5166,0,2.8442,0.033725,2.5072e-08
1535,5157,0,2.6448,0.038826,4.578e-07
1357,5172,0,2.8289,0.029656,-2.0861e-07
1529,5147,0,2.9458,0.038264,-6.3951e-07
1356,5071,0,2.8789,0.028056,-1.837e-07
1442,5163,0,2.8599,0.035039,-8.1611e-07
1030,5107,0,3.0011,0.0083657,2.3354e-06
1231,5135,0,2.9363,0.021971,4.5659e-07
1488,5173,0,2.7749,0.035117,-3.9995e-07
1316,5170,0,2.7825,0.026892,-6.8368e-07
1776,5139,0,2.609,0.052119,4.9164e-07
1445,5177,0,2.7648,0.03391,4.6348e-06
1676,5178,0,2.712,0.047247,4.3554e-07
1319,5182,0,2.6813,0.025595,1.8748e-06
958,5160,0,2.8217,0.0040856,-1.7184e-06
1448,5180,0,2.6383,0.033595,-2.859e-07
1316,5171,0,2.7726,0.025051,-1.7906e-06
