"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
2275,3606,0,1.0757,0.043128,-6.1132e-07
2277,3605,0,1.0557,0.04396,-1.1915e-08
2392,3535,0,0.91947,0.062021,6.7773e-07
2303,3603,0,0.99554,0.048993,-1.1671e-07
2733,3590,0,0.95213,0.048655,1.3761e-07
1689,3480,0,0.75976,0.082845,-7.3751e-08
834,3578,0,0.65023,0.128,3.2316e-08
2371,3610,0,0.90164,0.060285,1.8486e-07
2616,3609,0,1.0421,0.032364,-1.5221e-07
2726,3618,0,0.94356,0.047301,-2.5771e-07
2597,3614,0,1.0445,0.02845,2.0303e-07
1802,3608,0,0.78136,0.087544,2.3977e-07
2660,3622,0,0.99434,0.03728,2.1384e-07
2638,3616,0,1.017,0.032494,5.5169e-08
2599,3612,0,1.0276,0.029377,1.8224e-07
1976,3620,0,0.81231,0.080963,2.2042e-07
2601,3607,0,1.0122,0.027694,1.383e-08
2622,3619,0,0.98776,0.030192,4.2455e-07
2620,3613,0,1.0048,0.030846,-2.7604e-08
2602,3621,0,0.99906,0.028481,-7.4226e-07
1180,3615,0,0.68989,0.11192,-3.5538e-07
2309,3627,0,0.88364,0.060414,-1.5711e-07
1287,3617,0,0.70202,0.11057,-7.6728e-08
2604,3623,0,0.98181,0.029399,6.5611e-08
2647,3626,0,0.94557,0.034885,-3.6345e-07
2705,3625,0,0.93231,0.04044,-7.6102e-08
2044,3631,0,0.82374,0.075795,3.6234e-07
2240,3635,0,0.86404,0.061735,3.2798e-07
2365,3630,0,0.89897,0.047971,-6.9515e-09
2344,3628,0,0.89163,0.044661,1.0853e-07
2142,3639,0,0.8403,0.062391,-5.8372e-07
1767,3636,0,0.76999,0.088687,-1.6127e-08
2344,3632,0,0.89482,0.043994,3.7633e-07
1695,3638,0,0.76193,0.088077,-1.4514e-07
2074,3640,0,0.83202,0.06575,1.6883e-07
2174,3637,0,0.85138,0.05666,1.1201e-07
974,3633,0,0.6651,0.12255,-1.195e-07
2138,3634,0,0.84486,0.054216,-1.9538e-07
