,origId,iceLabel,d,T,Points:0,Points:1,Points:2
0,634,0,1e-05,576.89,1.0153,0.049260000000000005,-2.5672e-07
1,634,0,1e-05,576.89,1.0153,0.04851167449234154,0.008553656412026637
2,634,0,1e-05,576.89,1.0153,0.04628934630332505,0.016847671022332835
3,634,0,1e-05,576.89,1.0153,0.04266053975042145,0.02462977767395834
4,634,0,1e-05,576.89,1.0153,0.037735514284476024,0.031663520994229484
5,634,0,1e-05,576.89,1.0153,0.03166391431208837,0.0377351842516057
6,634,0,1e-05,576.89,1.0153,0.02463022232604167,0.04266028303042145
7,634,0,1e-05,576.89,1.0153,0.016848153498112056,0.04628917069650265
8,634,0,1e-05,576.89,1.0153,0.008554162051719346,0.0485115853344212
9,634,0,1e-05,576.89,1.0153,2.5672000000301627e-07,0.049260000000000005
10,634,0,1e-05,576.89,1.0153,-0.008553656412026635,0.04851167449234154
11,634,0,1e-05,576.89,1.0153,-0.016847671022332835,0.04628934630332505
12,634,0,1e-05,576.89,1.0153,-0.024629777673958332,0.04266053975042145
13,634,0,1e-05,576.89,1.0153,-0.03166352099422949,0.037735514284476024
14,634,0,1e-05,576.89,1.0153,-0.03773518425160569,0.03166391431208838
15,634,0,1e-05,576.89,1.0153,-0.04266028303042146,0.02463022232604166
16,634,0,1e-05,576.89,1.0153,-0.04628917069650265,0.01684815349811206
17,634,0,1e-05,576.89,1.0153,-0.0485115853344212,0.00855416205171934
18,634,0,1e-05,576.89,1.0153,-0.049260000000000005,2.567200000060326e-07
19,634,0,1e-05,576.89,1.0153,-0.04851167449234154,-0.008553656412026643
20,634,0,1e-05,576.89,1.0153,-0.04628934630332505,-0.01684767102233283
21,634,0,1e-05,576.89,1.0153,-0.042660539750421445,-0.02462977767395835
22,634,0,1e-05,576.89,1.0153,-0.037735514284476024,-0.031663520994229484
23,634,0,1e-05,576.89,1.0153,-0.03166391431208838,-0.03773518425160569
24,634,0,1e-05,576.89,1.0153,-0.024630222326041683,-0.04266028303042145
25,634,0,1e-05,576.89,1.0153,-0.016848153498112042,-0.04628917069650266
26,634,0,1e-05,576.89,1.0153,-0.008554162051719343,-0.0485115853344212
27,634,0,1e-05,576.89,1.0153,-2.567200000090489e-07,-0.049260000000000005
28,634,0,1e-05,576.89,1.0153,0.008553656412026617,-0.04851167449234155
29,634,0,1e-05,576.89,1.0153,0.01684767102233285,-0.04628934630332504
30,634,0,1e-05,576.89,1.0153,0.02462977767395835,-0.042660539750421445
31,634,0,1e-05,576.89,1.0153,0.031663520994229484,-0.03773551428447603
32,634,0,1e-05,576.89,1.0153,0.037735184251605686,-0.031663914312088384
33,634,0,1e-05,576.89,1.0153,0.04266028303042144,-0.024630222326041683
34,634,0,1e-05,576.89,1.0153,0.04628917069650266,-0.016848153498112046
35,634,0,1e-05,576.89,1.0153,0.0485115853344212,-0.008554162051719345
36,634,0,1e-05,576.89,1.0153,0.049260000000000005,-2.5672000001206523e-07
37,586,0,1e-05,466.86,0.82331,0.08039299999999999,1.8574000000000002e-07
38,586,0,1e-05,466.86,0.82331,0.07917161743449791,0.013960280865369573
39,586,0,1e-05,466.86,0.82331,0.07554464533602011,0.027496199920887865
40,586,0,1e-05,466.86,0.82331,0.06962228741644237,0.04019666085555849
41,586,0,1e-05,466.86,0.82331,0.06158449152429337,0.05167576659062481
42,586,0,1e-05,466.86,0.82331,0.051675482020435086,0.06158473030703462
43,586,0,1e-05,466.86,0.82331,0.040196339144441505,0.06962247315644236
44,586,0,1e-05,466.86,0.82331,0.02749585084387311,0.07554477238966294
45,586,0,1e-05,466.86,0.82331,0.013959915028985491,0.07917168194132296
46,586,0,1e-05,466.86,0.82331,-1.8573999999507736e-07,0.08039299999999999
47,586,0,1e-05,466.86,0.82331,-0.013960280865369571,0.07917161743449791
48,586,0,1e-05,466.86,0.82331,-0.027496199920887865,0.07554464533602011
49,586,0,1e-05,466.86,0.82331,-0.04019666085555847,0.06962228741644237
50,586,0,1e-05,466.86,0.82331,-0.05167576659062482,0.06158449152429337
51,586,0,1e-05,466.86,0.82331,-0.06158473030703461,0.0516754820204351
52,586,0,1e-05,466.86,0.82331,-0.06962247315644236,0.04019633914444149
53,586,0,1e-05,466.86,0.82331,-0.07554477238966294,0.027495850843873113
54,586,0,1e-05,466.86,0.82331,-0.07917168194132296,0.01395991502898548
55,586,0,1e-05,466.86,0.82331,-0.08039299999999999,-1.8573999999015472e-07
